Year,SeriesCode,Country,Education level,Sex,Value
2018,SE_TRA_GRDL,Albania,LOWSEC,Female,59.39298
2018,SE_TRA_GRDL,Albania,PREPRI,Male,0.0
2018,SE_TRA_GRDL,Albania,PREPRI,Female,85.82278
2018,SE_TRA_GRDL,Albania,PRIMAR,Female,90.90579
2018,SE_TRA_GRDL,Albania,PRIMAR,Both sexes,89.92081
2018,SE_TRA_GRDL,Albania,PREPRI,Both sexes,85.82278
2018,SE_TRA_GRDL,Albania,PRIMAR,Male,84.3686
2018,SE_TRA_GRDL,Albania,LOWSEC,Male,49.04714
2018,SE_TRA_GRDL,Albania,LOWSEC,Both sexes,55.97
2020,SE_TRA_GRDL,Albania,UPPSEC,Female,57.00304
2020,SE_TRA_GRDL,Albania,LOWSEC,Both sexes,51.32635
2020,SE_TRA_GRDL,Albania,LOWSEC,Female,47.1803
2020,SE_TRA_GRDL,Albania,LOWSEC,Male,60.34557
2020,SE_TRA_GRDL,Albania,SECOND,Both sexes,52.39228
2020,SE_TRA_GRDL,Albania,SECOND,Male,55.73248
2020,SE_TRA_GRDL,Albania,UPPSEC,Both sexes,54.16667
2020,SE_TRA_GRDL,Albania,SECOND,Female,50.81885
2020,SE_TRA_GRDL,Albania,UPPSEC,Male,48.38266
2021,SE_TRA_GRDL,Albania,UPPSEC,Male,59.14454
2021,SE_TRA_GRDL,Albania,SECOND,Female,65.10046
2021,SE_TRA_GRDL,Albania,UPPSEC,Both sexes,60.92731
2021,SE_TRA_GRDL,Albania,SECOND,Male,71.21024
2021,SE_TRA_GRDL,Albania,SECOND,Both sexes,67.00588
2021,SE_TRA_GRDL,Albania,LOWSEC,Male,78.40035
2021,SE_TRA_GRDL,Albania,PREPRI,Male,0.0
2021,SE_TRA_GRDL,Albania,PRIMAR,Male,72.2099
2021,SE_TRA_GRDL,Albania,LOWSEC,Female,67.03762
2021,SE_TRA_GRDL,Albania,LOWSEC,Both sexes,70.55423
2021,SE_TRA_GRDL,Albania,UPPSEC,Female,61.75068
2021,SE_TRA_GRDL,Albania,PRIMAR,Both sexes,61.76833
2001,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,84.65016
2001,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,84.65943
2001,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,89.54435
2001,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,84.59695
2001,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,84.63311
2002,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,84.47761
2002,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,86.19881
2002,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,88.20727
2002,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,79.23478
2002,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,83.72505
2004,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,91.4948
2004,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,97.42543
2005,SE_TRA_GRDL,Costa Rica,PREPRI,Female,88.79975
2005,SE_TRA_GRDL,Costa Rica,PREPRI,Male,77.08333
2005,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,96.70165
2005,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,96.81005
2005,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,96.78728
2005,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,88.13232
2006,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,87.96288
2006,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,88.35726
2006,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,80.16826
2006,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,79.37961
2006,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,81.83956
2006,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,88.04313
2006,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,79.27614
2006,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,80.24903
2006,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,82.12204
2006,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,81.21739
2006,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,80.43789
2006,SE_TRA_GRDL,Costa Rica,SECOND,Female,79.34783
2006,SE_TRA_GRDL,Costa Rica,SECOND,Male,81.47898
2006,SE_TRA_GRDL,Costa Rica,PREPRI,Male,66.13272
2006,SE_TRA_GRDL,Costa Rica,PREPRI,Female,82.84999
2007,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,84.68445
2007,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,85.27253
2007,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,86.66033
2007,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,86.12385
2007,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,85.49083
2007,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,89.66637
2007,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,89.41428
2007,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,89.46508
2007,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,80.70592
2007,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,84.7769
2007,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,85.58595
2007,SE_TRA_GRDL,Costa Rica,PREPRI,Female,82.06425
2007,SE_TRA_GRDL,Costa Rica,PREPRI,Male,60.13514
2007,SE_TRA_GRDL,Costa Rica,SECOND,Male,86.50314
2007,SE_TRA_GRDL,Costa Rica,SECOND,Female,84.74813
2008,SE_TRA_GRDL,Costa Rica,PREPRI,Male,57.86925
2008,SE_TRA_GRDL,Costa Rica,PREPRI,Female,78.06792
2021,SE_TRA_GRDL,Albania,PRIMAR,Female,60.08348
2021,SE_TRA_GRDL,Albania,PREPRI,Female,53.39731
2021,SE_TRA_GRDL,Albania,PREPRI,Both sexes,53.39731
2000,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.93328
2000,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,79.15468
2000,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.9226
2000,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,50.0
2000,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,79.1496
2000,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.98452
2001,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.9397
2001,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,78.07429
2001,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,0.0
2001,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.94393
2001,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,78.07429
2001,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.94324
2002,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,100.0
2002,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,82.96579
2002,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,100.0
2002,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,0.0
2002,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,82.96579
2008,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,83.40924
2008,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,82.64615
2008,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,76.94381
2008,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,86.04626
2008,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,85.91705
2008,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,86.56267
2008,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,83.27925
2008,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,83.99866
2008,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,84.44879
2008,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,82.98387
2002,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,100.0
2003,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,100.0
2003,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.66942
2003,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,82.72495
2003,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.62546
2003,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.3769
2003,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,82.73283
2004,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.81896
2004,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,84.52565
2004,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.86981
2008,SE_TRA_GRDL,Costa Rica,SECOND,Female,82.54505
2008,SE_TRA_GRDL,Costa Rica,SECOND,Male,84.30812
2008,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,82.30545
2009,SE_TRA_GRDL,Costa Rica,SECOND,Male,87.00938
2009,SE_TRA_GRDL,Costa Rica,SECOND,Female,85.48398
2009,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,85.85036
2009,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,87.10115
2009,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,86.10537
2009,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,87.92532
2009,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,85.25929
2002,SE_TRA_GRDL,Belarus,PRIMAR,Male,97.56098
2002,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,58.33068
2002,SE_TRA_GRDL,Belarus,PREPRI,Male,18.98527
2002,SE_TRA_GRDL,Belarus,PREPRI,Female,58.78568
2002,SE_TRA_GRDL,Belarus,PRIMAR,Female,97.90655
2002,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,97.90378
2003,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,97.74236
2003,SE_TRA_GRDL,Belarus,PRIMAR,Female,97.74442
2003,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,70.578
2003,SE_TRA_GRDL,Belarus,PRIMAR,Male,97.51037
2000,SE_TRA_GRDL,Georgia,UPPSEC,Female,92.55237
2000,SE_TRA_GRDL,Georgia,PRIMAR,Both sexes,94.69911
2000,SE_TRA_GRDL,Georgia,PREPRI,Male,0.0
2000,SE_TRA_GRDL,Georgia,UPPSEC,Both sexes,92.97521
2000,SE_TRA_GRDL,Georgia,SECOND,Female,92.21014
2000,SE_TRA_GRDL,Georgia,SECOND,Male,48.81122
2000,SE_TRA_GRDL,Georgia,PREPRI,Female,99.10093
2000,SE_TRA_GRDL,Georgia,PRIMAR,Male,94.91525
2000,SE_TRA_GRDL,Georgia,LOWSEC,Both sexes,76.8342
2000,SE_TRA_GRDL,Georgia,LOWSEC,Male,26.64902
2004,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,0.0
2004,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,84.52565
2004,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.53358
2005,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,83.70828
2005,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.97633
2005,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.90266
2005,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,83.71408
2005,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,90.0
2005,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.98891
2006,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.98141
2004,SE_TRA_GRDL,Belarus,PRIMAR,Female,98.53128
2004,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,98.52778
2004,SE_TRA_GRDL,Belarus,PRIMAR,Male,98.09524
2004,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,57.86762
2004,SE_TRA_GRDL,Belarus,PREPRI,Female,57.67981
2004,SE_TRA_GRDL,Belarus,PREPRI,Male,79.05759
2005,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.79722
2005,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.79578
2005,SE_TRA_GRDL,Belarus,PREPRI,Male,64.65863
2005,SE_TRA_GRDL,Belarus,PREPRI,Female,64.37715
2006,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,89.86001
2006,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.9785
2006,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,100.0
2006,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,89.86094
2006,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,100.0
2007,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.98307
2007,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,90.49522
2007,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,100.0
2007,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,100.0
2007,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,90.49433
2000,SE_TRA_GRDL,Georgia,LOWSEC,Female,92.0533
2000,SE_TRA_GRDL,Georgia,SECOND,Both sexes,81.95776
2000,SE_TRA_GRDL,Georgia,UPPSEC,Male,94.28633
2000,SE_TRA_GRDL,Georgia,PRIMAR,Female,94.68694
2000,SE_TRA_GRDL,Georgia,PREPRI,Both sexes,99.10093
2001,SE_TRA_GRDL,Georgia,PRIMAR,Both sexes,94.68193
2002,SE_TRA_GRDL,Georgia,PREPRI,Male,0.0
2002,SE_TRA_GRDL,Georgia,PREPRI,Female,98.6338
2002,SE_TRA_GRDL,Georgia,PREPRI,Both sexes,98.6338
2003,SE_TRA_GRDL,Georgia,PREPRI,Both sexes,96.57675
2007,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.99773
2008,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.94087
2008,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,88.67019
2008,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.95298
2008,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,76.92308
2008,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,88.65526
2008,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.8594
2009,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,90.20287
2009,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.91635
2010,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.97936
2005,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,64.37876
2005,SE_TRA_GRDL,Belarus,PRIMAR,Male,100.0
2006,SE_TRA_GRDL,Belarus,PRIMAR,Male,100.0
2006,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,64.53556
2006,SE_TRA_GRDL,Belarus,PREPRI,Female,64.53551
2006,SE_TRA_GRDL,Belarus,PREPRI,Male,64.54082
2006,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.62708
2006,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.62961
2007,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.81007
2007,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.80871
2007,SE_TRA_GRDL,Belarus,PREPRI,Male,64.18919
2007,SE_TRA_GRDL,Belarus,PREPRI,Female,64.24064
2007,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,64.24013
2007,SE_TRA_GRDL,Belarus,PRIMAR,Male,100.0
2008,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,69.19247
2008,SE_TRA_GRDL,Belarus,PREPRI,Female,69.1893
2008,SE_TRA_GRDL,Belarus,PREPRI,Male,69.54315
2008,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.77155
2009,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,64.15287
2009,SE_TRA_GRDL,Belarus,PRIMAR,Male,100.0
2010,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,90.90004
2010,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.98703
2010,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.92095
2011,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,91.72011
2011,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,91.67776
2011,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,85.07463
2011,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.98844
2011,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.95954
2011,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.99217
2012,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.99272
2003,SE_TRA_GRDL,Georgia,PREPRI,Female,96.57675
2003,SE_TRA_GRDL,Georgia,PREPRI,Male,0.0
2003,SE_TRA_GRDL,Georgia,PRIMAR,Both sexes,97.35758
2008,SE_TRA_GRDL,Georgia,UPPSEC,Both sexes,95.25217
2008,SE_TRA_GRDL,Georgia,PRIMAR,Both sexes,94.98885
2008,SE_TRA_GRDL,Georgia,PRIMAR,Female,95.00835
2008,SE_TRA_GRDL,Georgia,SECOND,Both sexes,95.09519
2008,SE_TRA_GRDL,Georgia,LOWSEC,Both sexes,94.98829
2008,SE_TRA_GRDL,Georgia,PRIMAR,Male,94.87662
2009,SE_TRA_GRDL,Georgia,UPPSEC,Both sexes,94.83919
2009,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.8662
2009,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.86517
2009,SE_TRA_GRDL,Belarus,PREPRI,Male,14.24419
2009,SE_TRA_GRDL,Belarus,PREPRI,Female,64.54485
2010,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,62.28469
2010,SE_TRA_GRDL,Belarus,PREPRI,Female,62.17302
2010,SE_TRA_GRDL,Belarus,PREPRI,Male,67.75281
2010,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.76158
2011,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.87735
2011,SE_TRA_GRDL,Belarus,PREPRI,Male,41.37291
2012,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,96.72131
2012,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,91.72161
2012,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,91.69353
2012,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.9946
2012,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.97604
2013,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.55224
2013,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.57018
2013,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.56842
2014,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,86.26211
2014,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.35141
2011,SE_TRA_GRDL,Belarus,PREPRI,Female,61.7028
2011,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,61.45983
2012,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.64165
2012,SE_TRA_GRDL,Belarus,PRIMAR,Male,100.0
2012,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,82.38621
2012,SE_TRA_GRDL,Belarus,PREPRI,Female,82.30518
2012,SE_TRA_GRDL,Belarus,PREPRI,Male,88.12785
2012,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.64399
2013,SE_TRA_GRDL,Belarus,PRIMAR,Male,100.0
2013,SE_TRA_GRDL,Belarus,UPPSEC,Male,86.95989
2015,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,91.16109
2015,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,100.0
2015,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,91.14187
2015,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.27994
2016,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,87.95113
2016,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,100.0
2016,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,87.98922
2016,SE_TRA_GRDL,Azerbaijan,LOWSEC,Male,91.53725
2016,SE_TRA_GRDL,Azerbaijan,LOWSEC,Both sexes,91.59518
2016,SE_TRA_GRDL,Azerbaijan,LOWSEC,Female,91.61694
2017,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,97.86943
2017,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,98.05512
2017,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,98.03782
2017,SE_TRA_GRDL,Azerbaijan,LOWSEC,Female,97.74027
2017,SE_TRA_GRDL,Azerbaijan,LOWSEC,Both sexes,97.62284
2017,SE_TRA_GRDL,Azerbaijan,LOWSEC,Male,97.28728
2018,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.52143
2018,SE_TRA_GRDL,Azerbaijan,UPPSEC,Female,95.01846
2018,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.74905
2018,SE_TRA_GRDL,Azerbaijan,UPPSEC,Both sexes,94.87882
2009,SE_TRA_GRDL,Georgia,SECOND,Female,95.11412
2009,SE_TRA_GRDL,Georgia,PRIMAR,Male,91.91113
2009,SE_TRA_GRDL,Georgia,SECOND,Male,92.34435
2009,SE_TRA_GRDL,Georgia,LOWSEC,Both sexes,94.58567
2009,SE_TRA_GRDL,Georgia,LOWSEC,Male,91.92283
2009,SE_TRA_GRDL,Georgia,LOWSEC,Female,95.01312
2009,SE_TRA_GRDL,Georgia,UPPSEC,Male,92.71831
2009,SE_TRA_GRDL,Georgia,SECOND,Both sexes,94.71504
2009,SE_TRA_GRDL,Georgia,PRIMAR,Female,95.01991
2009,SE_TRA_GRDL,Georgia,PRIMAR,Both sexes,94.58984
2013,SE_TRA_GRDL,Belarus,SECOND,Both sexes,95.49654
2013,SE_TRA_GRDL,Belarus,LOWSEC,Male,98.21675
2013,SE_TRA_GRDL,Belarus,LOWSEC,Both sexes,98.04022
2013,SE_TRA_GRDL,Belarus,LOWSEC,Female,98.00307
2013,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,88.03155
2013,SE_TRA_GRDL,Belarus,SECOND,Male,93.83995
2013,SE_TRA_GRDL,Belarus,UPPSEC,Both sexes,90.00259
2013,SE_TRA_GRDL,Belarus,SECOND,Female,95.89644
2013,SE_TRA_GRDL,Belarus,UPPSEC,Female,90.95771
2013,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.62641
2018,SE_TRA_GRDL,Azerbaijan,SECOND,Male,98.09455
2018,SE_TRA_GRDL,Azerbaijan,SECOND,Female,98.48303
2018,SE_TRA_GRDL,Azerbaijan,UPPSEC,Male,94.50767
2018,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,91.01261
2018,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,91.0134
2018,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,100.0
2018,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,96.52802
2018,SE_TRA_GRDL,Azerbaijan,LOWSEC,Male,99.63643
2018,SE_TRA_GRDL,Azerbaijan,LOWSEC,Both sexes,99.76004
2018,SE_TRA_GRDL,Azerbaijan,LOWSEC,Female,99.8012
2009,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,87.60039
2009,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,76.63717
2009,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,85.59083
2009,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,86.22056
2009,SE_TRA_GRDL,Costa Rica,PREPRI,Female,77.56695
2009,SE_TRA_GRDL,Costa Rica,PREPRI,Male,62.21294
2009,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,86.79
2009,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,87.51997
2010,SE_TRA_GRDL,Costa Rica,SECOND,Female,87.6924
2010,SE_TRA_GRDL,Costa Rica,SECOND,Male,88.26681
2018,SE_TRA_GRDL,Azerbaijan,SECOND,Both sexes,98.3834
2019,SE_TRA_GRDL,Azerbaijan,UPPSEC,Male,93.64993
2019,SE_TRA_GRDL,Azerbaijan,SECOND,Female,98.95976
2019,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,0.0
2019,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,91.75064
2019,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.89456
2019,SE_TRA_GRDL,Azerbaijan,UPPSEC,Female,96.34162
2019,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.83149
2019,SE_TRA_GRDL,Azerbaijan,SECOND,Male,97.28678
2019,SE_TRA_GRDL,Azerbaijan,UPPSEC,Both sexes,95.58054
2010,SE_TRA_GRDL,Costa Rica,PREPRI,Male,63.28502
2010,SE_TRA_GRDL,Costa Rica,PREPRI,Female,82.93164
2010,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,88.01707
2010,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,87.78999
2010,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,89.47953
2010,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,88.10642
2010,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,89.49835
2010,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,87.92548
2010,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,88.33399
2010,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,87.72619
2019,SE_TRA_GRDL,Azerbaijan,SECOND,Both sexes,98.538
2019,SE_TRA_GRDL,Azerbaijan,LOWSEC,Female,99.84347
2019,SE_TRA_GRDL,Azerbaijan,LOWSEC,Both sexes,99.59416
2019,SE_TRA_GRDL,Azerbaijan,LOWSEC,Male,98.80963
2019,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.03654
2019,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,91.75064
2020,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.86056
2020,SE_TRA_GRDL,Azerbaijan,LOWSEC,Female,99.68016
2020,SE_TRA_GRDL,Azerbaijan,SECOND,Both sexes,98.59482
2020,SE_TRA_GRDL,Azerbaijan,UPPSEC,Both sexes,95.48052
2009,SE_TRA_GRDL,Georgia,UPPSEC,Female,95.21233
2016,SE_TRA_GRDL,India,LOWSEC,Male,75.64846
2016,SE_TRA_GRDL,India,LOWSEC,Female,78.63637
2016,SE_TRA_GRDL,India,LOWSEC,Both sexes,76.99334
2017,SE_TRA_GRDL,India,LOWSEC,Female,78.3674
2017,SE_TRA_GRDL,India,LOWSEC,Male,75.08269
2017,SE_TRA_GRDL,India,LOWSEC,Both sexes,76.57987
2017,SE_TRA_GRDL,India,PRIMAR,Male,69.11395
2017,SE_TRA_GRDL,India,SECOND,Female,78.51335
2017,SE_TRA_GRDL,India,SECOND,Both sexes,76.47947
2013,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.62851
2013,SE_TRA_GRDL,Belarus,PREPRI,Male,91.73554
2013,SE_TRA_GRDL,Belarus,PREPRI,Female,88.00993
2014,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,92.11488
2014,SE_TRA_GRDL,Belarus,LOWSEC,Female,98.1424
2014,SE_TRA_GRDL,Belarus,LOWSEC,Both sexes,98.14112
2014,SE_TRA_GRDL,Belarus,LOWSEC,Male,98.13505
2014,SE_TRA_GRDL,Belarus,SECOND,Both sexes,96.02673
2014,SE_TRA_GRDL,Belarus,UPPSEC,Male,88.518
