Year,SeriesCode,GeoAreaName,Name of international institution,Value
2019,"SG_INT_MBRDEV","Azerbaijan","IFC",0.5435
2019,"SG_INT_MBRDEV","Azerbaijan","IMF",0.5291
2019,"SG_INT_MBRDEV","Azerbaijan","ADB",1.47059
2019,"SG_INT_MBRDEV","Azerbaijan","ECOSOC",1.85185
2019,"SG_INT_MBRDEV","Azerbaijan","IBRD",0.5291
2020,"SG_INT_MBRDEV","Azerbaijan","ADB",1.47059
2020,"SG_INT_MBRDEV","Azerbaijan","IMF",0.5291
2020,"SG_INT_MBRDEV","Azerbaijan","UNGA",0.51813
2020,"SG_INT_MBRDEV","Azerbaijan","IFC",0.54054
2020,"SG_INT_MBRDEV","Azerbaijan","IBRD",0.5291
2021,"SG_INT_MBRDEV","Azerbaijan","IBRD",0.5291
2021,"SG_INT_MBRDEV","Azerbaijan","UNGA",0.51813
2021,"SG_INT_MBRDEV","Azerbaijan","IMF",0.52632
2021,"SG_INT_MBRDEV","Azerbaijan","IFC",0.54054
2021,"SG_INT_MBRDEV","Azerbaijan","ADB",1.47059
2022,"SG_INT_MBRDEV","Azerbaijan","IFC",0.53763
2022,"SG_INT_MBRDEV","Azerbaijan","IMF",0.52632
2022,"SG_INT_MBRDEV","Azerbaijan","UNGA",0.51813
2022,"SG_INT_MBRDEV","Azerbaijan","IBRD",0.5291
2000,"SG_INT_MBRDEV","Australia","ADB",1.6949
2000,"SG_INT_MBRDEV","Australia","UNGA",0.5291
2000,"SG_INT_MBRDEV","Australia","WTO",0.71429
2000,"SG_INT_MBRDEV","Australia","IBRD",0.54945
2000,"SG_INT_MBRDEV","Australia","IFC",0.57471
2000,"SG_INT_MBRDEV","Australia","IMF",0.5618
2005,"SG_INT_MBRDEV","Australia","UNGA",0.52356
2005,"SG_INT_MBRDEV","Australia","IFC",0.5618
2005,"SG_INT_MBRDEV","Australia","ADB",1.5625
2005,"SG_INT_MBRDEV","Australia","ECOSOC",1.85185
2005,"SG_INT_MBRDEV","Australia","IBRD",0.54348
2005,"SG_INT_MBRDEV","Australia","IMF",0.55249
2005,"SG_INT_MBRDEV","Australia","WTO",0.67114
2010,"SG_INT_MBRDEV","Australia","ECOSOC",1.85185
2010,"SG_INT_MBRDEV","Australia","ADB",1.4925
2010,"SG_INT_MBRDEV","Australia","IFC",0.54945
2010,"SG_INT_MBRDEV","Australia","UNGA",0.52083
2010,"SG_INT_MBRDEV","Australia","WTO",0.65359
2010,"SG_INT_MBRDEV","Australia","IMF",0.54945
2010,"SG_INT_MBRDEV","Australia","FSB",4.16667
2010,"SG_INT_MBRDEV","Australia","IBRD",0.53476
2015,"SG_INT_MBRDEV","Australia","IFC",0.54348
2015,"SG_INT_MBRDEV","Australia","ECOSOC",1.85185
2015,"SG_INT_MBRDEV","Australia","ADB",1.4925
2015,"SG_INT_MBRDEV","Australia","IBRD",0.53191
2015,"SG_INT_MBRDEV","Australia","FSB",4.16667
2015,"SG_INT_MBRDEV","Australia","IMF",0.53191
2015,"SG_INT_MBRDEV","Australia","UNGA",0.51813
2015,"SG_INT_MBRDEV","Australia","WTO",0.625
2016,"SG_INT_MBRDEV","Australia","IBRD",0.53191
2016,"SG_INT_MBRDEV","Australia","ADB",1.4925
2016,"SG_INT_MBRDEV","Australia","ECOSOC",1.85185
2016,"SG_INT_MBRDEV","Australia","IFC",0.54348
2016,"SG_INT_MBRDEV","Australia","UNGA",0.51813
2016,"SG_INT_MBRDEV","Australia","WTO",0.61728
2016,"SG_INT_MBRDEV","Australia","IMF",0.53191
2016,"SG_INT_MBRDEV","Australia","FSB",4.16667
2017,"SG_INT_MBRDEV","Australia","IFC",0.54348
2017,"SG_INT_MBRDEV","Australia","ADB",1.4925
2017,"SG_INT_MBRDEV","Australia","ECOSOC",1.85185
2017,"SG_INT_MBRDEV","Australia","IBRD",0.5291
2017,"SG_INT_MBRDEV","Australia","FSB",4.16667
2017,"SG_INT_MBRDEV","Australia","IMF",0.5291
2017,"SG_INT_MBRDEV","Australia","UNGA",0.51813
2017,"SG_INT_MBRDEV","Australia","WTO",0.60976
2018,"SG_INT_MBRDEV","Australia","IBRD",0.5291
2018,"SG_INT_MBRDEV","Australia","ADB",1.4925
2018,"SG_INT_MBRDEV","Australia","IFC",0.54348
2018,"SG_INT_MBRDEV","Australia","UNGA",0.51813
2018,"SG_INT_MBRDEV","Australia","WTO",0.60976
2018,"SG_INT_MBRDEV","Australia","IMF",0.5291
2018,"SG_INT_MBRDEV","Australia","FSB",4.16667
2019,"SG_INT_MBRDEV","Australia","IFC",0.5435
2019,"SG_INT_MBRDEV","Australia","ADB",1.47059
2019,"SG_INT_MBRDEV","Australia","IBRD",0.5291
2019,"SG_INT_MBRDEV","Australia","FSB",4.16667
2019,"SG_INT_MBRDEV","Australia","IMF",0.5291
2019,"SG_INT_MBRDEV","Australia","WTO",0.60976
2019,"SG_INT_MBRDEV","Australia","UNGA",0.51813
2020,"SG_INT_MBRDEV","Australia","FSB",4.16667
2020,"SG_INT_MBRDEV","Australia","ECOSOC",1.85185
2020,"SG_INT_MBRDEV","Australia","ADB",1.47059
2020,"SG_INT_MBRDEV","Australia","IFC",0.54054
2020,"SG_INT_MBRDEV","Australia","IBRD",0.5291
2020,"SG_INT_MBRDEV","Australia","WTO",0.60976
2020,"SG_INT_MBRDEV","Australia","UNGA",0.51813
2020,"SG_INT_MBRDEV","Australia","IMF",0.5291
2021,"SG_INT_MBRDEV","Australia","IBRD",0.5291
2021,"SG_INT_MBRDEV","Australia","ADB",1.47059
2021,"SG_INT_MBRDEV","Australia","ECOSOC",1.85185
2021,"SG_INT_MBRDEV","Australia","FSB",4.16667
2021,"SG_INT_MBRDEV","Australia","IMF",0.52632
2021,"SG_INT_MBRDEV","Australia","IFC",0.54054
2021,"SG_INT_MBRDEV","Australia","UNGA",0.51813
2021,"SG_INT_MBRDEV","Australia","WTO",0.60976
2022,"SG_INT_MBRDEV","Australia","IMF",0.52632
2022,"SG_INT_MBRDEV","Australia","WTO",0.60976
2022,"SG_INT_MBRDEV","Australia","IFC",0.53763
2022,"SG_INT_MBRDEV","Australia","FSB",4.16667
2022,"SG_INT_MBRDEV","Australia","IBRD",0.5291
2022,"SG_INT_MBRDEV","Australia","UNGA",0.51813
2000,"SG_INT_MBRDEV","Austria","UNGA",0.5291
2000,"SG_INT_MBRDEV","Austria","IADB",2.17391
2000,"SG_INT_MBRDEV","Austria","ADB",1.6949
2000,"SG_INT_MBRDEV","Austria","AFDB",1.2987
2000,"SG_INT_MBRDEV","Austria","IMF",0.5618
2000,"SG_INT_MBRDEV","Austria","ECOSOC",1.85185
2000,"SG_INT_MBRDEV","Austria","IFC",0.57471
2000,"SG_INT_MBRDEV","Austria","WTO",0.71429
2000,"SG_INT_MBRDEV","Austria","IBRD",0.54945
2005,"SG_INT_MBRDEV","Austria","IMF",0.55249
2005,"SG_INT_MBRDEV","Austria","AFDB",1.2987
2005,"SG_INT_MBRDEV","Austria","ADB",1.5625
2005,"SG_INT_MBRDEV","Austria","IADB",2.12766
2005,"SG_INT_MBRDEV","Austria","IBRD",0.54348
2005,"SG_INT_MBRDEV","Austria","UNGA",0.52356
2005,"SG_INT_MBRDEV","Austria","IFC",0.5618
2005,"SG_INT_MBRDEV","Austria","WTO",0.67114
2010,"SG_INT_MBRDEV","Austria","UNSC",6.66667
2010,"SG_INT_MBRDEV","Austria","IFC",0.54945
2010,"SG_INT_MBRDEV","Austria","IADB",2.08333
2010,"SG_INT_MBRDEV","Austria","IBRD",0.53476
2010,"SG_INT_MBRDEV","Austria","AFDB",1.2987
2010,"SG_INT_MBRDEV","Austria","ADB",1.4925
2010,"SG_INT_MBRDEV","Austria","IMF",0.54945
2010,"SG_INT_MBRDEV","Austria","UNGA",0.52083
2010,"SG_INT_MBRDEV","Austria","WTO",0.65359
2014,"SG_INT_MBRDEV","Austria","AFDB",1.26582
2015,"SG_INT_MBRDEV","Austria","AFDB",1.25
2015,"SG_INT_MBRDEV","Austria","ADB",1.4925
2015,"SG_INT_MBRDEV","Austria","ECOSOC",1.85185
2015,"SG_INT_MBRDEV","Austria","IBRD",0.53191
2015,"SG_INT_MBRDEV","Austria","IADB",2.08333
2015,"SG_INT_MBRDEV","Austria","IMF",0.53191
2015,"SG_INT_MBRDEV","Austria","UNGA",0.51813
2015,"SG_INT_MBRDEV","Austria","WTO",0.625
2015,"SG_INT_MBRDEV","Austria","IFC",0.54348
2016,"SG_INT_MBRDEV","Austria","IBRD",0.53191
2016,"SG_INT_MBRDEV","Austria","IADB",2.08333
2016,"SG_INT_MBRDEV","Austria","ADB",1.4925
2016,"SG_INT_MBRDEV","Austria","AFDB",1.25
2016,"SG_INT_MBRDEV","Austria","IFC",0.54348
2016,"SG_INT_MBRDEV","Austria","UNGA",0.51813
2016,"SG_INT_MBRDEV","Austria","WTO",0.61728
2016,"SG_INT_MBRDEV","Austria","IMF",0.53191
2017,"SG_INT_MBRDEV","Austria","ADB",1.4925
2017,"SG_INT_MBRDEV","Austria","IADB",2.08333
2017,"SG_INT_MBRDEV","Austria","IBRD",0.5291
2017,"SG_INT_MBRDEV","Austria","IMF",0.5291
2017,"SG_INT_MBRDEV","Austria","AFDB",1.25
2017,"SG_INT_MBRDEV","Austria","UNGA",0.51813
2017,"SG_INT_MBRDEV","Austria","WTO",0.60976
2017,"SG_INT_MBRDEV","Austria","IFC",0.54348
2018,"SG_INT_MBRDEV","Austria","IADB",2.08333
2018,"SG_INT_MBRDEV","Austria","IMF",0.5291
2018,"SG_INT_MBRDEV","Austria","IBRD",0.5291
2018,"SG_INT_MBRDEV","Austria","ADB",1.4925
2018,"SG_INT_MBRDEV","Austria","AFDB",1.25
2018,"SG_INT_MBRDEV","Austria","IFC",0.54348
2018,"SG_INT_MBRDEV","Austria","UNGA",0.51813
2018,"SG_INT_MBRDEV","Austria","WTO",0.60976
2019,"SG_INT_MBRDEV","Austria","AFDB",1.25
2019,"SG_INT_MBRDEV","Austria","ADB",1.47059
2019,"SG_INT_MBRDEV","Austria","IBRD",0.5291
2019,"SG_INT_MBRDEV","Austria","IADB",2.08333
2019,"SG_INT_MBRDEV","Austria","IMF",0.5291
2019,"SG_INT_MBRDEV","Austria","WTO",0.60976
2019,"SG_INT_MBRDEV","Austria","UNGA",0.51813
2019,"SG_INT_MBRDEV","Austria","IFC",0.5435
2020,"SG_INT_MBRDEV","Austria","IBRD",0.5291
2020,"SG_INT_MBRDEV","Austria","WTO",0.60976
2020,"SG_INT_MBRDEV","Austria","IADB",2.08333
2020,"SG_INT_MBRDEV","Austria","UNGA",0.51813
2020,"SG_INT_MBRDEV","Austria","IMF",0.5291
2020,"SG_INT_MBRDEV","Austria","AFDB",1.23457
2020,"SG_INT_MBRDEV","Austria","ADB",1.47059
2020,"SG_INT_MBRDEV","Austria","IFC",0.54054
2021,"SG_INT_MBRDEV","Austria","IBRD",0.5291
2021,"SG_INT_MBRDEV","Austria","ADB",1.47059
2021,"SG_INT_MBRDEV","Austria","ECOSOC",1.85185
2021,"SG_INT_MBRDEV","Austria","AFDB",1.23457
2021,"SG_INT_MBRDEV","Austria","IFC",0.54054
2021,"SG_INT_MBRDEV","Austria","IMF",0.52632
2021,"SG_INT_MBRDEV","Austria","IADB",2.08333
2021,"SG_INT_MBRDEV","Austria","UNGA",0.51813
2021,"SG_INT_MBRDEV","Austria","WTO",0.60976
2022,"SG_INT_MBRDEV","Austria","IBRD",0.5291
2022,"SG_INT_MBRDEV","Austria","UNGA",0.51813
2022,"SG_INT_MBRDEV","Austria","IMF",0.52632
2022,"SG_INT_MBRDEV","Austria","WTO",0.60976
2022,"SG_INT_MBRDEV","Austria","IFC",0.53763
2022,"SG_INT_MBRDEV","Austria","ECOSOC",1.85185
2000,"SG_INT_MBRDEV","Armenia","IBRD",0.54945
2000,"SG_INT_MBRDEV","Armenia","IMF",0.5618
2000,"SG_INT_MBRDEV","Armenia","IFC",0.57471
2000,"SG_INT_MBRDEV","Armenia","UNGA",0.5291
2005,"SG_INT_MBRDEV","Armenia","UNGA",0.52356
2005,"SG_INT_MBRDEV","Armenia","IFC",0.5618
2005,"SG_INT_MBRDEV","Armenia","IMF",0.55249
2005,"SG_INT_MBRDEV","Armenia","ECOSOC",1.85185
2005,"SG_INT_MBRDEV","Armenia","ADB",1.5625
2005,"SG_INT_MBRDEV","Armenia","IBRD",0.54348
2005,"SG_INT_MBRDEV","Armenia","WTO",0.67114
2010,"SG_INT_MBRDEV","Armenia","IBRD",0.53476
2010,"SG_INT_MBRDEV","Armenia","ADB",1.4925
2010,"SG_INT_MBRDEV","Armenia","IMF",0.54945
2010,"SG_INT_MBRDEV","Armenia","IFC",0.54945
2010,"SG_INT_MBRDEV","Armenia","UNGA",0.52083
2010,"SG_INT_MBRDEV","Armenia","WTO",0.65359
2015,"SG_INT_MBRDEV","Armenia","IMF",0.53191
2015,"SG_INT_MBRDEV","Armenia","ADB",1.4925
2015,"SG_INT_MBRDEV","Armenia","IBRD",0.53191
2015,"SG_INT_MBRDEV","Armenia","UNGA",0.51813
2015,"SG_INT_MBRDEV","Armenia","WTO",0.625
2015,"SG_INT_MBRDEV","Armenia","IFC",0.54348
2016,"SG_INT_MBRDEV","Armenia","ADB",1.4925
2016,"SG_INT_MBRDEV","Armenia","IMF",0.53191
2016,"SG_INT_MBRDEV","Armenia","IFC",0.54348
2016,"SG_INT_MBRDEV","Armenia","UNGA",0.51813
2016,"SG_INT_MBRDEV","Armenia","WTO",0.61728
2016,"SG_INT_MBRDEV","Armenia","IBRD",0.53191
2017,"SG_INT_MBRDEV","Armenia","IMF",0.5291
2017,"SG_INT_MBRDEV","Armenia","ADB",1.4925
2017,"SG_INT_MBRDEV","Armenia","IBRD",0.5291
2017,"SG_INT_MBRDEV","Armenia","UNGA",0.51813
2017,"SG_INT_MBRDEV","Armenia","WTO",0.60976
2017,"SG_INT_MBRDEV","Armenia","IFC",0.54348
2018,"SG_INT_MBRDEV","Armenia","IFC",0.54348
2018,"SG_INT_MBRDEV","Armenia","UNGA",0.51813
2018,"SG_INT_MBRDEV","Armenia","WTO",0.60976
2018,"SG_INT_MBRDEV","Armenia","IBRD",0.5291
2018,"SG_INT_MBRDEV","Armenia","ADB",1.4925
2018,"SG_INT_MBRDEV","Armenia","IMF",0.5291
2019,"SG_INT_MBRDEV","Armenia","ADB",1.47059
2019,"SG_INT_MBRDEV","Armenia","ECOSOC",1.85185
2019,"SG_INT_MBRDEV","Armenia","IBRD",0.5291
2019,"SG_INT_MBRDEV","Armenia","WTO",0.60976
2019,"SG_INT_MBRDEV","Armenia","UNGA",0.51813
2019,"SG_INT_MBRDEV","Armenia","IFC",0.5435
2019,"SG_INT_MBRDEV","Armenia","IMF",0.5291
2020,"SG_INT_MBRDEV","Armenia","IFC",0.54054
2020,"SG_INT_MBRDEV","Armenia","WTO",0.60976
2020,"SG_INT_MBRDEV","Armenia","UNGA",0.51813
2020,"SG_INT_MBRDEV","Armenia","ADB",1.47059
2020,"SG_INT_MBRDEV","Armenia","ECOSOC",1.85185
2020,"SG_INT_MBRDEV","Armenia","IMF",0.5291
2020,"SG_INT_MBRDEV","Armenia","IBRD",0.5291
2021,"SG_INT_MBRDEV","Armenia","ECOSOC",1.85185
2021,"SG_INT_MBRDEV","Armenia","IFC",0.54054
2021,"SG_INT_MBRDEV","Armenia","ADB",1.47059
2021,"SG_INT_MBRDEV","Armenia","UNGA",0.51813
2021,"SG_INT_MBRDEV","Armenia","WTO",0.60976
2021,"SG_INT_MBRDEV","Armenia","IBRD",0.5291
2021,"SG_INT_MBRDEV","Armenia","IMF",0.52632
2022,"SG_INT_MBRDEV","Armenia","IBRD",0.5291
2022,"SG_INT_MBRDEV","Armenia","UNGA",0.51813
2022,"SG_INT_MBRDEV","Armenia","WTO",0.60976
2022,"SG_INT_MBRDEV","Armenia","IMF",0.52632
2022,"SG_INT_MBRDEV","Armenia","IFC",0.53763
2000,"SG_INT_MBRDEV","Belgium","IBRD",0.54945
2000,"SG_INT_MBRDEV","Belgium","WTO",0.71429
2000,"SG_INT_MBRDEV","Belgium","UNGA",0.5291
2000,"SG_INT_MBRDEV","Belgium","IMF",0.5618
2000,"SG_INT_MBRDEV","Belgium","IFC",0.57471
2000,"SG_INT_MBRDEV","Belgium","ECOSOC",1.85185
2000,"SG_INT_MBRDEV","Belgium","ADB",1.6949
2000,"SG_INT_MBRDEV","Belgium","IADB",2.17391
2000,"SG_INT_MBRDEV","Belgium","AFDB",1.2987
2005,"SG_INT_MBRDEV","Belgium","IADB",2.12766
2005,"SG_INT_MBRDEV","Belgium","ADB",1.5625
2005,"SG_INT_MBRDEV","Belgium","ECOSOC",1.85185
2005,"SG_INT_MBRDEV","Belgium","IMF",0.55249
2005,"SG_INT_MBRDEV","Belgium","IFC",0.5618
2005,"SG_INT_MBRDEV","Belgium","UNGA",0.52356
2005,"SG_INT_MBRDEV","Belgium","IBRD",0.54348
2005,"SG_INT_MBRDEV","Belgium","AFDB",1.2987
2005,"SG_INT_MBRDEV","Belgium","WTO",0.67114
2010,"SG_INT_MBRDEV","Belgium","AFDB",1.2987
2010,"SG_INT_MBRDEV","Belgium","IBRD",0.53476
2010,"SG_INT_MBRDEV","Belgium","UNGA",0.52083
2010,"SG_INT_MBRDEV","Belgium","WTO",0.65359
2010,"SG_INT_MBRDEV","Belgium","IFC",0.54945
2010,"SG_INT_MBRDEV","Belgium","IMF",0.54945
2010,"SG_INT_MBRDEV","Belgium","ECOSOC",1.85185
2010,"SG_INT_MBRDEV","Belgium","ADB",1.4925
2010,"SG_INT_MBRDEV","Belgium","IADB",2.08333
2014,"SG_INT_MBRDEV","Belgium","AFDB",1.26582
2015,"SG_INT_MBRDEV","Belgium","AFDB",1.25
2015,"SG_INT_MBRDEV","Belgium","IADB",2.08333
2015,"SG_INT_MBRDEV","Belgium","IBRD",0.53191
2015,"SG_INT_MBRDEV","Belgium","ADB",1.4925
2015,"SG_INT_MBRDEV","Belgium","IMF",0.53191
2015,"SG_INT_MBRDEV","Belgium","IFC",0.54348
2015,"SG_INT_MBRDEV","Belgium","WTO",0.625
2015,"SG_INT_MBRDEV","Belgium","UNGA",0.51813
2016,"SG_INT_MBRDEV","Belgium","AFDB",1.25
2016,"SG_INT_MBRDEV","Belgium","ADB",1.4925
2016,"SG_INT_MBRDEV","Belgium","ECOSOC",1.85185
2016,"SG_INT_MBRDEV","Belgium","IADB",2.08333
2016,"SG_INT_MBRDEV","Belgium","IBRD",0.53191
2016,"SG_INT_MBRDEV","Belgium","UNGA",0.51813
2016,"SG_INT_MBRDEV","Belgium","WTO",0.61728
2016,"SG_INT_MBRDEV","Belgium","IFC",0.54348
2016,"SG_INT_MBRDEV","Belgium","IMF",0.53191
2017,"SG_INT_MBRDEV","Belgium","IADB",2.08333
2017,"SG_INT_MBRDEV","Belgium","IBRD",0.5291
2017,"SG_INT_MBRDEV","Belgium","ADB",1.4925
2017,"SG_INT_MBRDEV","Belgium","ECOSOC",1.85185
2017,"SG_INT_MBRDEV","Belgium","AFDB",1.25
2017,"SG_INT_MBRDEV","Belgium","IMF",0.5291
2017,"SG_INT_MBRDEV","Belgium","IFC",0.54348
2017,"SG_INT_MBRDEV","Belgium","WTO",0.60976
2017,"SG_INT_MBRDEV","Belgium","UNGA",0.51813
2018,"SG_INT_MBRDEV","Belgium","WTO",0.60976
2018,"SG_INT_MBRDEV","Belgium","IADB",2.08333
2018,"SG_INT_MBRDEV","Belgium","IFC",0.54348
2018,"SG_INT_MBRDEV","Belgium","IMF",0.5291
2018,"SG_INT_MBRDEV","Belgium","AFDB",1.25
2018,"SG_INT_MBRDEV","Belgium","ECOSOC",1.85185
2018,"SG_INT_MBRDEV","Belgium","ADB",1.4925
2018,"SG_INT_MBRDEV","Belgium","IBRD",0.5291
2018,"SG_INT_MBRDEV","Belgium","UNGA",0.51813
2019,"SG_INT_MBRDEV","Belgium","WTO",0.60976
2019,"SG_INT_MBRDEV","Belgium","UNSC",6.66667
2019,"SG_INT_MBRDEV","Belgium","UNGA",0.51813
2019,"SG_INT_MBRDEV","Belgium","IBRD",0.5291
2019,"SG_INT_MBRDEV","Belgium","ADB",1.47059
2019,"SG_INT_MBRDEV","Belgium","AFDB",1.25
2019,"SG_INT_MBRDEV","Belgium","IMF",0.5291
2019,"SG_INT_MBRDEV","Belgium","IFC",0.5435
2019,"SG_INT_MBRDEV","Belgium","IADB",2.08333
2020,"SG_INT_MBRDEV","Belgium","UNSC",6.66667
2020,"SG_INT_MBRDEV","Belgium","WTO",0.60976
2020,"SG_INT_MBRDEV","Belgium","UNGA",0.51813
2020,"SG_INT_MBRDEV","Belgium","IADB",2.08333
2020,"SG_INT_MBRDEV","Belgium","IFC",0.54054
2020,"SG_INT_MBRDEV","Belgium","IBRD",0.5291
2020,"SG_INT_MBRDEV","Belgium","AFDB",1.23457
2020,"SG_INT_MBRDEV","Belgium","IMF",0.5291
2020,"SG_INT_MBRDEV","Belgium","ADB",1.47059
2021,"SG_INT_MBRDEV","Belgium","IFC",0.54054
2021,"SG_INT_MBRDEV","Belgium","IBRD",0.5291
2021,"SG_INT_MBRDEV","Belgium","IADB",2.08333
2021,"SG_INT_MBRDEV","Belgium","UNGA",0.51813
2021,"SG_INT_MBRDEV","Belgium","WTO",0.60976
2021,"SG_INT_MBRDEV","Belgium","ADB",1.47059
2021,"SG_INT_MBRDEV","Belgium","IMF",0.52632
2021,"SG_INT_MBRDEV","Belgium","AFDB",1.23457
2022,"SG_INT_MBRDEV","Belgium","UNGA",0.51813
2022,"SG_INT_MBRDEV","Belgium","IMF",0.52632
2022,"SG_INT_MBRDEV","Belgium","WTO",0.60976
2022,"SG_INT_MBRDEV","Belgium","IBRD",0.5291
2022,"SG_INT_MBRDEV","Belgium","IFC",0.53763
2022,"SG_INT_MBRDEV","Belgium","ECOSOC",1.85185
2000,"SG_INT_MBRDEV","Bosnia and Herzegovina","IBRD",0.54945
2000,"SG_INT_MBRDEV","Bosnia and Herzegovina","IMF",0.5618
2000,"SG_INT_MBRDEV","Bosnia and Herzegovina","IFC",0.57471
2000,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNGA",0.5291
2005,"SG_INT_MBRDEV","Bosnia and Herzegovina","IBRD",0.54348
2005,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNGA",0.52356
2005,"SG_INT_MBRDEV","Bosnia and Herzegovina","IFC",0.5618
2005,"SG_INT_MBRDEV","Bosnia and Herzegovina","IMF",0.55249
2010,"SG_INT_MBRDEV","Bosnia and Herzegovina","IBRD",0.53476
2010,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNSC",6.66667
2010,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNGA",0.52083
2010,"SG_INT_MBRDEV","Bosnia and Herzegovina","IMF",0.54945
2010,"SG_INT_MBRDEV","Bosnia and Herzegovina","IFC",0.54945
2015,"SG_INT_MBRDEV","Bosnia and Herzegovina","IMF",0.53191
2015,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNGA",0.51813
2015,"SG_INT_MBRDEV","Bosnia and Herzegovina","IBRD",0.53191
2015,"SG_INT_MBRDEV","Bosnia and Herzegovina","IFC",0.54348
2016,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNGA",0.51813
2016,"SG_INT_MBRDEV","Bosnia and Herzegovina","IMF",0.53191
2016,"SG_INT_MBRDEV","Bosnia and Herzegovina","IFC",0.54348
2016,"SG_INT_MBRDEV","Bosnia and Herzegovina","IBRD",0.53191
2017,"SG_INT_MBRDEV","Bosnia and Herzegovina","IMF",0.5291
2017,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNGA",0.51813
2017,"SG_INT_MBRDEV","Bosnia and Herzegovina","IBRD",0.5291
2017,"SG_INT_MBRDEV","Bosnia and Herzegovina","IFC",0.54348
2018,"SG_INT_MBRDEV","Bosnia and Herzegovina","IFC",0.54348
2018,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNGA",0.51813
2018,"SG_INT_MBRDEV","Bosnia and Herzegovina","IBRD",0.5291
2018,"SG_INT_MBRDEV","Bosnia and Herzegovina","IMF",0.5291
2019,"SG_INT_MBRDEV","Bosnia and Herzegovina","IFC",0.5435
2019,"SG_INT_MBRDEV","Bosnia and Herzegovina","IMF",0.5291
2019,"SG_INT_MBRDEV","Bosnia and Herzegovina","IBRD",0.5291
2019,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNGA",0.51813
2020,"SG_INT_MBRDEV","Bosnia and Herzegovina","IFC",0.54054
2020,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNGA",0.51813
2020,"SG_INT_MBRDEV","Bosnia and Herzegovina","IMF",0.5291
2020,"SG_INT_MBRDEV","Bosnia and Herzegovina","IBRD",0.5291
2021,"SG_INT_MBRDEV","Bosnia and Herzegovina","IMF",0.52632
2021,"SG_INT_MBRDEV","Bosnia and Herzegovina","IFC",0.54054
2021,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNGA",0.51813
2021,"SG_INT_MBRDEV","Bosnia and Herzegovina","IBRD",0.5291
2022,"SG_INT_MBRDEV","Bosnia and Herzegovina","IBRD",0.5291
2022,"SG_INT_MBRDEV","Bosnia and Herzegovina","IMF",0.52632
2022,"SG_INT_MBRDEV","Bosnia and Herzegovina","IFC",0.53763
2022,"SG_INT_MBRDEV","Bosnia and Herzegovina","UNGA",0.51813
2000,"SG_INT_MBRDEV","Bulgaria","IMF",0.5618
2000,"SG_INT_MBRDEV","Bulgaria","IFC",0.57471
2000,"SG_INT_MBRDEV","Bulgaria","ECOSOC",1.85185
2000,"SG_INT_MBRDEV","Bulgaria","IBRD",0.54945
2000,"SG_INT_MBRDEV","Bulgaria","WTO",0.71429
2000,"SG_INT_MBRDEV","Bulgaria","UNGA",0.5291
2005,"SG_INT_MBRDEV","Bulgaria","IBRD",0.54348
2005,"SG_INT_MBRDEV","Bulgaria","WTO",0.67114
2005,"SG_INT_MBRDEV","Bulgaria","IMF",0.55249
2005,"SG_INT_MBRDEV","Bulgaria","IFC",0.5618
2005,"SG_INT_MBRDEV","Bulgaria","UNGA",0.52356
2010,"SG_INT_MBRDEV","Bulgaria","IFC",0.54945
2010,"SG_INT_MBRDEV","Bulgaria","IMF",0.54945
2010,"SG_INT_MBRDEV","Bulgaria","UNGA",0.52083
2010,"SG_INT_MBRDEV","Bulgaria","WTO",0.65359
2010,"SG_INT_MBRDEV","Bulgaria","IBRD",0.53476
2015,"SG_INT_MBRDEV","Bulgaria","IBRD",0.53191
2015,"SG_INT_MBRDEV","Bulgaria","UNGA",0.51813
2015,"SG_INT_MBRDEV","Bulgaria","WTO",0.625
2015,"SG_INT_MBRDEV","Bulgaria","IMF",0.53191
2015,"SG_INT_MBRDEV","Bulgaria","IFC",0.54348
2016,"SG_INT_MBRDEV","Bulgaria","IBRD",0.53191
2016,"SG_INT_MBRDEV","Bulgaria","IFC",0.54348
2016,"SG_INT_MBRDEV","Bulgaria","IMF",0.53191
2016,"SG_INT_MBRDEV","Bulgaria","UNGA",0.51813
2016,"SG_INT_MBRDEV","Bulgaria","WTO",0.61728
2017,"SG_INT_MBRDEV","Bulgaria","IBRD",0.5291
2017,"SG_INT_MBRDEV","Bulgaria","UNGA",0.51813
2017,"SG_INT_MBRDEV","Bulgaria","WTO",0.60976
2017,"SG_INT_MBRDEV","Bulgaria","IMF",0.5291
2017,"SG_INT_MBRDEV","Bulgaria","IFC",0.54348
2018,"SG_INT_MBRDEV","Bulgaria","IFC",0.54348
2018,"SG_INT_MBRDEV","Bulgaria","IMF",0.5291
2018,"SG_INT_MBRDEV","Bulgaria","UNGA",0.51813
2018,"SG_INT_MBRDEV","Bulgaria","WTO",0.60976
