Year,SeriesCode,GeoAreaName,Education level,Location,Quantile,Sex,Value
2010,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.8768
2010,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.833
2010,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","MALE",0.75091
2010,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","MALE",0
2010,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","FEMALE",0
2013,"SE_AWP_CPRA","Montenegro","LOWSEC","RURAL","_T","MALE",0.98121
2013,"SE_AWP_CPRA","Montenegro","UPPSEC","ALLAREA","_T","BOTHSEX",0.66475
2013,"SE_AWP_CPRA","Montenegro","PRIMAR","ALLAREA","_T","FEMALE",0.98952
2018,"SE_AWP_CPRA","Montenegro","PRIMAR","URBAN","_T","MALE",0
2018,"SE_AWP_CPRA","Montenegro","LOWSEC","RURAL","_T","MALE",0
2018,"SE_AWP_CPRA","Montenegro","UPPSEC","RURAL","_T","FEMALE",0
2018,"SE_AWP_CPRA","Montenegro","UPPSEC","ALLAREA","_T","MALE",0.52166
2018,"SE_AWP_CPRA","Montenegro","PRIMAR","RURAL","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","PRIMAR","RURAL","_T","FEMALE",0.99663
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","UPPSEC","URBAN","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","LOWSEC","RURAL","_T","MALE",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","UPPSEC","URBAN","_T","FEMALE",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","PRIMAR","RURAL","_T","MALE",1
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","UPPSEC","URBAN","_T","MALE",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","LOWSEC","URBAN","_T","BOTHSEX",0
2018,"SE_AWP_CPRA","Montenegro","LOWSEC","ALLAREA","_T","BOTHSEX",0.77611
2018,"SE_AWP_CPRA","Montenegro","UPPSEC","RURAL","_T","BOTHSEX",0
2018,"SE_AWP_CPRA","Montenegro","PRIMAR","RURAL","_T","FEMALE",0
2018,"SE_AWP_CPRA","Montenegro","LOWSEC","URBAN","_T","MALE",0
2018,"SE_AWP_CPRA","Montenegro","UPPSEC","URBAN","_T","BOTHSEX",0
2018,"SE_AWP_CPRA","Montenegro","PRIMAR","ALLAREA","_T","MALE",0.83768
2018,"SE_AWP_CPRA","Montenegro","LOWSEC","RURAL","_T","BOTHSEX",0
2010,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.5167
2010,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","FEMALE",0
2010,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.3985
2010,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","MALE",0.34666
2010,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.5749
2010,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","MALE",0.73224
2010,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","FEMALE",0.86061
2010,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","MALE",0
2010,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.7486
2011,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.4142
2011,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.5389
2011,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.4833
2011,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.6818
2011,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.8213
2011,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.8733
2011,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.7038
2011,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.5722
2011,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8127
2012,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.6821
2012,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.6793
2012,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.5515
2012,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.4539
2012,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.848
2012,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.5926
2012,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.7142
2012,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.8894
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","LOWSEC","RURAL","_T","BOTHSEX",0.92155
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","LOWSEC","URBAN","_T","MALE",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","LOWSEC","URBAN","_T","FEMALE",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","UPPSEC","ALLAREA","_T","MALE",0.85085
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","UPPSEC","ALLAREA","_T","FEMALE",0.83858
2005,"SE_AWP_CPRA","Belarus","PRIMAR","ALLAREA","_T","BOTHSEX",1
2005,"SE_AWP_CPRA","Belarus","LOWSEC","ALLAREA","_T","BOTHSEX",0.9842
2005,"SE_AWP_CPRA","Belarus","UPPSEC","ALLAREA","_T","BOTHSEX",0.66688
2012,"SE_AWP_CPRA","Belarus","PRIMAR","ALLAREA","_T","MALE",1
2012,"SE_AWP_CPRA","Belarus","LOWSEC","ALLAREA","_T","BOTHSEX",0.99594
2012,"SE_AWP_CPRA","Belarus","LOWSEC","RURAL","_T","MALE",0
2012,"SE_AWP_CPRA","Belarus","PRIMAR","RURAL","_T","MALE",0
2012,"SE_AWP_CPRA","Belarus","UPPSEC","URBAN","_T","FEMALE",0
2012,"SE_AWP_CPRA","Belarus","UPPSEC","URBAN","_T","MALE",0
2012,"SE_AWP_CPRA","Belarus","UPPSEC","ALLAREA","_T","MALE",0.83525
2012,"SE_AWP_CPRA","Belarus","UPPSEC","RURAL","_T","FEMALE",0
2018,"SE_AWP_CPRA","Montenegro","LOWSEC","URBAN","_T","BOTHSEX",0.69575
2018,"SE_AWP_CPRA","Montenegro","PRIMAR","URBAN","_T","BOTHSEX",0.86787
2018,"SE_AWP_CPRA","Montenegro","LOWSEC","URBAN","_T","FEMALE",0.84685
2018,"SE_AWP_CPRA","Montenegro","UPPSEC","ALLAREA","_T","FEMALE",0.57965
2018,"SE_AWP_CPRA","Montenegro","LOWSEC","RURAL","_T","FEMALE",0
2018,"SE_AWP_CPRA","Montenegro","PRIMAR","RURAL","_T","MALE",0
2018,"SE_AWP_CPRA","Montenegro","LOWSEC","ALLAREA","_T","MALE",0.70601
2018,"SE_AWP_CPRA","Montenegro","UPPSEC","RURAL","_T","MALE",0
2012,"SE_AWP_CPRA","Belarus","PRIMAR","URBAN","_T","BOTHSEX",1
2012,"SE_AWP_CPRA","Belarus","PRIMAR","ALLAREA","_T","BOTHSEX",1
2012,"SE_AWP_CPRA","Belarus","LOWSEC","URBAN","_T","BOTHSEX",0.99052
2012,"SE_AWP_CPRA","Belarus","UPPSEC","ALLAREA","_T","BOTHSEX",0.81297
2012,"SE_AWP_CPRA","Belarus","UPPSEC","RURAL","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Belarus","LOWSEC","RURAL","_T","FEMALE",0
2012,"SE_AWP_CPRA","Belarus","PRIMAR","RURAL","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Belarus","UPPSEC","RURAL","_T","MALE",0
2012,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.839
2013,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.8483
2013,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.8963
2013,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.7119
2013,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.5975
2013,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8697
2013,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.4736
2013,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.5725
2013,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.6136
2012,"SE_AWP_CPRA","Belarus","PRIMAR","URBAN","_T","MALE",0
2012,"SE_AWP_CPRA","Belarus","LOWSEC","ALLAREA","_T","MALE",1
2012,"SE_AWP_CPRA","Belarus","LOWSEC","RURAL","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Belarus","LOWSEC","URBAN","_T","MALE",0
2012,"SE_AWP_CPRA","Belarus","LOWSEC","URBAN","_T","FEMALE",0
2012,"SE_AWP_CPRA","Belarus","PRIMAR","URBAN","_T","FEMALE",0
2012,"SE_AWP_CPRA","Belarus","UPPSEC","ALLAREA","_T","FEMALE",0.79513
2013,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.6862
2014,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8402
2014,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.6144
2014,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.6975
2014,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.8939
2014,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.857
2014,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.6924
2014,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.4965
2014,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.5836
2012,"SE_AWP_CPRA","Belarus","PRIMAR","RURAL","_T","FEMALE",0
2012,"SE_AWP_CPRA","Belarus","UPPSEC","URBAN","_T","BOTHSEX",0.76568
2012,"SE_AWP_CPRA","Belarus","PRIMAR","ALLAREA","_T","FEMALE",1
2012,"SE_AWP_CPRA","Belarus","LOWSEC","ALLAREA","_T","FEMALE",0.99028
2019,"SE_AWP_CPRA","Belarus","UPPSEC","URBAN","_T","BOTHSEX",0
2019,"SE_AWP_CPRA","Belarus","PRIMAR","RURAL","_T","FEMALE",0
2019,"SE_AWP_CPRA","Belarus","PRIMAR","ALLAREA","_T","BOTHSEX",1
2019,"SE_AWP_CPRA","Belarus","LOWSEC","URBAN","_T","BOTHSEX",0
2014,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.464
2015,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.8706
2015,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","FEMALE",0
2015,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","MALE",0
2015,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.6524
2015,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","MALE",0.76386
2015,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","FEMALE",0.89645
2015,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","FEMALE",0.8698
2019,"SE_AWP_CPRA","Belarus","PRIMAR","URBAN","_T","BOTHSEX",0
2019,"SE_AWP_CPRA","Belarus","LOWSEC","ALLAREA","_T","MALE",0.99048
2019,"SE_AWP_CPRA","Belarus","UPPSEC","URBAN","_T","MALE",0
2019,"SE_AWP_CPRA","Belarus","UPPSEC","URBAN","_T","FEMALE",0
2019,"SE_AWP_CPRA","Belarus","PRIMAR","RURAL","_T","MALE",0
2019,"SE_AWP_CPRA","Belarus","LOWSEC","RURAL","_T","MALE",0
2019,"SE_AWP_CPRA","Belarus","PRIMAR","ALLAREA","_T","MALE",1
2019,"SE_AWP_CPRA","Belarus","LOWSEC","ALLAREA","_T","FEMALE",1
2019,"SE_AWP_CPRA","Belarus","PRIMAR","ALLAREA","_T","FEMALE",1
2019,"SE_AWP_CPRA","Belarus","UPPSEC","ALLAREA","_T","MALE",0.76337
2019,"SE_AWP_CPRA","Belarus","PRIMAR","URBAN","_T","FEMALE",0
2019,"SE_AWP_CPRA","Belarus","UPPSEC","ALLAREA","_T","FEMALE",0.92064
2019,"SE_AWP_CPRA","Belarus","LOWSEC","URBAN","_T","FEMALE",0
2019,"SE_AWP_CPRA","Belarus","LOWSEC","URBAN","_T","MALE",0
2019,"SE_AWP_CPRA","Belarus","LOWSEC","RURAL","_T","BOTHSEX",0
2015,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.6035
2015,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","FEMALE",0
2015,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.6158
2015,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","MALE",0.80944
2015,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8484
2015,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","FEMALE",0.53125
2015,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","MALE",0.52287
2015,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","MALE",0.49586
2015,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","MALE",0
2015,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.5004
2015,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","FEMALE",0.56513
2015,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","FEMALE",0
2015,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","MALE",0
2015,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.7207
2015,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.913
2015,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","FEMALE",0.60914
2006,"SE_AWP_CPRA","India","PRIMAR","URBAN","_T","FEMALE",0.4889
2006,"SE_AWP_CPRA","India","PRIMAR","URBAN","_T","MALE",0.52535
2006,"SE_AWP_CPRA","India","PRIMAR","ALLAREA","_T","MALE",0.63492
2006,"SE_AWP_CPRA","India","UPPSEC","RURAL","_T","FEMALE",0.02433
2006,"SE_AWP_CPRA","India","UPPSEC","ALLAREA","_T","MALE",0.07481
2006,"SE_AWP_CPRA","India","UPPSEC","ALLAREA","_T","FEMALE",0.01945
2006,"SE_AWP_CPRA","India","LOWSEC","URBAN","_T","MALE",0.26586
2006,"SE_AWP_CPRA","India","LOWSEC","URBAN","_T","FEMALE",0.1742
2015,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.7629
2015,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","MALE",0.51575
2015,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","MALE",0.39207
2015,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","FEMALE",0.42471
2016,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.4955
2016,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8472
2016,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.6557
2016,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.694
2016,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.9042
2016,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.8684
2016,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.732
2016,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.5195
2016,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.6072
2017,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.5633
2017,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.721
2017,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.9151
2017,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.8779
2006,"SE_AWP_CPRA","India","PRIMAR","URBAN","_T","BOTHSEX",0.50619
2006,"SE_AWP_CPRA","India","PRIMAR","ALLAREA","_T","FEMALE",0.43445
2006,"SE_AWP_CPRA","India","PRIMAR","RURAL","_T","FEMALE",0.4303
2006,"SE_AWP_CPRA","India","UPPSEC","URBAN","_T","MALE",0.0987
2006,"SE_AWP_CPRA","India","UPPSEC","RURAL","_T","MALE",0.0833
2006,"SE_AWP_CPRA","India","UPPSEC","URBAN","_T","FEMALE",0
2006,"SE_AWP_CPRA","India","UPPSEC","URBAN","_T","BOTHSEX",0.05036
2006,"SE_AWP_CPRA","India","LOWSEC","ALLAREA","_T","BOTHSEX",0.28154
2019,"SE_AWP_CPRA","Belarus","PRIMAR","URBAN","_T","MALE",0
2019,"SE_AWP_CPRA","Belarus","LOWSEC","ALLAREA","_T","BOTHSEX",0.99371
2019,"SE_AWP_CPRA","Belarus","UPPSEC","RURAL","_T","MALE",0
2019,"SE_AWP_CPRA","Belarus","PRIMAR","RURAL","_T","BOTHSEX",0
2019,"SE_AWP_CPRA","Belarus","UPPSEC","RURAL","_T","BOTHSEX",0
2019,"SE_AWP_CPRA","Belarus","UPPSEC","ALLAREA","_T","BOTHSEX",0.82626
2010,"SE_AWP_CPRA","Canada","PRIMAR","ALLAREA","_T","BOTHSEX",0.993
2010,"SE_AWP_CPRA","Canada","UPPSEC","ALLAREA","_T","BOTHSEX",0.77748
2017,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.7605
2017,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.6584
2017,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8428
2017,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.5285
2017,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.6343
2018,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.7171
2018,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.5934
2018,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.6407
2018,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.5486
2018,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.883
2018,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.6577
2018,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.774
2018,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.8842
2018,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.9179
2019,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.7851
2019,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.6828
2019,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8874
2019,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.5343
2006,"SE_AWP_CPRA","India","LOWSEC","RURAL","_T","FEMALE",0.18867
2006,"SE_AWP_CPRA","India","PRIMAR","ALLAREA","_T","BOTHSEX",0.53562
2006,"SE_AWP_CPRA","India","PRIMAR","RURAL","_T","BOTHSEX",0.53446
2006,"SE_AWP_CPRA","India","LOWSEC","RURAL","_T","BOTHSEX",0.28785
2006,"SE_AWP_CPRA","India","LOWSEC","URBAN","_T","BOTHSEX",0.2231
2011,"SE_AWP_CPRA","India","PRIMAR","ALLAREA","_T","BOTHSEX",0.86941
2011,"SE_AWP_CPRA","India","LOWSEC","ALLAREA","_T","BOTHSEX",0.76187
2011,"SE_AWP_CPRA","India","UPPSEC","ALLAREA","_T","BOTHSEX",0.38574
2015,"SE_AWP_CPRA","India","UPPSEC","ALLAREA","_T","BOTHSEX",0.17732
2018,"SE_AWP_CPRA","Montenegro","UPPSEC","URBAN","_T","FEMALE",0
2018,"SE_AWP_CPRA","Montenegro","PRIMAR","URBAN","_T","FEMALE",0.9052
2018,"SE_AWP_CPRA","Montenegro","PRIMAR","ALLAREA","_T","BOTHSEX",0.89023
2018,"SE_AWP_CPRA","Montenegro","UPPSEC","URBAN","_T","MALE",0
2018,"SE_AWP_CPRA","Montenegro","LOWSEC","ALLAREA","_T","FEMALE",0.85714
2018,"SE_AWP_CPRA","Montenegro","PRIMAR","ALLAREA","_T","FEMALE",0.9396
2018,"SE_AWP_CPRA","Montenegro","UPPSEC","ALLAREA","_T","BOTHSEX",0.54452
2005,"SE_AWP_CPRA","Serbia","PRIMAR","ALLAREA","_T","BOTHSEX",0.9626
2019,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.6441
2019,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.6183
2019,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.7471
2019,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.9304
2019,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.8982
2020,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.771
2020,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.8912
2020,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.9225
2020,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.7847
2005,"SE_AWP_CPRA","Serbia","LOWSEC","ALLAREA","_T","BOTHSEX",0.90271
2005,"SE_AWP_CPRA","Serbia","UPPSEC","ALLAREA","_T","BOTHSEX",0.30799
2010,"SE_AWP_CPRA","Serbia","LOWSEC","ALLAREA","_T","BOTHSEX",0.9121
2010,"SE_AWP_CPRA","Serbia","PRIMAR","ALLAREA","_T","BOTHSEX",0.9972
2010,"SE_AWP_CPRA","Serbia","UPPSEC","ALLAREA","_T","BOTHSEX",0.23976
2011,"SE_AWP_CPRA","Serbia","UPPSEC","ALLAREA","_T","BOTHSEX",0.23978
2011,"SE_AWP_CPRA","Serbia","UPPSEC","URBAN","_T","BOTHSEX",0.43489
2011,"SE_AWP_CPRA","Serbia","LOWSEC","ALLAREA","_T","BOTHSEX",0.91209
2011,"SE_AWP_CPRA","Serbia","UPPSEC","RURAL","_T","BOTHSEX",0
2020,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.7314
2020,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.7152
2020,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.651
2020,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8462
2020,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.7408
2021,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.9349
2021,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.9152
2021,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.8453
2021,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.7265
2011,"SE_AWP_CPRA","Serbia","PRIMAR","URBAN","_T","FEMALE",0
2011,"SE_AWP_CPRA","Serbia","UPPSEC","URBAN","_T","FEMALE",0
2011,"SE_AWP_CPRA","Serbia","LOWSEC","URBAN","_T","FEMALE",0
2011,"SE_AWP_CPRA","Serbia","UPPSEC","ALLAREA","_T","FEMALE",0.2669
2011,"SE_AWP_CPRA","Serbia","PRIMAR","RURAL","_T","BOTHSEX",0
2011,"SE_AWP_CPRA","Serbia","PRIMAR","URBAN","_T","BOTHSEX",0.98791
2011,"SE_AWP_CPRA","Serbia","LOWSEC","RURAL","_T","BOTHSEX",0
2021,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.9323
2021,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.6246
2021,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.6873
2021,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.6756
2021,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.7472
2002,"SE_AWP_CPRA","Costa Rica","UPPSEC","ALLAREA","_T","BOTHSEX",0.2257
2002,"SE_AWP_CPRA","Costa Rica","PRIMAR","RURAL","_T","BOTHSEX",0.7284
2002,"SE_AWP_CPRA","Costa Rica","UPPSEC","RURAL","_T","BOTHSEX",0.2877
2002,"SE_AWP_CPRA","Costa Rica","LOWSEC","ALLAREA","_T","BOTHSEX",0.4471
2011,"SE_AWP_CPRA","Serbia","PRIMAR","RURAL","_T","FEMALE",0
2011,"SE_AWP_CPRA","Serbia","UPPSEC","RURAL","_T","FEMALE",0
2011,"SE_AWP_CPRA","Serbia","UPPSEC","RURAL","_T","MALE",0
2011,"SE_AWP_CPRA","Serbia","PRIMAR","RURAL","_T","MALE",0
2011,"SE_AWP_CPRA","Serbia","UPPSEC","ALLAREA","_T","MALE",0.21195
2011,"SE_AWP_CPRA","Serbia","LOWSEC","RURAL","_T","FEMALE",0
2011,"SE_AWP_CPRA","Serbia","PRIMAR","URBAN","_T","MALE",0
2010,"SE_AWP_CPRA","Canada","LOWSEC","ALLAREA","_T","BOTHSEX",0.9861
2015,"SE_AWP_CPRA","Canada","UPPSEC","ALLAREA","_T","BOTHSEX",0.90456
2016,"SE_AWP_CPRA","Canada","UPPSEC","ALLAREA","_T","BOTHSEX",0.88562
2017,"SE_AWP_CPRA","Canada","UPPSEC","ALLAREA","_T","BOTHSEX",0.94452
2004,"SE_AWP_CPRA","Türkiye","LOWSEC","RURAL","_T","FEMALE",0
2004,"SE_AWP_CPRA","Türkiye","LOWSEC","ALLAREA","_T","BOTHSEX",0.47375
2004,"SE_AWP_CPRA","Türkiye","UPPSEC","RURAL","_T","BOTHSEX",0.19196
2004,"SE_AWP_CPRA","Türkiye","PRIMAR","URBAN","_T","FEMALE",0.60894
2004,"SE_AWP_CPRA","Türkiye","PRIMAR","RURAL","_T","BOTHSEX",0.76062
