Year,Metric,GeoAreaName,Value
2017,"Political Stability and Absence of Violence, Terrorism",Norway,1.170478702
2016,"Political Stability and Absence of Violence, Terrorism",Norway,1.200074434
2015,"Political Stability and Absence of Violence, Terrorism",Norway,1.161716104
2014,"Political Stability and Absence of Violence, Terrorism",Norway,1.11995852
2013,"Political Stability and Absence of Violence, Terrorism",Norway,1.352091908
2012,"Political Stability and Absence of Violence, Terrorism",Norway,1.327469826
2011,"Political Stability and Absence of Violence, Terrorism",Norway,1.337976933
2010,"Political Stability and Absence of Violence, Terrorism",Norway,1.332311511
2009,"Political Stability and Absence of Violence, Terrorism",Norway,1.276532531
2008,"Political Stability and Absence of Violence, Terrorism",Norway,1.285434484
2007,"Political Stability and Absence of Violence, Terrorism",Norway,1.145552516
2006,"Political Stability and Absence of Violence, Terrorism",Norway,1.252705693
2005,"Political Stability and Absence of Violence, Terrorism",Norway,1.295277238
2004,"Political Stability and Absence of Violence, Terrorism",Norway,1.196618319
2003,"Political Stability and Absence of Violence, Terrorism",Norway,1.204556227
2002,"Political Stability and Absence of Violence, Terrorism",Norway,1.608346105
2000,"Political Stability and Absence of Violence, Terrorism",Norway,1.533282995
1998,"Political Stability and Absence of Violence, Terrorism",Norway,1.439661264
1996,"Political Stability and Absence of Violence, Terrorism",Norway,1.456821561
2021,"Political Stability and Absence of Violence, Terrorism",Poland,0.512429655
2020,"Political Stability and Absence of Violence, Terrorism",Poland,0.516105413
2019,"Political Stability and Absence of Violence, Terrorism",Poland,0.563653529
2018,"Political Stability and Absence of Violence, Terrorism",Poland,0.492541552
2017,"Political Stability and Absence of Violence, Terrorism",Poland,0.518378258
2016,"Political Stability and Absence of Violence, Terrorism",Poland,0.507241964
2015,"Political Stability and Absence of Violence, Terrorism",Poland,0.874852359
2014,"Political Stability and Absence of Violence, Terrorism",Poland,0.842940807
2013,"Political Stability and Absence of Violence, Terrorism",Poland,0.973354995
2012,"Political Stability and Absence of Violence, Terrorism",Poland,1.04947865
2011,"Political Stability and Absence of Violence, Terrorism",Poland,1.072062969
2010,"Political Stability and Absence of Violence, Terrorism",Poland,1.01733005
2009,"Political Stability and Absence of Violence, Terrorism",Poland,0.938135386
2008,"Political Stability and Absence of Violence, Terrorism",Poland,0.911096275
2007,"Political Stability and Absence of Violence, Terrorism",Poland,0.68284601
2006,"Political Stability and Absence of Violence, Terrorism",Poland,0.354031831
2005,"Political Stability and Absence of Violence, Terrorism",Poland,0.363082945
2004,"Political Stability and Absence of Violence, Terrorism",Poland,0.153857663
2003,"Political Stability and Absence of Violence, Terrorism",Poland,0.578085065
2002,"Political Stability and Absence of Violence, Terrorism",Poland,0.743997812
2000,"Political Stability and Absence of Violence, Terrorism",Poland,0.309305251
1998,"Political Stability and Absence of Violence, Terrorism",Poland,0.838597417
1996,"Political Stability and Absence of Violence, Terrorism",Poland,0.830644667
2021,"Political Stability and Absence of Violence, Terrorism",Portugal,0.952885866
2020,"Political Stability and Absence of Violence, Terrorism",Portugal,1.021689177
2019,"Political Stability and Absence of Violence, Terrorism",Portugal,1.066230536
2018,"Political Stability and Absence of Violence, Terrorism",Portugal,1.129284501
2017,"Political Stability and Absence of Violence, Terrorism",Portugal,1.118587017
2016,"Political Stability and Absence of Violence, Terrorism",Portugal,0.974051416
2015,"Political Stability and Absence of Violence, Terrorism",Portugal,0.917840123
2014,"Political Stability and Absence of Violence, Terrorism",Portugal,0.806274414
2013,"Political Stability and Absence of Violence, Terrorism",Portugal,0.748763442
2012,"Political Stability and Absence of Violence, Terrorism",Portugal,0.775272608
2011,"Political Stability and Absence of Violence, Terrorism",Portugal,0.741739273
2010,"Political Stability and Absence of Violence, Terrorism",Portugal,0.717686951
2009,"Political Stability and Absence of Violence, Terrorism",Portugal,0.787381768
2008,"Political Stability and Absence of Violence, Terrorism",Portugal,0.987546325
2007,"Political Stability and Absence of Violence, Terrorism",Portugal,0.821809351
2006,"Political Stability and Absence of Violence, Terrorism",Portugal,0.952390611
2005,"Political Stability and Absence of Violence, Terrorism",Portugal,1.016647577
2004,"Political Stability and Absence of Violence, Terrorism",Portugal,0.969877243
2003,"Political Stability and Absence of Violence, Terrorism",Portugal,1.289688826
2002,"Political Stability and Absence of Violence, Terrorism",Portugal,1.437048197
2000,"Political Stability and Absence of Violence, Terrorism",Portugal,1.394764066
1998,"Political Stability and Absence of Violence, Terrorism",Portugal,1.369090557
1996,"Political Stability and Absence of Violence, Terrorism",Portugal,1.286039114
2021,"Political Stability and Absence of Violence, Terrorism",Romania,0.533032238
2020,"Political Stability and Absence of Violence, Terrorism",Romania,0.53186214
2019,"Political Stability and Absence of Violence, Terrorism",Romania,0.561702192
2018,"Political Stability and Absence of Violence, Terrorism",Romania,0.046884775
2017,"Political Stability and Absence of Violence, Terrorism",Romania,0.056402251
2016,"Political Stability and Absence of Violence, Terrorism",Romania,0.277196616
2015,"Political Stability and Absence of Violence, Terrorism",Romania,0.189114437
2014,"Political Stability and Absence of Violence, Terrorism",Romania,0.049136128
2013,"Political Stability and Absence of Violence, Terrorism",Romania,0.179133072
2012,"Political Stability and Absence of Violence, Terrorism",Romania,0.082341559
2011,"Political Stability and Absence of Violence, Terrorism",Romania,0.186090663
2010,"Political Stability and Absence of Violence, Terrorism",Romania,0.273600399
2009,"Political Stability and Absence of Violence, Terrorism",Romania,0.359366298
2008,"Political Stability and Absence of Violence, Terrorism",Romania,0.180609092
2007,"Political Stability and Absence of Violence, Terrorism",Romania,0.198067933
2006,"Political Stability and Absence of Violence, Terrorism",Romania,0.148430079
2005,"Political Stability and Absence of Violence, Terrorism",Romania,0.085602649
2004,"Political Stability and Absence of Violence, Terrorism",Romania,0.059348613
2003,"Political Stability and Absence of Violence, Terrorism",Romania,0.320030123
2002,"Political Stability and Absence of Violence, Terrorism",Romania,0.464840323
2000,"Political Stability and Absence of Violence, Terrorism",Romania,-0.379039526
1998,"Political Stability and Absence of Violence, Terrorism",Romania,0.500102222
1996,"Political Stability and Absence of Violence, Terrorism",Romania,0.597966731
2021,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.134225637
2020,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.163741484
2019,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.065950118
2018,"Political Stability and Absence of Violence, Terrorism",Serbia,0.008951124
2017,"Political Stability and Absence of Violence, Terrorism",Serbia,0.086855382
2016,"Political Stability and Absence of Violence, Terrorism",Serbia,0.140153617
2015,"Political Stability and Absence of Violence, Terrorism",Serbia,0.238982022
2014,"Political Stability and Absence of Violence, Terrorism",Serbia,0.184110776
2013,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.075638093
2012,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.217299461
2011,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.282882065
2010,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.421741664
2009,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.47735855
2008,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.542712986
2007,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.591357946
2006,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.53756845
2005,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.762413561
2004,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.507584155
2003,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.582542062
2002,"Political Stability and Absence of Violence, Terrorism",Serbia,-0.512546003
2000,"Political Stability and Absence of Violence, Terrorism",Serbia,-1.643598437
1998,"Political Stability and Absence of Violence, Terrorism",Serbia,-2.142448664
1996,"Political Stability and Absence of Violence, Terrorism",Serbia,-1.034719825
2021,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.559577465
2020,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.632325232
2019,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.66715771
2018,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.743443489
2017,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.909989417
2016,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.721170664
2015,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.874545217
2014,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,1.039121151
2013,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,1.119518161
2012,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,1.08840096
2011,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.974757314
2010,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,1.053316832
2009,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.920496821
2008,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,1.082136154
2007,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,1.036687136
2006,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.784178674
2005,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.89807272
2004,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.593536019
2003,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.947933495
2002,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.940030038
2000,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.663586676
1998,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,1.180254579
1996,"Political Stability and Absence of Violence, Terrorism",Slovak Republic,0.878931701
2021,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.760043502
2020,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.710935533
2019,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.807429194
2018,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.901137114
2017,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.873399794
2016,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.990436018
2015,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.953392744
2014,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.965773404
2013,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.88225168
2012,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.935110688
2011,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.969209671
2010,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.866508842
2009,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.936905801
2008,"Political Stability and Absence of Violence, Terrorism",Slovenia,1.149374366
2007,"Political Stability and Absence of Violence, Terrorism",Slovenia,1.098629355
2006,"Political Stability and Absence of Violence, Terrorism",Slovenia,1.085729003
2005,"Political Stability and Absence of Violence, Terrorism",Slovenia,1.092811227
2004,"Political Stability and Absence of Violence, Terrorism",Slovenia,1.081613421
2003,"Political Stability and Absence of Violence, Terrorism",Slovenia,1.18649447
2002,"Political Stability and Absence of Violence, Terrorism",Slovenia,1.303833246
2000,"Political Stability and Absence of Violence, Terrorism",Slovenia,0.886789322
1998,"Political Stability and Absence of Violence, Terrorism",Slovenia,1.243130565
1996,"Political Stability and Absence of Violence, Terrorism",Slovenia,1.311726332
2021,"Political Stability and Absence of Violence, Terrorism",Sweden,1.034035444
2020,"Political Stability and Absence of Violence, Terrorism",Sweden,1.026380301
2019,"Political Stability and Absence of Violence, Terrorism",Sweden,1.039472699
2018,"Political Stability and Absence of Violence, Terrorism",Sweden,0.940556705
2017,"Political Stability and Absence of Violence, Terrorism",Sweden,0.984416783
2016,"Political Stability and Absence of Violence, Terrorism",Sweden,1.017940879
2015,"Political Stability and Absence of Violence, Terrorism",Sweden,0.947106421
2014,"Political Stability and Absence of Violence, Terrorism",Sweden,1.065414786
2013,"Political Stability and Absence of Violence, Terrorism",Sweden,1.127778053
2012,"Political Stability and Absence of Violence, Terrorism",Sweden,1.170597196
2011,"Political Stability and Absence of Violence, Terrorism",Sweden,1.230688095
2010,"Political Stability and Absence of Violence, Terrorism",Sweden,1.094170451
2009,"Political Stability and Absence of Violence, Terrorism",Sweden,1.084638238
2008,"Political Stability and Absence of Violence, Terrorism",Sweden,1.128336549
2007,"Political Stability and Absence of Violence, Terrorism",Sweden,1.271478295
2006,"Political Stability and Absence of Violence, Terrorism",Sweden,1.293933988
2005,"Political Stability and Absence of Violence, Terrorism",Sweden,1.299904823
2004,"Political Stability and Absence of Violence, Terrorism",Sweden,1.362226844
2003,"Political Stability and Absence of Violence, Terrorism",Sweden,1.341613293
2002,"Political Stability and Absence of Violence, Terrorism",Sweden,1.475257516
2000,"Political Stability and Absence of Violence, Terrorism",Sweden,1.391772032
1998,"Political Stability and Absence of Violence, Terrorism",Sweden,1.399189591
1996,"Political Stability and Absence of Violence, Terrorism",Sweden,1.456821561
2021,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-0.607831001
2020,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-0.506825924
2019,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-0.520874679
2018,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-0.747465432
2017,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-0.673529148
2016,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-0.77775985
2015,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-0.882642269
2014,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-0.693340778
2013,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-1.182374001
2012,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-1.240859747
2011,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-1.023233891
2010,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-1.034538388
2009,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-1.025394559
2008,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-0.830599308
2007,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-0.752052188
2006,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-1.386144876
2005,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-1.392462134
2004,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-1.307453394
2003,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-1.099491715
2002,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-0.982307971
2000,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-1.647763491
1998,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-1.841549754
1996,"Political Stability and Absence of Violence, Terrorism",Tajikistan,-2.11674881
2021,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,-0.31902495
2020,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,-0.200595751
2019,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,-0.185278386
2018,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,-0.01283655
2017,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,-0.12590234
2016,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,-0.189692512
2015,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,-0.087798864
2014,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.074206032
2013,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.2490955
2012,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.42808789
2011,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.234129071
2010,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.334105611
2009,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.485472977
2008,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.537688017
2007,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.277233392
2006,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,-0.244654402
2005,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.07271339
2004,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,-0.115211934
2003,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.053215541
2002,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.070417747
2000,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.008447062
1998,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.197645247
1996,"Political Stability and Absence of Violence, Terrorism",Turkmenistan,0.449250609
2021,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.098093987
2020,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.136895299
2019,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.371727586
2018,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.318893433
2017,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.788513899
2016,"Political Stability and Absence of Violence, Terrorism",Türkiye,-2.009063005
2015,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.493914008
2014,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.086035967
2013,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.249932528
2012,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.22053194
2011,"Political Stability and Absence of Violence, Terrorism",Türkiye,-0.959997058
2010,"Political Stability and Absence of Violence, Terrorism",Türkiye,-0.915285528
2009,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.030790567
2008,"Political Stability and Absence of Violence, Terrorism",Türkiye,-0.823874354
2007,"Political Stability and Absence of Violence, Terrorism",Türkiye,-0.819362879
2006,"Political Stability and Absence of Violence, Terrorism",Türkiye,-0.590213001
2005,"Political Stability and Absence of Violence, Terrorism",Türkiye,-0.601551175
2004,"Political Stability and Absence of Violence, Terrorism",Türkiye,-0.833764553
2003,"Political Stability and Absence of Violence, Terrorism",Türkiye,-0.766690612
2002,"Political Stability and Absence of Violence, Terrorism",Türkiye,-0.803475082
2000,"Political Stability and Absence of Violence, Terrorism",Türkiye,-0.80017364
1998,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.231111765
1996,"Political Stability and Absence of Violence, Terrorism",Türkiye,-1.258745909
2021,"Political Stability and Absence of Violence, Terrorism",Ukraine,-1.098818898
2020,"Political Stability and Absence of Violence, Terrorism",Ukraine,-1.137996554
2019,"Political Stability and Absence of Violence, Terrorism",Ukraine,-1.423575878
2018,"Political Stability and Absence of Violence, Terrorism",Ukraine,-1.869737387
2017,"Political Stability and Absence of Violence, Terrorism",Ukraine,-1.870537519
2016,"Political Stability and Absence of Violence, Terrorism",Ukraine,-1.856479883
2015,"Political Stability and Absence of Violence, Terrorism",Ukraine,-1.961800098
2014,"Political Stability and Absence of Violence, Terrorism",Ukraine,-2.020833492
2013,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.77728498
2012,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.092274904
2011,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.070431463
2010,"Political Stability and Absence of Violence, Terrorism",Ukraine,0.013131719
2009,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.302319407
2008,"Political Stability and Absence of Violence, Terrorism",Ukraine,0.042514395
2007,"Political Stability and Absence of Violence, Terrorism",Ukraine,0.172825918
2006,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.036877617
2005,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.285366565
2004,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.471536189
2003,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.363617957
2002,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.293485135
2000,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.409486443
1998,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.120933816
1996,"Political Stability and Absence of Violence, Terrorism",Ukraine,-0.152148813
2021,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.239797637
2020,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.429463804
2019,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.284819692
2018,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.295807242
2017,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.237850487
2016,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.272570699
2015,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.373036414
2014,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.273108631
2013,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.53607899
2012,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.518739343
2011,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.599719346
2010,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.720438123
2009,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.950552523
2008,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-1.207106471
2007,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-1.362033367
2006,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-1.784659505
2005,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-1.957895637
2004,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-1.455516696
2003,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-1.29919517
2002,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-1.056883574
2000,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-1.301950455
1998,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.68304944
1996,"Political Stability and Absence of Violence, Terrorism",Uzbekistan,-0.543731749
2021,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-0.120379224
2020,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-0.260956258
2019,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-0.331690282
2018,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-0.673299015
2017,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-0.246099919
2016,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-0.282406956
2015,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-0.199357048
2014,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-0.340774536
2013,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-0.966146648
2012,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-1.038502336
2011,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-1.04214704
2010,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,-1.044821143
2009,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,0.430509388
2008,"Political Stability and Absence of Violence, Terrorism",Kosovo⁎,1.012082815
