Year,SeriesCode,GeoAreaName,Location,Value
2006,"EG_ACS_ELEC","Colombia","RURAL",84.4
2006,"EG_ACS_ELEC","Colombia","URBAN",99.2
2007,"EG_ACS_ELEC","Colombia","URBAN",99.3
2007,"EG_ACS_ELEC","Colombia","RURAL",85.0
2007,"EG_ACS_ELEC","Colombia","ALLAREA",96.0
2008,"EG_ACS_ELEC","Colombia","RURAL",87.0
2008,"EG_ACS_ELEC","Colombia","URBAN",99.7
2008,"EG_ACS_ELEC","Colombia","ALLAREA",96.8
2009,"EG_ACS_ELEC","Colombia","URBAN",99.6
2005,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2005,"EG_ACS_ELEC","Greece","URBAN",100.0
2005,"EG_ACS_ELEC","Greece","RURAL",100.0
2006,"EG_ACS_ELEC","Greece","RURAL",100.0
2006,"EG_ACS_ELEC","Greece","URBAN",100.0
2006,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2007,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2007,"EG_ACS_ELEC","Greece","URBAN",100.0
2007,"EG_ACS_ELEC","Greece","RURAL",100.0
2008,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2008,"EG_ACS_ELEC","Greece","URBAN",100.0
2008,"EG_ACS_ELEC","Greece","RURAL",100.0
2009,"EG_ACS_ELEC","Greece","RURAL",100.0
2009,"EG_ACS_ELEC","Colombia","RURAL",83.8
2009,"EG_ACS_ELEC","Colombia","ALLAREA",96.1
2010,"EG_ACS_ELEC","Colombia","ALLAREA",96.8
2010,"EG_ACS_ELEC","Colombia","RURAL",86.2
2010,"EG_ACS_ELEC","Colombia","URBAN",99.8
2011,"EG_ACS_ELEC","Colombia","ALLAREA",96.7
2011,"EG_ACS_ELEC","Colombia","URBAN",99.8
2011,"EG_ACS_ELEC","Colombia","RURAL",85.5
2012,"EG_ACS_ELEC","Colombia","ALLAREA",97.0
2012,"EG_ACS_ELEC","Colombia","RURAL",87.1
2012,"EG_ACS_ELEC","Colombia","URBAN",99.7
2013,"EG_ACS_ELEC","Colombia","URBAN",99.8
2013,"EG_ACS_ELEC","Colombia","ALLAREA",97.8
2003,"EG_ACS_ELEC","Mexico","URBAN",99.2
2004,"EG_ACS_ELEC","Mexico","URBAN",99.4
2004,"EG_ACS_ELEC","Mexico","ALLAREA",98.6
2004,"EG_ACS_ELEC","Mexico","RURAL",96.1
2005,"EG_ACS_ELEC","Mexico","RURAL",96.8
2005,"EG_ACS_ELEC","Mexico","ALLAREA",98.9
2005,"EG_ACS_ELEC","Mexico","URBAN",99.6
2006,"EG_ACS_ELEC","Mexico","URBAN",99.7
2006,"EG_ACS_ELEC","Mexico","ALLAREA",99.1
2006,"EG_ACS_ELEC","Mexico","RURAL",97.2
2007,"EG_ACS_ELEC","Mexico","RURAL",93.3
2007,"EG_ACS_ELEC","Mexico","ALLAREA",97.9
2007,"EG_ACS_ELEC","Mexico","URBAN",99.3
2009,"EG_ACS_ELEC","Greece","URBAN",100.0
2009,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2010,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2010,"EG_ACS_ELEC","Greece","URBAN",100.0
2010,"EG_ACS_ELEC","Greece","RURAL",100.0
2011,"EG_ACS_ELEC","Greece","RURAL",100.0
2011,"EG_ACS_ELEC","Greece","URBAN",100.0
2011,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2012,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2012,"EG_ACS_ELEC","Greece","URBAN",100.0
2012,"EG_ACS_ELEC","Greece","RURAL",100.0
2013,"EG_ACS_ELEC","Greece","RURAL",100.0
2013,"EG_ACS_ELEC","Greece","URBAN",100.0
2013,"EG_ACS_ELEC","Colombia","RURAL",90.1
2014,"EG_ACS_ELEC","Colombia","RURAL",89.9
2014,"EG_ACS_ELEC","Colombia","URBAN",99.8
2014,"EG_ACS_ELEC","Colombia","ALLAREA",97.8
2015,"EG_ACS_ELEC","Colombia","ALLAREA",98.2
2015,"EG_ACS_ELEC","Colombia","URBAN",99.8
2015,"EG_ACS_ELEC","Colombia","RURAL",91.8
2016,"EG_ACS_ELEC","Colombia","RURAL",92.8
2016,"EG_ACS_ELEC","Colombia","URBAN",99.8
2016,"EG_ACS_ELEC","Colombia","ALLAREA",98.4
2017,"EG_ACS_ELEC","Colombia","ALLAREA",98.5
2017,"EG_ACS_ELEC","Colombia","RURAL",92.7
2017,"EG_ACS_ELEC","Colombia","URBAN",99.9
2008,"EG_ACS_ELEC","Mexico","URBAN",99.7
2008,"EG_ACS_ELEC","Mexico","ALLAREA",98.9
2008,"EG_ACS_ELEC","Mexico","RURAL",96.2
2009,"EG_ACS_ELEC","Mexico","RURAL",94.3
2009,"EG_ACS_ELEC","Mexico","ALLAREA",98.3
2009,"EG_ACS_ELEC","Mexico","URBAN",99.4
2010,"EG_ACS_ELEC","Mexico","URBAN",99.7
2010,"EG_ACS_ELEC","Mexico","ALLAREA",99.2
2010,"EG_ACS_ELEC","Mexico","RURAL",97.6
2011,"EG_ACS_ELEC","Mexico","RURAL",96.8
2011,"EG_ACS_ELEC","Mexico","ALLAREA",99.0
2011,"EG_ACS_ELEC","Mexico","URBAN",99.6
2012,"EG_ACS_ELEC","Mexico","URBAN",99.7
2013,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2014,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2014,"EG_ACS_ELEC","Greece","URBAN",100.0
2014,"EG_ACS_ELEC","Greece","RURAL",100.0
2015,"EG_ACS_ELEC","Greece","URBAN",100.0
2015,"EG_ACS_ELEC","Greece","RURAL",100.0
2015,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2016,"EG_ACS_ELEC","Greece","URBAN",100.0
2016,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2016,"EG_ACS_ELEC","Greece","RURAL",100.0
2017,"EG_ACS_ELEC","Greece","RURAL",100.0
2017,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2017,"EG_ACS_ELEC","Greece","URBAN",100.0
2018,"EG_ACS_ELEC","Colombia","RURAL",92.6
2018,"EG_ACS_ELEC","Colombia","ALLAREA",98.5
2018,"EG_ACS_ELEC","Colombia","URBAN",99.9
2019,"EG_ACS_ELEC","Colombia","ALLAREA",99.4
2019,"EG_ACS_ELEC","Colombia","RURAL",97.1
2019,"EG_ACS_ELEC","Colombia","URBAN",100.0
2020,"EG_ACS_ELEC","Colombia","URBAN",100.0
2020,"EG_ACS_ELEC","Colombia","RURAL",98.5
2020,"EG_ACS_ELEC","Colombia","ALLAREA",99.7
2021,"EG_ACS_ELEC","Colombia","ALLAREA",100.0
2021,"EG_ACS_ELEC","Colombia","RURAL",100.0
2021,"EG_ACS_ELEC","Colombia","URBAN",100.0
2000,"EG_ACS_ELEC","Costa Rica","ALLAREA",96.9
2012,"EG_ACS_ELEC","Mexico","ALLAREA",99.1
2012,"EG_ACS_ELEC","Mexico","RURAL",97.2
2013,"EG_ACS_ELEC","Mexico","RURAL",96.8
2013,"EG_ACS_ELEC","Mexico","ALLAREA",99.1
2013,"EG_ACS_ELEC","Mexico","URBAN",99.8
2014,"EG_ACS_ELEC","Mexico","URBAN",99.6
2014,"EG_ACS_ELEC","Mexico","RURAL",97.4
2014,"EG_ACS_ELEC","Mexico","ALLAREA",99.2
2015,"EG_ACS_ELEC","Mexico","RURAL",97.9
2015,"EG_ACS_ELEC","Mexico","ALLAREA",99.0
2015,"EG_ACS_ELEC","Mexico","URBAN",99.3
2016,"EG_ACS_ELEC","Mexico","URBAN",99.8
2016,"EG_ACS_ELEC","Mexico","ALLAREA",99.5
2000,"EG_ACS_ELEC","Costa Rica","RURAL",92.8
2000,"EG_ACS_ELEC","Costa Rica","URBAN",99.8
2001,"EG_ACS_ELEC","Costa Rica","URBAN",99.9
2001,"EG_ACS_ELEC","Costa Rica","RURAL",95.8
2001,"EG_ACS_ELEC","Costa Rica","ALLAREA",98.2
2002,"EG_ACS_ELEC","Costa Rica","ALLAREA",98.5
2002,"EG_ACS_ELEC","Costa Rica","URBAN",99.9
2002,"EG_ACS_ELEC","Costa Rica","RURAL",96.3
2003,"EG_ACS_ELEC","Costa Rica","RURAL",96.7
2003,"EG_ACS_ELEC","Costa Rica","URBAN",99.9
2003,"EG_ACS_ELEC","Costa Rica","ALLAREA",98.7
2004,"EG_ACS_ELEC","Costa Rica","ALLAREA",99.0
2004,"EG_ACS_ELEC","Costa Rica","URBAN",99.8
2004,"EG_ACS_ELEC","Costa Rica","RURAL",97.3
2005,"EG_ACS_ELEC","Costa Rica","RURAL",97.4
2005,"EG_ACS_ELEC","Costa Rica","URBAN",99.9
2005,"EG_ACS_ELEC","Costa Rica","ALLAREA",99.1
2006,"EG_ACS_ELEC","Costa Rica","ALLAREA",99.1
2006,"EG_ACS_ELEC","Costa Rica","URBAN",99.9
2006,"EG_ACS_ELEC","Costa Rica","RURAL",97.6
2007,"EG_ACS_ELEC","Costa Rica","RURAL",97.7
2007,"EG_ACS_ELEC","Costa Rica","URBAN",99.9
2007,"EG_ACS_ELEC","Costa Rica","ALLAREA",99.2
2008,"EG_ACS_ELEC","Costa Rica","ALLAREA",99.3
2008,"EG_ACS_ELEC","Costa Rica","URBAN",99.9
2008,"EG_ACS_ELEC","Costa Rica","RURAL",97.8
2016,"EG_ACS_ELEC","Mexico","RURAL",98.3
2017,"EG_ACS_ELEC","Mexico","ALLAREA",100.0
2017,"EG_ACS_ELEC","Mexico","RURAL",100.0
2017,"EG_ACS_ELEC","Mexico","URBAN",99.9
2018,"EG_ACS_ELEC","Mexico","URBAN",99.8
2018,"EG_ACS_ELEC","Mexico","ALLAREA",99.5
2018,"EG_ACS_ELEC","Mexico","RURAL",98.3
2019,"EG_ACS_ELEC","Mexico","ALLAREA",99.6
2019,"EG_ACS_ELEC","Mexico","RURAL",98.3
2019,"EG_ACS_ELEC","Mexico","URBAN",99.9
2020,"EG_ACS_ELEC","Mexico","URBAN",99.8
2020,"EG_ACS_ELEC","Mexico","RURAL",97.7
2020,"EG_ACS_ELEC","Mexico","ALLAREA",99.4
2009,"EG_ACS_ELEC","Costa Rica","RURAL",98.2
2009,"EG_ACS_ELEC","Costa Rica","URBAN",99.9
2009,"EG_ACS_ELEC","Costa Rica","ALLAREA",99.4
2010,"EG_ACS_ELEC","Costa Rica","ALLAREA",99.0
2010,"EG_ACS_ELEC","Costa Rica","URBAN",99.7
2010,"EG_ACS_ELEC","Costa Rica","RURAL",97.1
2011,"EG_ACS_ELEC","Costa Rica","RURAL",97.3
2011,"EG_ACS_ELEC","Costa Rica","URBAN",100.0
2011,"EG_ACS_ELEC","Costa Rica","ALLAREA",99.2
2012,"EG_ACS_ELEC","Costa Rica","RURAL",98.1
2012,"EG_ACS_ELEC","Costa Rica","ALLAREA",99.5
2000,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2000,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2018,"EG_ACS_ELEC","Greece","URBAN",100.0
2018,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2018,"EG_ACS_ELEC","Greece","RURAL",100.0
2019,"EG_ACS_ELEC","Greece","RURAL",100.0
2019,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2019,"EG_ACS_ELEC","Greece","URBAN",100.0
2020,"EG_ACS_ELEC","Greece","URBAN",100.0
2020,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2020,"EG_ACS_ELEC","Greece","RURAL",100.0
2021,"EG_ACS_ELEC","Greece","ALLAREA",100.0
2021,"EG_ACS_ELEC","Greece","URBAN",100.0
2021,"EG_ACS_ELEC","Greece","RURAL",100.0
2000,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2000,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2001,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2001,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2001,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2002,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2002,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2002,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2003,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2003,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2003,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2004,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2004,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2004,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2000,"EG_ACS_ELEC","Hungary","URBAN",100.0
2000,"EG_ACS_ELEC","Hungary","RURAL",100.0
2001,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2001,"EG_ACS_ELEC","Hungary","URBAN",100.0
2001,"EG_ACS_ELEC","Hungary","RURAL",100.0
2002,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2002,"EG_ACS_ELEC","Hungary","RURAL",100.0
2002,"EG_ACS_ELEC","Hungary","URBAN",99.9
2003,"EG_ACS_ELEC","Hungary","URBAN",99.9
2003,"EG_ACS_ELEC","Hungary","RURAL",100.0
2003,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2004,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2004,"EG_ACS_ELEC","Hungary","RURAL",100.0
2021,"EG_ACS_ELEC","Mexico","ALLAREA",100.0
2021,"EG_ACS_ELEC","Mexico","RURAL",100.0
2021,"EG_ACS_ELEC","Mexico","URBAN",99.9
2000,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.1
2000,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",98.7
2000,"EG_ACS_ELEC","Republic of Moldova","RURAL",98.4
2001,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.1
2001,"EG_ACS_ELEC","Republic of Moldova","RURAL",98.5
2001,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",98.8
2002,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.0
2002,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.1
2002,"EG_ACS_ELEC","Republic of Moldova","RURAL",98.9
2003,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.1
2003,"EG_ACS_ELEC","Republic of Moldova","RURAL",98.6
2003,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",98.8
2004,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.1
2004,"EG_ACS_ELEC","Republic of Moldova","RURAL",99.1
2004,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.1
2005,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.4
2005,"EG_ACS_ELEC","Republic of Moldova","RURAL",98.0
2005,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",98.6
2006,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",98.9
2006,"EG_ACS_ELEC","Republic of Moldova","RURAL",98.7
2006,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.2
2007,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.2
2007,"EG_ACS_ELEC","Republic of Moldova","RURAL",98.8
2004,"EG_ACS_ELEC","Hungary","URBAN",99.8
2005,"EG_ACS_ELEC","Hungary","RURAL",100.0
2005,"EG_ACS_ELEC","Hungary","URBAN",99.8
2005,"EG_ACS_ELEC","Hungary","ALLAREA",99.9
2006,"EG_ACS_ELEC","Hungary","ALLAREA",99.9
2006,"EG_ACS_ELEC","Hungary","RURAL",100.0
2006,"EG_ACS_ELEC","Hungary","URBAN",99.8
2007,"EG_ACS_ELEC","Hungary","URBAN",100.0
2007,"EG_ACS_ELEC","Hungary","RURAL",100.0
2007,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2008,"EG_ACS_ELEC","Hungary","URBAN",100.0
2008,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2008,"EG_ACS_ELEC","Hungary","RURAL",100.0
2005,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2005,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2005,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2006,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2006,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2006,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2007,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2007,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2007,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2008,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2008,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2008,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2009,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2007,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.0
2008,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.1
2008,"EG_ACS_ELEC","Republic of Moldova","RURAL",98.9
2008,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.3
2009,"EG_ACS_ELEC","Republic of Moldova","RURAL",99.0
2009,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.4
2009,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.2
2010,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.3
2010,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.6
2010,"EG_ACS_ELEC","Republic of Moldova","RURAL",99.1
2011,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.7
2011,"EG_ACS_ELEC","Republic of Moldova","RURAL",99.2
2011,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.4
2009,"EG_ACS_ELEC","Hungary","URBAN",100.0
2009,"EG_ACS_ELEC","Hungary","RURAL",100.0
2009,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2010,"EG_ACS_ELEC","Hungary","RURAL",100.0
2010,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2010,"EG_ACS_ELEC","Hungary","URBAN",100.0
2011,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2011,"EG_ACS_ELEC","Hungary","RURAL",100.0
2011,"EG_ACS_ELEC","Hungary","URBAN",100.0
2012,"EG_ACS_ELEC","Hungary","URBAN",100.0
2012,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2012,"EG_ACS_ELEC","Hungary","RURAL",99.9
2013,"EG_ACS_ELEC","Hungary","RURAL",100.0
2012,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.5
2012,"EG_ACS_ELEC","Republic of Moldova","RURAL",99.3
2012,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.8
2013,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.9
2013,"EG_ACS_ELEC","Republic of Moldova","RURAL",99.5
2013,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.6
2014,"EG_ACS_ELEC","Republic of Moldova","RURAL",99.6
2014,"EG_ACS_ELEC","Republic of Moldova","URBAN",99.9
2014,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.8
2015,"EG_ACS_ELEC","Republic of Moldova","URBAN",100.0
2015,"EG_ACS_ELEC","Republic of Moldova","RURAL",99.8
2015,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.9
2016,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",99.9
2009,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2009,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2010,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2010,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2010,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2011,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2011,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2011,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2012,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2012,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2012,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2013,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2013,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2013,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2013,"EG_ACS_ELEC","Hungary","URBAN",100.0
2014,"EG_ACS_ELEC","Hungary","URBAN",100.0
2014,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2014,"EG_ACS_ELEC","Hungary","RURAL",100.0
2015,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2015,"EG_ACS_ELEC","Hungary","URBAN",100.0
2015,"EG_ACS_ELEC","Hungary","RURAL",100.0
2016,"EG_ACS_ELEC","Hungary","URBAN",100.0
2016,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2016,"EG_ACS_ELEC","Hungary","RURAL",100.0
2017,"EG_ACS_ELEC","Hungary","RURAL",100.0
2017,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2016,"EG_ACS_ELEC","Republic of Moldova","RURAL",99.9
2016,"EG_ACS_ELEC","Republic of Moldova","URBAN",100.0
2017,"EG_ACS_ELEC","Republic of Moldova","URBAN",100.0
2017,"EG_ACS_ELEC","Republic of Moldova","RURAL",100.0
2017,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",100.0
2018,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",100.0
2018,"EG_ACS_ELEC","Republic of Moldova","RURAL",100.0
2018,"EG_ACS_ELEC","Republic of Moldova","URBAN",100.0
2019,"EG_ACS_ELEC","Republic of Moldova","URBAN",100.0
2019,"EG_ACS_ELEC","Republic of Moldova","RURAL",100.0
2019,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",100.0
2020,"EG_ACS_ELEC","Republic of Moldova","URBAN",100.0
2020,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",100.0
2013,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2014,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2014,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2014,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2015,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2015,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2015,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2016,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2016,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2016,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2017,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2017,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2017,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2017,"EG_ACS_ELEC","Poland","URBAN",100.0
2017,"EG_ACS_ELEC","Poland","ALLAREA",100.0
2018,"EG_ACS_ELEC","Poland","RURAL",100.0
2018,"EG_ACS_ELEC","Poland","ALLAREA",100.0
2018,"EG_ACS_ELEC","Poland","URBAN",100.0
2019,"EG_ACS_ELEC","Poland","ALLAREA",100.0
2019,"EG_ACS_ELEC","Poland","RURAL",100.0
2019,"EG_ACS_ELEC","Poland","URBAN",100.0
2020,"EG_ACS_ELEC","Poland","URBAN",100.0
2020,"EG_ACS_ELEC","Poland","RURAL",100.0
2020,"EG_ACS_ELEC","Poland","ALLAREA",100.0
2021,"EG_ACS_ELEC","Poland","ALLAREA",100.0
2021,"EG_ACS_ELEC","Poland","RURAL",100.0
2017,"EG_ACS_ELEC","Hungary","URBAN",100.0
2018,"EG_ACS_ELEC","Hungary","URBAN",100.0
2018,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2018,"EG_ACS_ELEC","Hungary","RURAL",100.0
2019,"EG_ACS_ELEC","Hungary","RURAL",100.0
2019,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2019,"EG_ACS_ELEC","Hungary","URBAN",100.0
2020,"EG_ACS_ELEC","Hungary","URBAN",100.0
2020,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2020,"EG_ACS_ELEC","Hungary","RURAL",100.0
2021,"EG_ACS_ELEC","Hungary","RURAL",100.0
2021,"EG_ACS_ELEC","Hungary","ALLAREA",100.0
2021,"EG_ACS_ELEC","Hungary","URBAN",100.0
2020,"EG_ACS_ELEC","Republic of Moldova","RURAL",100.0
2021,"EG_ACS_ELEC","Republic of Moldova","URBAN",100.0
2021,"EG_ACS_ELEC","Republic of Moldova","RURAL",100.0
2021,"EG_ACS_ELEC","Republic of Moldova","ALLAREA",100.0
2000,"EG_ACS_ELEC","Montenegro","URBAN",99.7
2000,"EG_ACS_ELEC","Montenegro","ALLAREA",99.1
2000,"EG_ACS_ELEC","Montenegro","RURAL",98.2
2001,"EG_ACS_ELEC","Montenegro","RURAL",98.2
2001,"EG_ACS_ELEC","Montenegro","ALLAREA",99.1
2001,"EG_ACS_ELEC","Montenegro","URBAN",99.7
2002,"EG_ACS_ELEC","Montenegro","URBAN",99.6
2002,"EG_ACS_ELEC","Montenegro","ALLAREA",99.0
2002,"EG_ACS_ELEC","Montenegro","RURAL",98.2
2000,"EG_ACS_ELEC","Iceland","RURAL",100.0
2000,"EG_ACS_ELEC","Iceland","ALLAREA",100.0
2000,"EG_ACS_ELEC","Iceland","URBAN",100.0
2001,"EG_ACS_ELEC","Iceland","URBAN",100.0
2001,"EG_ACS_ELEC","Iceland","ALLAREA",100.0
2001,"EG_ACS_ELEC","Iceland","RURAL",100.0
2002,"EG_ACS_ELEC","Iceland","RURAL",100.0
2002,"EG_ACS_ELEC","Iceland","ALLAREA",100.0
2002,"EG_ACS_ELEC","Iceland","URBAN",100.0
2003,"EG_ACS_ELEC","Iceland","URBAN",100.0
2003,"EG_ACS_ELEC","Iceland","ALLAREA",100.0
2003,"EG_ACS_ELEC","Iceland","RURAL",100.0
2004,"EG_ACS_ELEC","Iceland","RURAL",100.0
2003,"EG_ACS_ELEC","Montenegro","RURAL",98.1
2003,"EG_ACS_ELEC","Montenegro","ALLAREA",99.0
2003,"EG_ACS_ELEC","Montenegro","URBAN",99.5
2004,"EG_ACS_ELEC","Montenegro","URBAN",99.5
2004,"EG_ACS_ELEC","Montenegro","ALLAREA",99.0
2004,"EG_ACS_ELEC","Montenegro","RURAL",98.1
2005,"EG_ACS_ELEC","Montenegro","RURAL",99.5
2005,"EG_ACS_ELEC","Montenegro","URBAN",100.0
2005,"EG_ACS_ELEC","Montenegro","ALLAREA",99.8
2006,"EG_ACS_ELEC","Montenegro","URBAN",99.5
2006,"EG_ACS_ELEC","Montenegro","ALLAREA",99.0
2006,"EG_ACS_ELEC","Montenegro","RURAL",98.1
2007,"EG_ACS_ELEC","Montenegro","ALLAREA",99.0
2018,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2018,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2018,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2019,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2019,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2019,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2020,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2020,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
2020,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2021,"EG_ACS_ELEC","United Arab Emirates","URBAN",100.0
2021,"EG_ACS_ELEC","United Arab Emirates","ALLAREA",100.0
2021,"EG_ACS_ELEC","United Arab Emirates","RURAL",100.0
