Year,SeriesCode,GeoAreaName,Bioclimatic belt,Land cover,Value
2018,"ER_MTN_GRNCOV","Ireland","ALPINE","TERRESTRIAL_BARREN",0.92
2018,"ER_MTN_GRNCOV","Ireland","MONTANE","INLAND_WATER",11.75
2018,"ER_MTN_GRNCOV","Ireland","ALPINE","INLAND_WATER",0.24
2018,"ER_MTN_GRNCOV","Ireland","MONTANE","ARTIFICIAL",0.11
2018,"ER_MTN_GRNCOV","Ireland","TOTAL","MGCI",2836.55
2018,"ER_MTN_GRNCOV","Ireland","ALPINE","HERB_AQUA_FLOOD",19.55
2018,"ER_MTN_GRNCOV","Ireland","TOTAL","HERB_AQUA_FLOOD",1411.94
2018,"ER_MTN_GRNCOV","Ireland","MONTANE","MGCI",2794.05
2018,"ER_MTN_GRNCOV","Ireland","ALPINE","MGCI",42.5
2000,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","MGCI",1295.12
2000,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","TERRESTRIAL_BARREN",4850.62
2000,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","ARTIFICIAL",75.39
2000,"ER_MTN_GRNCOV","Israel","TOTAL","ARTIFICIAL",75.39
2000,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","INLAND_WATER",1.37
2000,"ER_MTN_GRNCOV","Israel","TOTAL","INLAND_WATER",1.37
2000,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","CROPLAND",986.33
2000,"ER_MTN_GRNCOV","Israel","TOTAL","SHRUB_COVERED",20.88
2000,"ER_MTN_GRNCOV","Israel","TOTAL","CROPLAND",986.33
2000,"ER_MTN_GRNCOV","Israel","TOTAL","MGCI",1295.12
2000,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","SPARSE_NAT_VEG",181.07
2000,"ER_MTN_GRNCOV","Israel","TOTAL","TREE_COVERED",287.92
2000,"ER_MTN_GRNCOV","Israel","TOTAL","TERRESTRIAL_BARREN",4850.62
2000,"ER_MTN_GRNCOV","Israel","TOTAL","SPARSE_NAT_VEG",181.07
2000,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","SHRUB_COVERED",20.88
2000,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","TREE_COVERED",287.92
2005,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","TERRESTRIAL_BARREN",4835.48
2005,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","TREE_COVERED",287.84
2005,"ER_MTN_GRNCOV","Israel","TOTAL","TREE_COVERED",287.84
2005,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","CROPLAND",981.64
2005,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","INLAND_WATER",1.37
2005,"ER_MTN_GRNCOV","Israel","TOTAL","ARTIFICIAL",94.54
2005,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","ARTIFICIAL",94.54
2005,"ER_MTN_GRNCOV","Israel","TOTAL","SPARSE_NAT_VEG",181.83
2005,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","SPARSE_NAT_VEG",181.83
2005,"ER_MTN_GRNCOV","Israel","TOTAL","TERRESTRIAL_BARREN",4835.48
2005,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","SHRUB_COVERED",20.88
2005,"ER_MTN_GRNCOV","Israel","TOTAL","INLAND_WATER",1.37
2005,"ER_MTN_GRNCOV","Israel","TOTAL","MGCI",1290.35
2005,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","MGCI",1290.35
2005,"ER_MTN_GRNCOV","Israel","TOTAL","CROPLAND",981.64
2005,"ER_MTN_GRNCOV","Israel","TOTAL","SHRUB_COVERED",20.88
2010,"ER_MTN_GRNCOV","Israel","TOTAL","CROPLAND",932.5
2010,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","INLAND_WATER",1.37
2010,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","MGCI",1282.86
2010,"ER_MTN_GRNCOV","Israel","TOTAL","MGCI",1282.86
2010,"ER_MTN_GRNCOV","Israel","TOTAL","INLAND_WATER",1.37
2010,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","TREE_COVERED",329.65
2010,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","TERRESTRIAL_BARREN",4830.52
2010,"ER_MTN_GRNCOV","Israel","TOTAL","SHRUB_COVERED",20.71
2010,"ER_MTN_GRNCOV","Israel","TOTAL","ARTIFICIAL",108.36
2010,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","CROPLAND",932.5
2010,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","ARTIFICIAL",108.36
2010,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","SHRUB_COVERED",20.71
2010,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","SPARSE_NAT_VEG",180.45
2010,"ER_MTN_GRNCOV","Israel","TOTAL","TREE_COVERED",329.65
2010,"ER_MTN_GRNCOV","Israel","TOTAL","SPARSE_NAT_VEG",180.45
2010,"ER_MTN_GRNCOV","Israel","TOTAL","TERRESTRIAL_BARREN",4830.52
2015,"ER_MTN_GRNCOV","Israel","TOTAL","TERRESTRIAL_BARREN",4825.38
2015,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","TERRESTRIAL_BARREN",4825.38
2015,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","TREE_COVERED",329.25
2015,"ER_MTN_GRNCOV","Israel","TOTAL","SPARSE_NAT_VEG",176.68
2015,"ER_MTN_GRNCOV","Israel","TOTAL","TREE_COVERED",329.25
2015,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","SPARSE_NAT_VEG",176.68
2015,"ER_MTN_GRNCOV","Israel","TOTAL","ARTIFICIAL",123.38
2015,"ER_MTN_GRNCOV","Israel","TOTAL","SHRUB_COVERED",20.71
2015,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","GRASSLAND",0.08
2015,"ER_MTN_GRNCOV","Israel","TOTAL","GRASSLAND",0.08
2015,"ER_MTN_GRNCOV","Israel","TOTAL","INLAND_WATER",1.37
2015,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","INLAND_WATER",1.37
2015,"ER_MTN_GRNCOV","Israel","TOTAL","CROPLAND",926.72
2015,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","CROPLAND",926.72
2015,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","ARTIFICIAL",123.38
2015,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","SHRUB_COVERED",20.71
2015,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","MGCI",1276.76
2015,"ER_MTN_GRNCOV","Israel","TOTAL","MGCI",1276.76
2018,"ER_MTN_GRNCOV","Israel","TOTAL","SHRUB_COVERED",20.71
2018,"ER_MTN_GRNCOV","Israel","TOTAL","CROPLAND",908.58
2018,"ER_MTN_GRNCOV","Israel","TOTAL","GRASSLAND",0.08
2018,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","GRASSLAND",0.08
2018,"ER_MTN_GRNCOV","Israel","TOTAL","TREE_COVERED",341.76
2018,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","SPARSE_NAT_VEG",179.23
2018,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","TREE_COVERED",341.76
2018,"ER_MTN_GRNCOV","Israel","TOTAL","TERRESTRIAL_BARREN",4818.68
2018,"ER_MTN_GRNCOV","Israel","TOTAL","SPARSE_NAT_VEG",179.23
2018,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","TERRESTRIAL_BARREN",4818.68
2018,"ER_MTN_GRNCOV","Israel","TOTAL","MGCI",1271.13
2018,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","MGCI",1271.13
2018,"ER_MTN_GRNCOV","Israel","TOTAL","INLAND_WATER",1.37
2018,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","SHRUB_COVERED",20.71
2018,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","ARTIFICIAL",133.14
2018,"ER_MTN_GRNCOV","Israel","TOTAL","ARTIFICIAL",133.14
2018,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","CROPLAND",908.58
2018,"ER_MTN_GRNCOV","Israel","REMAIN_MOUNT","INLAND_WATER",1.37
2000,"ER_MTN_GRNCOV","Italy","ALPINE","ARTIFICIAL",0.07
2000,"ER_MTN_GRNCOV","Italy","MONTANE","ARTIFICIAL",624.43
2000,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","ARTIFICIAL",133.91
2000,"ER_MTN_GRNCOV","Italy","NIVAL","ARTIFICIAL",0.2
2000,"ER_MTN_GRNCOV","Italy","NIVAL","CROPLAND",36.45
2000,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","CROPLAND",8694.66
2000,"ER_MTN_GRNCOV","Italy","ALPINE","GLACIERS",32.87
2000,"ER_MTN_GRNCOV","Italy","MONTANE","GLACIERS",3.63
2000,"ER_MTN_GRNCOV","Italy","MONTANE","SHRUB_COVERED",2128.39
2000,"ER_MTN_GRNCOV","Italy","MONTANE","TREE_COVERED",70550.71
2000,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","SPARSE_NAT_VEG",43.54
2000,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","TERRESTRIAL_BARREN",65.89
2000,"ER_MTN_GRNCOV","Italy","MONTANE","TERRESTRIAL_BARREN",1410.42
2000,"ER_MTN_GRNCOV","Italy","ALPINE","TERRESTRIAL_BARREN",606.47
2000,"ER_MTN_GRNCOV","Italy","TOTAL","TERRESTRIAL_BARREN",3350.19
2000,"ER_MTN_GRNCOV","Italy","ALPINE","GRASSLAND",1758.33
2000,"ER_MTN_GRNCOV","Italy","NIVAL","SPARSE_NAT_VEG",500.41
2000,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","TREE_COVERED",2357.14
2000,"ER_MTN_GRNCOV","Italy","TOTAL","TREE_COVERED",74736.48
2000,"ER_MTN_GRNCOV","Italy","TOTAL","SPARSE_NAT_VEG",2129.2
2000,"ER_MTN_GRNCOV","Italy","MONTANE","GRASSLAND",12680.72
2000,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","GRASSLAND",865.55
2000,"ER_MTN_GRNCOV","Italy","TOTAL","GRASSLAND",16790.9
2000,"ER_MTN_GRNCOV","Italy","ALPINE","SPARSE_NAT_VEG",434.15
2000,"ER_MTN_GRNCOV","Italy","NIVAL","MGCI",1936.41
2000,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","HERB_AQUA_FLOOD",7.23
2000,"ER_MTN_GRNCOV","Italy","TOTAL","HERB_AQUA_FLOOD",88.95
2000,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","SHRUB_COVERED",871.2
2000,"ER_MTN_GRNCOV","Italy","MONTANE","HERB_AQUA_FLOOD",71.84
2000,"ER_MTN_GRNCOV","Italy","NIVAL","HERB_AQUA_FLOOD",0.39
2000,"ER_MTN_GRNCOV","Italy","ALPINE","INLAND_WATER",15.07
2000,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","MGCI",12795.78
2000,"ER_MTN_GRNCOV","Italy","MONTANE","MGCI",126392.69
2000,"ER_MTN_GRNCOV","Italy","ALPINE","CROPLAND",84.61
2000,"ER_MTN_GRNCOV","Italy","NIVAL","GLACIERS",310.57
2000,"ER_MTN_GRNCOV","Italy","ALPINE","HERB_AQUA_FLOOD",9.48
2000,"ER_MTN_GRNCOV","Italy","MONTANE","CROPLAND",40961.03
2000,"ER_MTN_GRNCOV","Italy","TOTAL","GLACIERS",347.08
2000,"ER_MTN_GRNCOV","Italy","ALPINE","MGCI",3267.94
2000,"ER_MTN_GRNCOV","Italy","TOTAL","MGCI",144392.83
2000,"ER_MTN_GRNCOV","Italy","ALPINE","TREE_COVERED",1415.37
2000,"ER_MTN_GRNCOV","Italy","ALPINE","SHRUB_COVERED",0.15
2000,"ER_MTN_GRNCOV","Italy","NIVAL","INLAND_WATER",8.9
2000,"ER_MTN_GRNCOV","Italy","NIVAL","GRASSLAND",1486.31
2000,"ER_MTN_GRNCOV","Italy","TOTAL","CROPLAND",49776.76
2000,"ER_MTN_GRNCOV","Italy","TOTAL","ARTIFICIAL",758.6
2000,"ER_MTN_GRNCOV","Italy","TOTAL","INLAND_WATER",306.28
2000,"ER_MTN_GRNCOV","Italy","MONTANE","INLAND_WATER",262.34
2000,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","INLAND_WATER",19.97
2000,"ER_MTN_GRNCOV","Italy","TOTAL","SHRUB_COVERED",2999.74
2000,"ER_MTN_GRNCOV","Italy","NIVAL","TERRESTRIAL_BARREN",1267.4
2000,"ER_MTN_GRNCOV","Italy","MONTANE","SPARSE_NAT_VEG",1151.11
2000,"ER_MTN_GRNCOV","Italy","NIVAL","TREE_COVERED",413.27
2005,"ER_MTN_GRNCOV","Italy","MONTANE","INLAND_WATER",262.27
2005,"ER_MTN_GRNCOV","Italy","TOTAL","GRASSLAND",16918.18
2005,"ER_MTN_GRNCOV","Italy","ALPINE","INLAND_WATER",15.07
2005,"ER_MTN_GRNCOV","Italy","NIVAL","INLAND_WATER",8.9
2005,"ER_MTN_GRNCOV","Italy","NIVAL","ARTIFICIAL",0.2
2005,"ER_MTN_GRNCOV","Italy","MONTANE","ARTIFICIAL",971.2
2005,"ER_MTN_GRNCOV","Italy","MONTANE","CROPLAND",40591.63
2005,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","GRASSLAND",870.02
2005,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","TREE_COVERED",2274.48
2005,"ER_MTN_GRNCOV","Italy","ALPINE","SHRUB_COVERED",0.15
2005,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","SHRUB_COVERED",926.25
2005,"ER_MTN_GRNCOV","Italy","TOTAL","SHRUB_COVERED",3179.27
2005,"ER_MTN_GRNCOV","Italy","MONTANE","TREE_COVERED",70367.56
2005,"ER_MTN_GRNCOV","Italy","TOTAL","MGCI",144068.23
2005,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","MGCI",12784.29
2005,"ER_MTN_GRNCOV","Italy","TOTAL","ARTIFICIAL",1116.25
2005,"ER_MTN_GRNCOV","Italy","ALPINE","CROPLAND",85.89
2005,"ER_MTN_GRNCOV","Italy","ALPINE","MGCI",3266.2
2005,"ER_MTN_GRNCOV","Italy","MONTANE","MGCI",126081.74
2005,"ER_MTN_GRNCOV","Italy","NIVAL","HERB_AQUA_FLOOD",0.39
2005,"ER_MTN_GRNCOV","Italy","TOTAL","HERB_AQUA_FLOOD",88.88
2005,"ER_MTN_GRNCOV","Italy","ALPINE","HERB_AQUA_FLOOD",9.48
2005,"ER_MTN_GRNCOV","Italy","ALPINE","SPARSE_NAT_VEG",434.08
2005,"ER_MTN_GRNCOV","Italy","NIVAL","SPARSE_NAT_VEG",500.5
2005,"ER_MTN_GRNCOV","Italy","NIVAL","GRASSLAND",1485.99
2005,"ER_MTN_GRNCOV","Italy","TOTAL","SPARSE_NAT_VEG",2137.04
2005,"ER_MTN_GRNCOV","Italy","NIVAL","TERRESTRIAL_BARREN",1267.74
2005,"ER_MTN_GRNCOV","Italy","MONTANE","SPARSE_NAT_VEG",1156.13
2005,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","SPARSE_NAT_VEG",46.33
2005,"ER_MTN_GRNCOV","Italy","TOTAL","INLAND_WATER",307.53
2005,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","INLAND_WATER",21.29
2005,"ER_MTN_GRNCOV","Italy","ALPINE","GRASSLAND",1765.22
2005,"ER_MTN_GRNCOV","Italy","MONTANE","GRASSLAND",12796.95
2005,"ER_MTN_GRNCOV","Italy","MONTANE","TERRESTRIAL_BARREN",1369.64
2005,"ER_MTN_GRNCOV","Italy","ALPINE","TERRESTRIAL_BARREN",607.95
2005,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","TERRESTRIAL_BARREN",62.72
2005,"ER_MTN_GRNCOV","Italy","TOTAL","TREE_COVERED",74457.94
2005,"ER_MTN_GRNCOV","Italy","TOTAL","TERRESTRIAL_BARREN",3308.05
2005,"ER_MTN_GRNCOV","Italy","MONTANE","SHRUB_COVERED",2252.87
2005,"ER_MTN_GRNCOV","Italy","NIVAL","TREE_COVERED",410.44
2005,"ER_MTN_GRNCOV","Italy","ALPINE","TREE_COVERED",1405.46
2005,"ER_MTN_GRNCOV","Italy","MONTANE","HERB_AQUA_FLOOD",72.73
2005,"ER_MTN_GRNCOV","Italy","ALPINE","GLACIERS",32.87
2005,"ER_MTN_GRNCOV","Italy","MONTANE","GLACIERS",3.63
2005,"ER_MTN_GRNCOV","Italy","NIVAL","GLACIERS",310.57
2005,"ER_MTN_GRNCOV","Italy","TOTAL","GLACIERS",347.08
2005,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","CROPLAND",8707.28
2005,"ER_MTN_GRNCOV","Italy","TOTAL","CROPLAND",49423.96
2005,"ER_MTN_GRNCOV","Italy","ALPINE","ARTIFICIAL",0.4
2005,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","ARTIFICIAL",144.45
2005,"ER_MTN_GRNCOV","Italy","NIVAL","CROPLAND",39.17
2005,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","HERB_AQUA_FLOOD",6.27
2005,"ER_MTN_GRNCOV","Italy","NIVAL","MGCI",1935.99
2010,"ER_MTN_GRNCOV","Italy","TOTAL","INLAND_WATER",307.71
2010,"ER_MTN_GRNCOV","Italy","MONTANE","ARTIFICIAL",1180.4
2010,"ER_MTN_GRNCOV","Italy","ALPINE","ARTIFICIAL",1.13
2010,"ER_MTN_GRNCOV","Italy","TOTAL","ARTIFICIAL",1343.14
2010,"ER_MTN_GRNCOV","Italy","NIVAL","ARTIFICIAL",0.27
2010,"ER_MTN_GRNCOV","Italy","ALPINE","CROPLAND",89.98
2010,"ER_MTN_GRNCOV","Italy","NIVAL","CROPLAND",38.88
2010,"ER_MTN_GRNCOV","Italy","TOTAL","GLACIERS",347.08
2010,"ER_MTN_GRNCOV","Italy","ALPINE","TREE_COVERED",1404.26
2010,"ER_MTN_GRNCOV","Italy","TOTAL","TERRESTRIAL_BARREN",3248.02
2010,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","SHRUB_COVERED",918.66
2010,"ER_MTN_GRNCOV","Italy","ALPINE","SHRUB_COVERED",0.15
2010,"ER_MTN_GRNCOV","Italy","TOTAL","TREE_COVERED",74894.36
2010,"ER_MTN_GRNCOV","Italy","NIVAL","TERRESTRIAL_BARREN",1265.15
2010,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","TERRESTRIAL_BARREN",57.71
2010,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","ARTIFICIAL",161.35
2010,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","INLAND_WATER",21.29
2010,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","GRASSLAND",871.08
2010,"ER_MTN_GRNCOV","Italy","ALPINE","GRASSLAND",1763
2010,"ER_MTN_GRNCOV","Italy","NIVAL","INLAND_WATER",8.9
2010,"ER_MTN_GRNCOV","Italy","NIVAL","GRASSLAND",1486.63
2010,"ER_MTN_GRNCOV","Italy","MONTANE","SPARSE_NAT_VEG",1154.56
2010,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","SPARSE_NAT_VEG",45.22
2010,"ER_MTN_GRNCOV","Italy","ALPINE","HERB_AQUA_FLOOD",9.48
2010,"ER_MTN_GRNCOV","Italy","MONTANE","HERB_AQUA_FLOOD",73.53
2010,"ER_MTN_GRNCOV","Italy","TOTAL","SHRUB_COVERED",3141.37
2010,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","HERB_AQUA_FLOOD",6.27
2010,"ER_MTN_GRNCOV","Italy","TOTAL","HERB_AQUA_FLOOD",89.68
2010,"ER_MTN_GRNCOV","Italy","TOTAL","MGCI",143902.63
2010,"ER_MTN_GRNCOV","Italy","MONTANE","MGCI",125925.58
2010,"ER_MTN_GRNCOV","Italy","ALPINE","MGCI",3266.88
2010,"ER_MTN_GRNCOV","Italy","MONTANE","GLACIERS",3.63
2010,"ER_MTN_GRNCOV","Italy","ALPINE","GLACIERS",32.87
2010,"ER_MTN_GRNCOV","Italy","NIVAL","HERB_AQUA_FLOOD",0.39
2010,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","CROPLAND",8678.17
2010,"ER_MTN_GRNCOV","Italy","MONTANE","CROPLAND",40088.38
2010,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","MGCI",12773.52
2010,"ER_MTN_GRNCOV","Italy","NIVAL","GLACIERS",310.57
2010,"ER_MTN_GRNCOV","Italy","NIVAL","MGCI",1936.65
2010,"ER_MTN_GRNCOV","Italy","MONTANE","SHRUB_COVERED",2222.57
2010,"ER_MTN_GRNCOV","Italy","MONTANE","TERRESTRIAL_BARREN",1318
2010,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","TREE_COVERED",2299.34
2010,"ER_MTN_GRNCOV","Italy","ALPINE","TERRESTRIAL_BARREN",607.16
2010,"ER_MTN_GRNCOV","Italy","NIVAL","TREE_COVERED",410.75
2010,"ER_MTN_GRNCOV","Italy","NIVAL","SPARSE_NAT_VEG",502.36
2010,"ER_MTN_GRNCOV","Italy","ALPINE","SPARSE_NAT_VEG",433.46
2010,"ER_MTN_GRNCOV","Italy","TOTAL","GRASSLAND",16881.81
2010,"ER_MTN_GRNCOV","Italy","MONTANE","INLAND_WATER",262.45
2010,"ER_MTN_GRNCOV","Italy","ALPINE","INLAND_WATER",15.07
2010,"ER_MTN_GRNCOV","Italy","TOTAL","CROPLAND",48895.41
2010,"ER_MTN_GRNCOV","Italy","TOTAL","SPARSE_NAT_VEG",2135.6
2010,"ER_MTN_GRNCOV","Italy","MONTANE","GRASSLAND",12761.1
2010,"ER_MTN_GRNCOV","Italy","MONTANE","TREE_COVERED",70780.01
2015,"ER_MTN_GRNCOV","Italy","ALPINE","SPARSE_NAT_VEG",433.9
2015,"ER_MTN_GRNCOV","Italy","NIVAL","SPARSE_NAT_VEG",502.1
2015,"ER_MTN_GRNCOV","Italy","MONTANE","SPARSE_NAT_VEG",1158.24
2015,"ER_MTN_GRNCOV","Italy","TOTAL","GRASSLAND",16929.45
2015,"ER_MTN_GRNCOV","Italy","TOTAL","INLAND_WATER",314.56
2015,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","INLAND_WATER",21.23
2015,"ER_MTN_GRNCOV","Italy","MONTANE","ARTIFICIAL",1324.9
2015,"ER_MTN_GRNCOV","Italy","ALPINE","GRASSLAND",1765.99
2015,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","SHRUB_COVERED",920.87
2015,"ER_MTN_GRNCOV","Italy","TOTAL","TERRESTRIAL_BARREN",3222.3
2015,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","TREE_COVERED",2283.44
2015,"ER_MTN_GRNCOV","Italy","TOTAL","SHRUB_COVERED",3159.34
2015,"ER_MTN_GRNCOV","Italy","NIVAL","TREE_COVERED",411.69
2015,"ER_MTN_GRNCOV","Italy","TOTAL","TREE_COVERED",74729.35
2015,"ER_MTN_GRNCOV","Italy","ALPINE","GLACIERS",32.87
2015,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","MGCI",12740.96
2015,"ER_MTN_GRNCOV","Italy","NIVAL","ARTIFICIAL",0.27
2015,"ER_MTN_GRNCOV","Italy","TOTAL","ARTIFICIAL",1526.67
2015,"ER_MTN_GRNCOV","Italy","ALPINE","ARTIFICIAL",1.2
2015,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","ARTIFICIAL",200.3
2015,"ER_MTN_GRNCOV","Italy","MONTANE","INLAND_WATER",269.36
2015,"ER_MTN_GRNCOV","Italy","MONTANE","MGCI",125790.38
2015,"ER_MTN_GRNCOV","Italy","ALPINE","MGCI",3264.64
2015,"ER_MTN_GRNCOV","Italy","NIVAL","MGCI",1938.37
2015,"ER_MTN_GRNCOV","Italy","TOTAL","SPARSE_NAT_VEG",2139.22
2015,"ER_MTN_GRNCOV","Italy","ALPINE","TREE_COVERED",1403.42
2015,"ER_MTN_GRNCOV","Italy","MONTANE","SHRUB_COVERED",2238.32
2015,"ER_MTN_GRNCOV","Italy","NIVAL","GRASSLAND",1488.28
2015,"ER_MTN_GRNCOV","Italy","NIVAL","TERRESTRIAL_BARREN",1263.7
2015,"ER_MTN_GRNCOV","Italy","ALPINE","TERRESTRIAL_BARREN",608.88
2015,"ER_MTN_GRNCOV","Italy","TOTAL","CROPLAND",48826.74
2015,"ER_MTN_GRNCOV","Italy","MONTANE","GRASSLAND",12803.3
2015,"ER_MTN_GRNCOV","Italy","NIVAL","INLAND_WATER",8.9
2015,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","GRASSLAND",871.88
2015,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","CROPLAND",8658.49
2015,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","TERRESTRIAL_BARREN",51.62
2015,"ER_MTN_GRNCOV","Italy","MONTANE","TERRESTRIAL_BARREN",1298.1
2015,"ER_MTN_GRNCOV","Italy","MONTANE","TREE_COVERED",70630.81
2015,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","SPARSE_NAT_VEG",44.98
2015,"ER_MTN_GRNCOV","Italy","ALPINE","SHRUB_COVERED",0.15
2015,"ER_MTN_GRNCOV","Italy","TOTAL","MGCI",143734.35
2015,"ER_MTN_GRNCOV","Italy","ALPINE","INLAND_WATER",15.07
2015,"ER_MTN_GRNCOV","Italy","NIVAL","HERB_AQUA_FLOOD",0.39
2015,"ER_MTN_GRNCOV","Italy","MONTANE","GLACIERS",3.63
2015,"ER_MTN_GRNCOV","Italy","NIVAL","GLACIERS",310.57
2015,"ER_MTN_GRNCOV","Italy","TOTAL","HERB_AQUA_FLOOD",89.47
2015,"ER_MTN_GRNCOV","Italy","ALPINE","CROPLAND",85.61
2015,"ER_MTN_GRNCOV","Italy","MONTANE","CROPLAND",40044.63
2015,"ER_MTN_GRNCOV","Italy","NIVAL","CROPLAND",38.02
2015,"ER_MTN_GRNCOV","Italy","ALPINE","HERB_AQUA_FLOOD",9.48
2015,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","HERB_AQUA_FLOOD",6.27
2015,"ER_MTN_GRNCOV","Italy","MONTANE","HERB_AQUA_FLOOD",73.32
2015,"ER_MTN_GRNCOV","Italy","TOTAL","GLACIERS",347.08
2018,"ER_MTN_GRNCOV","Italy","ALPINE","ARTIFICIAL",1.2
2018,"ER_MTN_GRNCOV","Italy","NIVAL","ARTIFICIAL",0.27
2018,"ER_MTN_GRNCOV","Italy","TOTAL","ARTIFICIAL",1540.29
2018,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","ARTIFICIAL",203.67
2018,"ER_MTN_GRNCOV","Italy","TOTAL","CROPLAND",48605.05
2018,"ER_MTN_GRNCOV","Italy","MONTANE","CROPLAND",39841.27
2018,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","CROPLAND",8637.37
2018,"ER_MTN_GRNCOV","Italy","TOTAL","HERB_AQUA_FLOOD",90.02
2018,"ER_MTN_GRNCOV","Italy","NIVAL","GLACIERS",310.57
2018,"ER_MTN_GRNCOV","Italy","ALPINE","MGCI",3264.11
2018,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","MGCI",12740.85
2018,"ER_MTN_GRNCOV","Italy","REMAIN_MOUNT","SHRUB_COVERED",905.79
