Year,SeriesCode,Country,Age,Location,Sex,Value
2009,SL_DOM_TSPDDC,Italy,3+,Rural,Female,17.125
2009,SL_DOM_TSPDDC,Italy,3+,All areas,Female,16.5
2009,SL_DOM_TSPDDC,Italy,45-54,All areas,Female,22.0
2009,SL_DOM_TSPDDC,Italy,25-44,Rural,Female,17.625
2009,SL_DOM_TSPDDC,Italy,65+,All areas,Male,9.125
2009,SL_DOM_TSPDDC,Italy,15+,Rural,Female,18.91667
2009,SL_DOM_TSPDDC,Italy,45-54,All areas,Male,5.58333
2009,SL_DOM_TSPDDC,Italy,55-64,All areas,Male,8.66667
2009,SL_DOM_TSPDDC,Italy,65+,Urban,Female,20.45833
2009,SL_DOM_TSPDDC,Italy,15+,Urban,Male,5.83333
2009,SL_DOM_TSPDDC,Italy,15-24,Urban,Male,1.79167
2009,SL_DOM_TSPDDC,Italy,25-44,Urban,Male,4.20833
2009,SL_DOM_TSPDDC,Italy,3+,Urban,Male,5.29167
2009,SL_DOM_TSPDDC,Italy,45-54,Urban,Male,5.83333
2009,SL_DOM_TSPDDC,Italy,55-64,Urban,Male,8.54167
2009,SL_DOM_TSPDDC,Italy,65+,Urban,Male,9.33333
2014,SL_DOM_TSPDDC,Italy,15+,All areas,Female,17.625
2014,SL_DOM_TSPDDC,Italy,45-54,All areas,Female,21.33333
2014,SL_DOM_TSPDDC,Italy,3+,Urban,Male,5.75
2014,SL_DOM_TSPDDC,Italy,45-54,Urban,Male,6.08333
2014,SL_DOM_TSPDDC,Italy,55-64,Urban,Male,9.16667
2014,SL_DOM_TSPDDC,Italy,65+,Urban,Male,9.91667
2014,SL_DOM_TSPDDC,Italy,15+,All areas,Male,6.33333
2014,SL_DOM_TSPDDC,Italy,15-24,All areas,Male,1.91667
2014,SL_DOM_TSPDDC,Italy,25-44,All areas,Male,4.75
2014,SL_DOM_TSPDDC,Italy,3+,All areas,Male,5.75
2014,SL_DOM_TSPDDC,Italy,15+,Urban,Female,17.125
2014,SL_DOM_TSPDDC,Italy,15-24,Urban,Female,5.5
2014,SL_DOM_TSPDDC,Italy,65+,Rural,Male,9.33333
2014,SL_DOM_TSPDDC,Italy,25-44,Urban,Female,15.08333
2014,SL_DOM_TSPDDC,Italy,3+,Urban,Female,15.41667
2014,SL_DOM_TSPDDC,Italy,25-44,Urban,Male,4.75
2014,SL_DOM_TSPDDC,Italy,15-24,Urban,Male,1.83333
2014,SL_DOM_TSPDDC,Italy,15+,Urban,Male,6.375
2014,SL_DOM_TSPDDC,Italy,15-24,Rural,Male,2.16667
2014,SL_DOM_TSPDDC,Italy,15-24,All areas,Female,5.70833
2014,SL_DOM_TSPDDC,Italy,25-44,All areas,Female,15.70833
2014,SL_DOM_TSPDDC,Italy,3+,All areas,Female,15.875
2014,SL_DOM_TSPDDC,Italy,65+,Rural,Female,20.5
2014,SL_DOM_TSPDDC,Italy,15+,Rural,Male,6.25
2014,SL_DOM_TSPDDC,Italy,65+,All areas,Female,19.45833
2014,SL_DOM_TSPDDC,Italy,55-64,Rural,Female,24.16667
2014,SL_DOM_TSPDDC,Italy,55-64,All areas,Female,22.5
2014,SL_DOM_TSPDDC,Italy,45-54,All areas,Male,6.08333
2014,SL_DOM_TSPDDC,Italy,55-64,All areas,Male,8.79167
2014,SL_DOM_TSPDDC,Italy,65+,All areas,Male,9.70833
2014,SL_DOM_TSPDDC,Italy,15+,Rural,Female,18.875
2014,SL_DOM_TSPDDC,Italy,3+,Rural,Female,17.08333
2014,SL_DOM_TSPDDC,Italy,45-54,Rural,Female,22.95833
2014,SL_DOM_TSPDDC,Italy,15-24,Rural,Female,6.25
2014,SL_DOM_TSPDDC,Italy,25-44,Rural,Female,17.29167
2014,SL_DOM_TSPDDC,Italy,25-44,Rural,Male,4.70833
2014,SL_DOM_TSPDDC,Italy,3+,Rural,Male,5.75
2014,SL_DOM_TSPDDC,Italy,45-54,Rural,Male,6.16667
2014,SL_DOM_TSPDDC,Italy,55-64,Rural,Male,8.0
2014,SL_DOM_TSPDDC,Italy,45-54,Urban,Female,20.79167
2014,SL_DOM_TSPDDC,Italy,55-64,Urban,Female,21.91667
2014,SL_DOM_TSPDDC,Italy,65+,Urban,Female,19.0
2001,SL_DOM_TSPDDC,Japan,65+,All areas,Female,13.88889
2001,SL_DOM_TSPDDC,Japan,10+,All areas,Male,1.875
2001,SL_DOM_TSPDDC,Japan,15+,All areas,Male,1.94444
2001,SL_DOM_TSPDDC,Japan,65+,All areas,Male,3.61111
2001,SL_DOM_TSPDDC,Japan,45-54,All areas,Male,1.59722
2001,SL_DOM_TSPDDC,Japan,55-64,All areas,Male,2.22222
2001,SL_DOM_TSPDDC,Japan,25-44,All areas,Male,1.5
2001,SL_DOM_TSPDDC,Japan,15-24,All areas,Male,1.18056
2001,SL_DOM_TSPDDC,Japan,10+,All areas,Female,12.98611
2001,SL_DOM_TSPDDC,Japan,15+,All areas,Female,13.68056
2001,SL_DOM_TSPDDC,Japan,15-24,All areas,Female,3.33333
2001,SL_DOM_TSPDDC,Japan,45-54,All areas,Female,17.43056
2001,SL_DOM_TSPDDC,Japan,25-44,All areas,Female,14.45833
2001,SL_DOM_TSPDDC,Japan,55-64,All areas,Female,16.94444
2006,SL_DOM_TSPDDC,Japan,10+,All areas,Male,2.22222
2006,SL_DOM_TSPDDC,Japan,15+,All areas,Male,2.22222
2006,SL_DOM_TSPDDC,Japan,15-24,All areas,Male,1.11111
2006,SL_DOM_TSPDDC,Japan,55-64,All areas,Male,2.36111
2006,SL_DOM_TSPDDC,Japan,45-54,All areas,Male,1.73611
2006,SL_DOM_TSPDDC,Japan,25-44,All areas,Male,1.66667
2006,SL_DOM_TSPDDC,Japan,10+,All areas,Female,13.05556
2006,SL_DOM_TSPDDC,Japan,15+,All areas,Female,13.61111
2006,SL_DOM_TSPDDC,Japan,15-24,All areas,Female,2.98611
2006,SL_DOM_TSPDDC,Japan,25-44,All areas,Female,13.45833
2006,SL_DOM_TSPDDC,Japan,45-54,All areas,Female,17.91667
2006,SL_DOM_TSPDDC,Japan,55-64,All areas,Female,16.94444
2006,SL_DOM_TSPDDC,Japan,65+,All areas,Female,14.16667
2006,SL_DOM_TSPDDC,Japan,65+,All areas,Male,4.23611
2011,SL_DOM_TSPDDC,Japan,65+,All areas,Female,14.44444
2011,SL_DOM_TSPDDC,Japan,10+,All areas,Male,2.43056
2011,SL_DOM_TSPDDC,Japan,15+,All areas,Male,2.5
2011,SL_DOM_TSPDDC,Japan,15-24,All areas,Male,1.18056
2011,SL_DOM_TSPDDC,Japan,25-44,All areas,Male,1.75
2011,SL_DOM_TSPDDC,Japan,55-64,All areas,Female,17.22222
2011,SL_DOM_TSPDDC,Japan,10+,All areas,Female,12.98611
2011,SL_DOM_TSPDDC,Japan,15+,All areas,Female,13.61111
2011,SL_DOM_TSPDDC,Japan,15-24,All areas,Female,2.91667
2011,SL_DOM_TSPDDC,Japan,25-44,All areas,Female,13.04167
2011,SL_DOM_TSPDDC,Japan,45-54,All areas,Female,17.01389
2011,SL_DOM_TSPDDC,Japan,45-54,All areas,Male,2.08333
2011,SL_DOM_TSPDDC,Japan,55-64,All areas,Male,2.56944
2011,SL_DOM_TSPDDC,Japan,65+,All areas,Male,4.30556
2016,SL_DOM_TSPDDC,Japan,55-64,All areas,Female,16.38889
2016,SL_DOM_TSPDDC,Japan,65+,All areas,Female,14.51389
2016,SL_DOM_TSPDDC,Japan,10+,All areas,Male,2.5
2016,SL_DOM_TSPDDC,Japan,15+,All areas,Male,2.56944
2016,SL_DOM_TSPDDC,Japan,15-24,All areas,Male,1.11111
2016,SL_DOM_TSPDDC,Japan,65+,All areas,Male,4.09722
2016,SL_DOM_TSPDDC,Japan,10+,All areas,Female,12.36111
2016,SL_DOM_TSPDDC,Japan,15+,All areas,Female,12.91667
2016,SL_DOM_TSPDDC,Japan,15-24,All areas,Female,2.29167
2016,SL_DOM_TSPDDC,Japan,25-44,All areas,Female,11.58333
2016,SL_DOM_TSPDDC,Japan,45-54,All areas,Female,15.83333
2016,SL_DOM_TSPDDC,Japan,55-64,All areas,Male,2.70833
2016,SL_DOM_TSPDDC,Japan,25-44,All areas,Male,1.875
2016,SL_DOM_TSPDDC,Japan,45-54,All areas,Male,2.08333
2021,SL_DOM_TSPDDC,Japan,15-24,All areas,Male,1.25
2021,SL_DOM_TSPDDC,Japan,25-44,All areas,Male,2.58333
2021,SL_DOM_TSPDDC,Japan,45-54,All areas,Male,2.79167
2021,SL_DOM_TSPDDC,Japan,55-64,All areas,Male,3.125
2021,SL_DOM_TSPDDC,Japan,15+,All areas,Female,12.91667
2021,SL_DOM_TSPDDC,Japan,15-24,All areas,Female,2.375
2021,SL_DOM_TSPDDC,Japan,25-44,All areas,Female,10.75
2021,SL_DOM_TSPDDC,Japan,45-54,All areas,Female,15.625
2021,SL_DOM_TSPDDC,Japan,55-64,All areas,Female,16.25
2021,SL_DOM_TSPDDC,Japan,65+,All areas,Male,4.66667
2021,SL_DOM_TSPDDC,Japan,10+,All areas,Female,12.41667
2021,SL_DOM_TSPDDC,Japan,65+,All areas,Female,15.125
2021,SL_DOM_TSPDDC,Japan,10+,All areas,Male,3.0
2021,SL_DOM_TSPDDC,Japan,15+,All areas,Male,3.125
2003,SL_DOM_TSPDDC,Kazakhstan,20-74,All areas,Male,15.97222
2003,SL_DOM_TSPDDC,Kazakhstan,20-74,All areas,Female,24.79167
2006,SL_DOM_TSPDDC,Kazakhstan,20-74,All areas,Female,23.26389
2006,SL_DOM_TSPDDC,Kazakhstan,20-74,All areas,Male,13.88889
2012,SL_DOM_TSPDDC,Kazakhstan,10+,All areas,Female,15.0
2012,SL_DOM_TSPDDC,Kazakhstan,10+,All areas,Male,6.94444
2018,SL_DOM_TSPDDC,Kazakhstan,10+,All areas,Female,15.06944
2018,SL_DOM_TSPDDC,Kazakhstan,15+,All areas,Female,15.90278
2018,SL_DOM_TSPDDC,Kazakhstan,15-24,All areas,Female,12.5
2018,SL_DOM_TSPDDC,Kazakhstan,25-44,All areas,Female,17.15278
2018,SL_DOM_TSPDDC,Kazakhstan,45-54,All areas,Female,16.31944
2018,SL_DOM_TSPDDC,Kazakhstan,55-64,All areas,Female,17.36111
2018,SL_DOM_TSPDDC,Kazakhstan,10+,Urban,Female,14.44444
2018,SL_DOM_TSPDDC,Kazakhstan,15+,Urban,Female,15.13889
2018,SL_DOM_TSPDDC,Kazakhstan,15-24,Urban,Female,11.18056
2018,SL_DOM_TSPDDC,Kazakhstan,25-44,Urban,Female,15.76389
2018,SL_DOM_TSPDDC,Kazakhstan,45-54,Urban,Female,15.20833
2018,SL_DOM_TSPDDC,Kazakhstan,45-54,Urban,Male,4.72222
2018,SL_DOM_TSPDDC,Kazakhstan,25-44,Urban,Male,4.02778
2018,SL_DOM_TSPDDC,Kazakhstan,55-64,Rural,Female,17.70833
2018,SL_DOM_TSPDDC,Kazakhstan,65+,Rural,Female,12.36111
2018,SL_DOM_TSPDDC,Kazakhstan,10+,Rural,Male,5.41667
2018,SL_DOM_TSPDDC,Kazakhstan,15+,Rural,Male,5.69444
2018,SL_DOM_TSPDDC,Kazakhstan,15-24,Rural,Male,4.79167
2018,SL_DOM_TSPDDC,Kazakhstan,15-24,Rural,Female,14.16667
2018,SL_DOM_TSPDDC,Kazakhstan,25-44,Rural,Female,19.44444
2018,SL_DOM_TSPDDC,Kazakhstan,45-54,Rural,Female,18.05556
2018,SL_DOM_TSPDDC,Kazakhstan,65+,All areas,Female,14.16667
2018,SL_DOM_TSPDDC,Kazakhstan,10+,All areas,Male,4.79167
2018,SL_DOM_TSPDDC,Kazakhstan,25-44,All areas,Male,4.65278
2018,SL_DOM_TSPDDC,Kazakhstan,45-54,Rural,Male,6.18056
2018,SL_DOM_TSPDDC,Kazakhstan,55-64,Rural,Male,6.52778
2018,SL_DOM_TSPDDC,Kazakhstan,65+,Urban,Male,6.73611
2018,SL_DOM_TSPDDC,Kazakhstan,65+,Rural,Male,6.45833
2018,SL_DOM_TSPDDC,Kazakhstan,55-64,Urban,Male,5.625
2018,SL_DOM_TSPDDC,Kazakhstan,65+,Urban,Female,15.20833
2018,SL_DOM_TSPDDC,Kazakhstan,15+,All areas,Male,5.06944
2018,SL_DOM_TSPDDC,Kazakhstan,55-64,Urban,Female,17.15278
2018,SL_DOM_TSPDDC,Kazakhstan,10+,Urban,Male,4.375
2018,SL_DOM_TSPDDC,Kazakhstan,15+,Urban,Male,4.51389
2018,SL_DOM_TSPDDC,Kazakhstan,15-24,Urban,Male,3.81944
2018,SL_DOM_TSPDDC,Kazakhstan,25-44,Rural,Male,5.55556
2018,SL_DOM_TSPDDC,Kazakhstan,45-54,All areas,Male,5.34722
2018,SL_DOM_TSPDDC,Kazakhstan,15-24,All areas,Male,4.23611
2018,SL_DOM_TSPDDC,Kazakhstan,55-64,All areas,Male,6.04167
2018,SL_DOM_TSPDDC,Kazakhstan,65+,All areas,Male,6.59722
2018,SL_DOM_TSPDDC,Kazakhstan,10+,Rural,Female,16.04167
2018,SL_DOM_TSPDDC,Kazakhstan,15+,Rural,Female,17.15278
2004,SL_DOM_TSPDDC,Republic of Korea,10+,All areas,Female,11.32083
2004,SL_DOM_TSPDDC,Republic of Korea,10+,All areas,Male,1.875
2009,SL_DOM_TSPDDC,Republic of Korea,10+,All areas,Female,11.17917
2009,SL_DOM_TSPDDC,Republic of Korea,10+,All areas,Male,2.22083
2014,SL_DOM_TSPDDC,Republic of Korea,10+,All areas,Female,11.1125
2014,SL_DOM_TSPDDC,Republic of Korea,15+,All areas,Female,11.59583
2014,SL_DOM_TSPDDC,Republic of Korea,15-24,All areas,Female,3.19583
2014,SL_DOM_TSPDDC,Republic of Korea,25-44,All areas,Female,12.0125
2014,SL_DOM_TSPDDC,Republic of Korea,45-54,All areas,Female,13.54167
2014,SL_DOM_TSPDDC,Republic of Korea,55-64,All areas,Female,15.0
2014,SL_DOM_TSPDDC,Republic of Korea,65+,All areas,Female,13.6125
2014,SL_DOM_TSPDDC,Republic of Korea,10+,All areas,Male,2.5
2014,SL_DOM_TSPDDC,Republic of Korea,25-44,Urban,Female,11.875
2014,SL_DOM_TSPDDC,Republic of Korea,45-54,Urban,Female,13.47083
2014,SL_DOM_TSPDDC,Republic of Korea,55-64,Urban,Female,15.0
2014,SL_DOM_TSPDDC,Republic of Korea,65+,Urban,Female,13.6125
2014,SL_DOM_TSPDDC,Republic of Korea,10+,Urban,Male,2.43333
2014,SL_DOM_TSPDDC,Republic of Korea,15+,Urban,Male,2.56667
2014,SL_DOM_TSPDDC,Republic of Korea,15-24,Urban,Male,1.3875
2014,SL_DOM_TSPDDC,Republic of Korea,25-44,Urban,Male,2.29167
2014,SL_DOM_TSPDDC,Republic of Korea,45-54,Urban,Male,2.225
2014,SL_DOM_TSPDDC,Republic of Korea,25-44,Rural,Female,13.68333
2014,SL_DOM_TSPDDC,Republic of Korea,45-54,Rural,Female,13.6125
2014,SL_DOM_TSPDDC,Republic of Korea,55-64,Rural,Female,15.20833
2014,SL_DOM_TSPDDC,Republic of Korea,65+,Rural,Female,13.67917
2014,SL_DOM_TSPDDC,Republic of Korea,10+,Rural,Male,3.125
2014,SL_DOM_TSPDDC,Republic of Korea,15+,Rural,Male,3.2625
2014,SL_DOM_TSPDDC,Republic of Korea,15-24,Rural,Male,1.31667
2014,SL_DOM_TSPDDC,Republic of Korea,25-44,Rural,Male,2.15417
2014,SL_DOM_TSPDDC,Republic of Korea,55-64,Rural,Male,4.30417
2014,SL_DOM_TSPDDC,Republic of Korea,15+,All areas,Male,2.6375
2014,SL_DOM_TSPDDC,Republic of Korea,15-24,All areas,Male,1.45833
2014,SL_DOM_TSPDDC,Republic of Korea,45-54,All areas,Male,2.3625
2014,SL_DOM_TSPDDC,Republic of Korea,25-44,All areas,Male,2.29167
2014,SL_DOM_TSPDDC,Republic of Korea,10+,Urban,Female,10.83333
2014,SL_DOM_TSPDDC,Republic of Korea,15+,Urban,Female,11.45833
2014,SL_DOM_TSPDDC,Republic of Korea,15-24,Urban,Female,3.19583
2014,SL_DOM_TSPDDC,Republic of Korea,55-64,Urban,Male,3.19167
2014,SL_DOM_TSPDDC,Republic of Korea,65+,Rural,Male,5.20833
2014,SL_DOM_TSPDDC,Republic of Korea,45-54,Rural,Male,3.05417
2014,SL_DOM_TSPDDC,Republic of Korea,65+,All areas,Male,4.79167
2014,SL_DOM_TSPDDC,Republic of Korea,10+,Rural,Female,12.29167
2014,SL_DOM_TSPDDC,Republic of Korea,15+,Rural,Female,12.84583
2014,SL_DOM_TSPDDC,Republic of Korea,15-24,Rural,Female,3.54167
2014,SL_DOM_TSPDDC,Republic of Korea,55-64,All areas,Male,3.4
2014,SL_DOM_TSPDDC,Republic of Korea,65+,Urban,Male,4.65417
2019,SL_DOM_TSPDDC,Republic of Korea,25-44,Rural,Female,10.41667
2019,SL_DOM_TSPDDC,Republic of Korea,45-54,Rural,Female,12.56944
2019,SL_DOM_TSPDDC,Republic of Korea,55-64,Rural,Female,13.47222
2019,SL_DOM_TSPDDC,Republic of Korea,65+,Rural,Female,12.63889
2019,SL_DOM_TSPDDC,Republic of Korea,10+,Rural,Male,3.33333
2019,SL_DOM_TSPDDC,Republic of Korea,10+,Rural,Female,10.90278
2019,SL_DOM_TSPDDC,Republic of Korea,15+,All areas,Female,10.48611
2019,SL_DOM_TSPDDC,Republic of Korea,15-24,All areas,Female,2.91667
2019,SL_DOM_TSPDDC,Republic of Korea,25-44,All areas,Female,9.65278
2019,SL_DOM_TSPDDC,Republic of Korea,45-54,All areas,Female,12.70833
2019,SL_DOM_TSPDDC,Republic of Korea,55-64,All areas,Female,12.98611
2019,SL_DOM_TSPDDC,Republic of Korea,65+,All areas,Female,12.36111
2019,SL_DOM_TSPDDC,Republic of Korea,10+,All areas,Male,2.84722
2019,SL_DOM_TSPDDC,Republic of Korea,45-54,Urban,Female,12.77778
2019,SL_DOM_TSPDDC,Republic of Korea,55-64,Urban,Female,12.91667
2019,SL_DOM_TSPDDC,Republic of Korea,65+,Urban,Female,12.22222
2019,SL_DOM_TSPDDC,Republic of Korea,10+,Urban,Male,2.77778
2019,SL_DOM_TSPDDC,Republic of Korea,15+,Urban,Male,2.84722
2019,SL_DOM_TSPDDC,Republic of Korea,15-24,Urban,Male,1.38889
2019,SL_DOM_TSPDDC,Republic of Korea,25-44,Urban,Male,2.5
2019,SL_DOM_TSPDDC,Republic of Korea,45-54,Urban,Male,2.84722
2019,SL_DOM_TSPDDC,Republic of Korea,55-64,Urban,Male,3.33333
2019,SL_DOM_TSPDDC,Republic of Korea,15+,Rural,Male,3.40278
2019,SL_DOM_TSPDDC,Republic of Korea,15-24,Rural,Male,1.73611
2019,SL_DOM_TSPDDC,Republic of Korea,25-44,Rural,Male,2.91667
2019,SL_DOM_TSPDDC,Republic of Korea,45-54,Rural,Male,3.05556
2019,SL_DOM_TSPDDC,Republic of Korea,55-64,Rural,Male,4.09722
2019,SL_DOM_TSPDDC,Republic of Korea,65+,Rural,Male,4.44444
2019,SL_DOM_TSPDDC,Republic of Korea,10+,Urban,Female,9.93056
2019,SL_DOM_TSPDDC,Republic of Korea,15-24,Rural,Female,3.47222
2019,SL_DOM_TSPDDC,Republic of Korea,10+,All areas,Female,10.06944
2019,SL_DOM_TSPDDC,Republic of Korea,15+,Rural,Female,11.38889
2019,SL_DOM_TSPDDC,Republic of Korea,65+,Urban,Male,4.58333
2019,SL_DOM_TSPDDC,Republic of Korea,15+,All areas,Male,2.98611
2019,SL_DOM_TSPDDC,Republic of Korea,15-24,All areas,Male,1.45833
2019,SL_DOM_TSPDDC,Republic of Korea,25-44,All areas,Male,2.56944
2019,SL_DOM_TSPDDC,Republic of Korea,45-54,All areas,Male,2.84722
2019,SL_DOM_TSPDDC,Republic of Korea,55-64,All areas,Male,3.47222
2019,SL_DOM_TSPDDC,Republic of Korea,65+,All areas,Male,4.51389
2019,SL_DOM_TSPDDC,Republic of Korea,15+,Urban,Female,10.27778
2019,SL_DOM_TSPDDC,Republic of Korea,25-44,Urban,Female,9.51389
2019,SL_DOM_TSPDDC,Republic of Korea,15-24,Urban,Female,2.84722
2000,SL_DOM_TSPDDC,Kyrgyzstan,20-74,All areas,Male,12.22222
2000,SL_DOM_TSPDDC,Kyrgyzstan,20-74,All areas,Female,22.36111
2005,SL_DOM_TSPDDC,Kyrgyzstan,20-74,All areas,Female,19.86111
2005,SL_DOM_TSPDDC,Kyrgyzstan,20-74,All areas,Male,8.61111
2010,SL_DOM_TSPDDC,Kyrgyzstan,12+,All areas,Male,5.69444
2010,SL_DOM_TSPDDC,Kyrgyzstan,12+,All areas,Female,17.36111
2015,SL_DOM_TSPDDC,Kyrgyzstan,12+,All areas,Female,15.625
2015,SL_DOM_TSPDDC,Kyrgyzstan,12+,All areas,Male,8.95833
2003,SL_DOM_TSPDDC,Latvia,20-74,All areas,Female,16.04167
2003,SL_DOM_TSPDDC,Latvia,20-74,All areas,Male,8.33333
2003,SL_DOM_TSPDDC,Lithuania,45-64,All areas,Male,10.2375
2003,SL_DOM_TSPDDC,Lithuania,65+,All areas,Male,15.52083
2003,SL_DOM_TSPDDC,Lithuania,25-44,All areas,Male,6.54583
2003,SL_DOM_TSPDDC,Lithuania,10+,All areas,Male,7.88333
2003,SL_DOM_TSPDDC,Lithuania,10+,All areas,Female,15.38333
2003,SL_DOM_TSPDDC,Lithuania,15-24,All areas,Female,8.42083
2003,SL_DOM_TSPDDC,Lithuania,20-74,All areas,Female,16.94445
2003,SL_DOM_TSPDDC,Lithuania,25-44,All areas,Female,14.94167
2003,SL_DOM_TSPDDC,Lithuania,45-64,All areas,Female,18.2625
2003,SL_DOM_TSPDDC,Lithuania,65+,All areas,Female,21.52083
2003,SL_DOM_TSPDDC,Lithuania,15-24,All areas,Male,3.9625
2003,SL_DOM_TSPDDC,Lithuania,20-74,All areas,Male,8.47083
2014,SL_DOM_TSPDDC,Luxembourg,10+,All areas,Female,12.70833
2014,SL_DOM_TSPDDC,Luxembourg,10+,All areas,Male,6.31944
2002,SL_DOM_TSPDDC,Malta,10+,All areas,Female,17.08333
2002,SL_DOM_TSPDDC,Malta,10+,All areas,Male,6.25
2002,SL_DOM_TSPDDC,Mexico,12+,All areas,Female,22.1307
2002,SL_DOM_TSPDDC,Mexico,12+,All areas,Male,4.37735
2009,SL_DOM_TSPDDC,Mexico,12+,All areas,Female,17.5675
2009,SL_DOM_TSPDDC,Mexico,55-64,Rural,Male,4.51891
2009,SL_DOM_TSPDDC,Mexico,65+,Rural,Male,4.58231
2009,SL_DOM_TSPDDC,Mexico,15+,Urban,Female,17.55173
2009,SL_DOM_TSPDDC,Mexico,25-44,Rural,Female,26.13881
2009,SL_DOM_TSPDDC,Mexico,45-54,Rural,Female,26.123
2009,SL_DOM_TSPDDC,Mexico,55-64,Rural,Female,24.8122
2009,SL_DOM_TSPDDC,Mexico,12+,All areas,Male,4.72648
2009,SL_DOM_TSPDDC,Mexico,25-44,All areas,Female,21.26028
2009,SL_DOM_TSPDDC,Mexico,15+,All areas,Male,4.87397
2009,SL_DOM_TSPDDC,Mexico,15-24,All areas,Male,4.1071
2009,SL_DOM_TSPDDC,Mexico,25-44,All areas,Male,5.03156
2009,SL_DOM_TSPDDC,Mexico,45-54,All areas,Male,5.30413
2009,SL_DOM_TSPDDC,Mexico,55-64,All areas,Male,5.473
2009,SL_DOM_TSPDDC,Mexico,45-54,Urban,Female,21.87873
2009,SL_DOM_TSPDDC,Mexico,55-64,Urban,Male,5.7187
2009,SL_DOM_TSPDDC,Mexico,65+,Urban,Male,5.37862
2009,SL_DOM_TSPDDC,Mexico,55-64,Urban,Female,20.56177
2009,SL_DOM_TSPDDC,Mexico,65+,Urban,Female,14.29864
2009,SL_DOM_TSPDDC,Mexico,12+,Urban,Male,4.95623
2009,SL_DOM_TSPDDC,Mexico,15+,Urban,Male,5.10853
2009,SL_DOM_TSPDDC,Mexico,15-24,Urban,Male,4.28896
2009,SL_DOM_TSPDDC,Mexico,65+,Rural,Female,16.97465
2009,SL_DOM_TSPDDC,Mexico,12+,Rural,Male,3.86828
2009,SL_DOM_TSPDDC,Mexico,15+,Rural,Male,3.97812
2009,SL_DOM_TSPDDC,Mexico,15-24,Rural,Male,3.40327
2009,SL_DOM_TSPDDC,Mexico,25-44,Rural,Male,4.01365
2009,SL_DOM_TSPDDC,Mexico,45-54,Rural,Male,4.11283
2009,SL_DOM_TSPDDC,Mexico,45-54,All areas,Female,22.65052
2009,SL_DOM_TSPDDC,Mexico,55-64,All areas,Female,21.36438
2009,SL_DOM_TSPDDC,Mexico,65+,All areas,Female,14.83872
2009,SL_DOM_TSPDDC,Mexico,65+,All areas,Male,5.16281
2009,SL_DOM_TSPDDC,Mexico,12+,Rural,Female,20.82082
2009,SL_DOM_TSPDDC,Mexico,15-24,All areas,Female,11.77211
2009,SL_DOM_TSPDDC,Mexico,15+,All areas,Female,18.46786
2009,SL_DOM_TSPDDC,Mexico,12+,Urban,Female,16.73366
2009,SL_DOM_TSPDDC,Mexico,15-24,Rural,Female,14.98787
2009,SL_DOM_TSPDDC,Mexico,15+,Rural,Female,22.12562
2009,SL_DOM_TSPDDC,Mexico,15-24,Urban,Female,10.89808
2009,SL_DOM_TSPDDC,Mexico,25-44,Urban,Female,20.03176
2009,SL_DOM_TSPDDC,Mexico,25-44,Urban,Male,5.2859
2009,SL_DOM_TSPDDC,Mexico,45-54,Urban,Male,5.59138
2014,SL_DOM_TSPDDC,Mexico,12+,Rural,Male,4.9445
2014,SL_DOM_TSPDDC,Mexico,25-44,Urban,Male,6.11281
2014,SL_DOM_TSPDDC,Mexico,45-54,Urban,Male,6.36453
2014,SL_DOM_TSPDDC,Mexico,55-64,Urban,Male,7.05755
2014,SL_DOM_TSPDDC,Mexico,65+,Urban,Male,7.12673
2014,SL_DOM_TSPDDC,Mexico,25-44,Urban,Female,20.12345
2014,SL_DOM_TSPDDC,Mexico,45-54,Urban,Female,21.18008
2014,SL_DOM_TSPDDC,Mexico,12+,Urban,Male,6.15927
2014,SL_DOM_TSPDDC,Mexico,15+,Rural,Male,5.08929
2014,SL_DOM_TSPDDC,Mexico,15-24,Rural,Male,4.71587
2014,SL_DOM_TSPDDC,Mexico,12+,Urban,Female,17.3462
2014,SL_DOM_TSPDDC,Mexico,65+,Urban,Female,16.61135
2014,SL_DOM_TSPDDC,Mexico,25-44,Rural,Female,25.05129
2014,SL_DOM_TSPDDC,Mexico,45-54,Rural,Female,25.3931
2014,SL_DOM_TSPDDC,Mexico,65+,All areas,Male,6.65708
2014,SL_DOM_TSPDDC,Mexico,12+,Rural,Female,20.5876
2014,SL_DOM_TSPDDC,Mexico,15+,Rural,Female,21.77118
2014,SL_DOM_TSPDDC,Mexico,15-24,Rural,Female,15.64567
2014,SL_DOM_TSPDDC,Mexico,55-64,Urban,Female,20.66781
2014,SL_DOM_TSPDDC,Mexico,25-44,Rural,Male,4.99173
2014,SL_DOM_TSPDDC,Mexico,45-54,Rural,Male,5.56156
2014,SL_DOM_TSPDDC,Mexico,55-64,Rural,Male,5.18378
2014,SL_DOM_TSPDDC,Mexico,65+,Rural,Male,5.53516
2014,SL_DOM_TSPDDC,Mexico,15+,Urban,Female,18.12061
2014,SL_DOM_TSPDDC,Mexico,15-24,Urban,Female,11.88725
2014,SL_DOM_TSPDDC,Mexico,15-24,Urban,Male,5.91433
2014,SL_DOM_TSPDDC,Mexico,15+,Urban,Male,6.28149
2014,SL_DOM_TSPDDC,Mexico,55-64,Rural,Female,23.06457
2014,SL_DOM_TSPDDC,Mexico,55-64,All areas,Female,21.1549
2014,SL_DOM_TSPDDC,Mexico,65+,All areas,Female,17.03344
