Year,SeriesCode,Страна ,Education level,Sex,Value
2007,SE_TRA_GRDL,Serbia,LOWSEC,BOTHSEX,100.0
2007,SE_TRA_GRDL,Serbia,PRIMAR,BOTHSEX,100.0
2007,SE_TRA_GRDL,Serbia,PREPRI,BOTHSEX,100.0
2007,SE_TRA_GRDL,Serbia,PREPRI,FEMALE,100.0
2009,SE_TRA_GRDL,Serbia,PREPRI,BOTHSEX,62.63584
2009,SE_TRA_GRDL,Serbia,PRIMAR,BOTHSEX,94.21743
2009,SE_TRA_GRDL,Serbia,LOWSEC,BOTHSEX,92.7298
2009,SE_TRA_GRDL,Serbia,SECOND,BOTHSEX,84.9108
2011,SE_TRA_GRDL,Serbia,SECOND,BOTHSEX,43.92402
2011,SE_TRA_GRDL,Serbia,PRIMAR,MALE,45.74122
2011,SE_TRA_GRDL,Serbia,SECOND,MALE,33.60308
2011,SE_TRA_GRDL,Serbia,PREPRI,MALE,75.4491
2011,SE_TRA_GRDL,Serbia,PRIMAR,FEMALE,75.2954
2011,SE_TRA_GRDL,Serbia,LOWSEC,BOTHSEX,53.05458
2011,SE_TRA_GRDL,Serbia,LOWSEC,FEMALE,60.03226
2011,SE_TRA_GRDL,Serbia,LOWSEC,MALE,40.63343
2011,SE_TRA_GRDL,Serbia,PRIMAR,BOTHSEX,70.42042
2011,SE_TRA_GRDL,Serbia,PREPRI,BOTHSEX,75.86504
2011,SE_TRA_GRDL,Serbia,PREPRI,FEMALE,75.87113
2011,SE_TRA_GRDL,Serbia,SECOND,FEMALE,49.79281
2012,SE_TRA_GRDL,Serbia,PREPRI,BOTHSEX,68.82588
2012,SE_TRA_GRDL,Serbia,PRIMAR,BOTHSEX,55.73443
2012,SE_TRA_GRDL,Serbia,PRIMAR,FEMALE,59.84839
2012,SE_TRA_GRDL,Serbia,PRIMAR,MALE,35.09912
2014,SE_TRA_GRDL,Slovakia,SECOND,BOTHSEX,95.87479
2014,SE_TRA_GRDL,Slovakia,UPPSEC,BOTHSEX,95.2
2014,SE_TRA_GRDL,Slovakia,LOWSEC,BOTHSEX,96.4
2014,SE_TRA_GRDL,Slovakia,PREPRI,BOTHSEX,96.1
2014,SE_TRA_GRDL,Slovakia,PRIMAR,BOTHSEX,95.9
2000,SE_TRA_GRDL,Viet Nam,PRIMAR,FEMALE,81.63441
2013,SE_TRA_GRDL,Spain,UPPSEC,BOTHSEX,100.0
2013,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2014,SE_TRA_GRDL,Spain,LOWSEC,FEMALE,100.0
2014,SE_TRA_GRDL,Spain,LOWSEC,MALE,100.0
2014,SE_TRA_GRDL,Spain,UPPSEC,MALE,100.0
2014,SE_TRA_GRDL,Spain,PRIMAR,MALE,100.0
2014,SE_TRA_GRDL,Spain,PREPRI,MALE,100.0
2014,SE_TRA_GRDL,Spain,PRIMAR,BOTHSEX,100.0
2014,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2014,SE_TRA_GRDL,Spain,UPPSEC,BOTHSEX,100.0
2000,SE_TRA_GRDL,Viet Nam,PRIMAR,BOTHSEX,80.04964
2000,SE_TRA_GRDL,Viet Nam,LOWSEC,MALE,82.61851
2000,SE_TRA_GRDL,Viet Nam,LOWSEC,FEMALE,87.94481
2000,SE_TRA_GRDL,Viet Nam,PRIMAR,MALE,74.46229
2000,SE_TRA_GRDL,Viet Nam,PREPRI,BOTHSEX,50.52632
2000,SE_TRA_GRDL,Viet Nam,LOWSEC,BOTHSEX,86.31814
2000,SE_TRA_GRDL,Viet Nam,PREPRI,FEMALE,50.52632
2000,SE_TRA_GRDL,Viet Nam,PREPRI,MALE,0.0
2001,SE_TRA_GRDL,Viet Nam,PRIMAR,BOTHSEX,84.94996
2001,SE_TRA_GRDL,Viet Nam,PREPRI,MALE,0.0
2014,SE_TRA_GRDL,Spain,SECOND,FEMALE,100.0
2014,SE_TRA_GRDL,Spain,UPPSEC,FEMALE,100.0
2014,SE_TRA_GRDL,Spain,SECOND,BOTHSEX,100.0
2014,SE_TRA_GRDL,Spain,PRIMAR,FEMALE,100.0
2014,SE_TRA_GRDL,Spain,PREPRI,BOTHSEX,100.0
2014,SE_TRA_GRDL,Spain,PREPRI,FEMALE,100.0
2014,SE_TRA_GRDL,Spain,LOWSEC,BOTHSEX,100.0
2015,SE_TRA_GRDL,Spain,PRIMAR,MALE,100.0
2015,SE_TRA_GRDL,Spain,UPPSEC,MALE,100.0
2015,SE_TRA_GRDL,Spain,LOWSEC,MALE,100.0
2001,SE_TRA_GRDL,Viet Nam,PREPRI,FEMALE,56.24943
2001,SE_TRA_GRDL,Viet Nam,LOWSEC,BOTHSEX,90.84015
2001,SE_TRA_GRDL,Viet Nam,PREPRI,BOTHSEX,56.24943
2001,SE_TRA_GRDL,Viet Nam,PRIMAR,MALE,80.36526
2001,SE_TRA_GRDL,Viet Nam,LOWSEC,FEMALE,90.39982
2001,SE_TRA_GRDL,Viet Nam,LOWSEC,MALE,91.84319
2001,SE_TRA_GRDL,Viet Nam,PRIMAR,FEMALE,86.21999
2002,SE_TRA_GRDL,Viet Nam,LOWSEC,BOTHSEX,91.19314
2002,SE_TRA_GRDL,Viet Nam,PRIMAR,BOTHSEX,87.01244
2002,SE_TRA_GRDL,Viet Nam,PRIMAR,FEMALE,87.01257
2015,SE_TRA_GRDL,Spain,LOWSEC,FEMALE,100.0
2015,SE_TRA_GRDL,Spain,PRIMAR,FEMALE,100.0
2015,SE_TRA_GRDL,Spain,SECOND,BOTHSEX,100.0
2015,SE_TRA_GRDL,Spain,LOWSEC,BOTHSEX,100.0
2015,SE_TRA_GRDL,Spain,PREPRI,FEMALE,100.0
2015,SE_TRA_GRDL,Spain,PREPRI,BOTHSEX,100.0
2015,SE_TRA_GRDL,Spain,PRIMAR,BOTHSEX,100.0
2015,SE_TRA_GRDL,Spain,PREPRI,MALE,100.0
2015,SE_TRA_GRDL,Spain,UPPSEC,FEMALE,100.0
2015,SE_TRA_GRDL,Spain,SECOND,FEMALE,100.0
2015,SE_TRA_GRDL,Spain,UPPSEC,BOTHSEX,100.0
2015,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2016,SE_TRA_GRDL,Spain,UPPSEC,FEMALE,100.0
2016,SE_TRA_GRDL,Spain,PRIMAR,FEMALE,100.0
2016,SE_TRA_GRDL,Spain,LOWSEC,FEMALE,100.0
2016,SE_TRA_GRDL,Spain,LOWSEC,MALE,100.0
2016,SE_TRA_GRDL,Spain,UPPSEC,MALE,100.0
2016,SE_TRA_GRDL,Spain,PRIMAR,MALE,100.0
2016,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2016,SE_TRA_GRDL,Spain,UPPSEC,BOTHSEX,100.0
2016,SE_TRA_GRDL,Spain,SECOND,FEMALE,100.0
2016,SE_TRA_GRDL,Spain,SECOND,BOTHSEX,100.0
2016,SE_TRA_GRDL,Spain,PREPRI,MALE,100.0
2016,SE_TRA_GRDL,Spain,PRIMAR,BOTHSEX,100.0
2016,SE_TRA_GRDL,Spain,PREPRI,BOTHSEX,100.0
2016,SE_TRA_GRDL,Spain,PREPRI,FEMALE,100.0
2016,SE_TRA_GRDL,Spain,LOWSEC,BOTHSEX,100.0
2017,SE_TRA_GRDL,Spain,PRIMAR,BOTHSEX,100.0
2017,SE_TRA_GRDL,Spain,PREPRI,MALE,100.0
2017,SE_TRA_GRDL,Spain,PRIMAR,MALE,100.0
2017,SE_TRA_GRDL,Spain,UPPSEC,MALE,100.0
2017,SE_TRA_GRDL,Spain,LOWSEC,MALE,100.0
2017,SE_TRA_GRDL,Spain,LOWSEC,FEMALE,100.0
2017,SE_TRA_GRDL,Spain,LOWSEC,BOTHSEX,100.0
2017,SE_TRA_GRDL,Spain,PREPRI,FEMALE,100.0
2017,SE_TRA_GRDL,Spain,PREPRI,BOTHSEX,100.0
2017,SE_TRA_GRDL,Spain,PRIMAR,FEMALE,100.0
2017,SE_TRA_GRDL,Spain,UPPSEC,FEMALE,100.0
2017,SE_TRA_GRDL,Spain,SECOND,BOTHSEX,100.0
2017,SE_TRA_GRDL,Spain,SECOND,FEMALE,100.0
2017,SE_TRA_GRDL,Spain,UPPSEC,BOTHSEX,100.0
2017,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2018,SE_TRA_GRDL,Spain,SECOND,FEMALE,100.0
2018,SE_TRA_GRDL,Spain,SECOND,BOTHSEX,100.0
2018,SE_TRA_GRDL,Spain,UPPSEC,FEMALE,100.0
2018,SE_TRA_GRDL,Spain,PRIMAR,FEMALE,100.0
2018,SE_TRA_GRDL,Spain,LOWSEC,FEMALE,100.0
2018,SE_TRA_GRDL,Spain,LOWSEC,MALE,100.0
2018,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2018,SE_TRA_GRDL,Spain,UPPSEC,BOTHSEX,100.0
2018,SE_TRA_GRDL,Spain,UPPSEC,MALE,100.0
2018,SE_TRA_GRDL,Spain,PRIMAR,MALE,100.0
2018,SE_TRA_GRDL,Spain,PREPRI,MALE,100.0
2018,SE_TRA_GRDL,Spain,PRIMAR,BOTHSEX,100.0
2018,SE_TRA_GRDL,Spain,PREPRI,BOTHSEX,100.0
2018,SE_TRA_GRDL,Spain,PREPRI,FEMALE,100.0
2018,SE_TRA_GRDL,Spain,LOWSEC,BOTHSEX,100.0
2019,SE_TRA_GRDL,Spain,PREPRI,FEMALE,100.0
2019,SE_TRA_GRDL,Spain,PREPRI,BOTHSEX,100.0
2019,SE_TRA_GRDL,Spain,PRIMAR,BOTHSEX,100.0
2019,SE_TRA_GRDL,Spain,PREPRI,MALE,100.0
2019,SE_TRA_GRDL,Spain,PRIMAR,MALE,100.0
2019,SE_TRA_GRDL,Spain,UPPSEC,MALE,100.0
2019,SE_TRA_GRDL,Spain,LOWSEC,BOTHSEX,100.0
2019,SE_TRA_GRDL,Spain,LOWSEC,MALE,100.0
2019,SE_TRA_GRDL,Spain,LOWSEC,FEMALE,100.0
2019,SE_TRA_GRDL,Spain,PRIMAR,FEMALE,100.0
2019,SE_TRA_GRDL,Spain,UPPSEC,FEMALE,100.0
2019,SE_TRA_GRDL,Spain,SECOND,BOTHSEX,100.0
2019,SE_TRA_GRDL,Spain,SECOND,FEMALE,100.0
2019,SE_TRA_GRDL,Spain,UPPSEC,BOTHSEX,100.0
2019,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2020,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2020,SE_TRA_GRDL,Spain,UPPSEC,BOTHSEX,100.0
2020,SE_TRA_GRDL,Spain,SECOND,FEMALE,100.0
2020,SE_TRA_GRDL,Spain,SECOND,BOTHSEX,100.0
2020,SE_TRA_GRDL,Spain,UPPSEC,FEMALE,100.0
2020,SE_TRA_GRDL,Spain,PRIMAR,FEMALE,100.0
2020,SE_TRA_GRDL,Spain,LOWSEC,BOTHSEX,100.0
2020,SE_TRA_GRDL,Spain,LOWSEC,FEMALE,100.0
2020,SE_TRA_GRDL,Spain,LOWSEC,MALE,100.0
2020,SE_TRA_GRDL,Spain,UPPSEC,MALE,100.0
2020,SE_TRA_GRDL,Spain,PRIMAR,MALE,100.0
2020,SE_TRA_GRDL,Spain,PREPRI,MALE,100.0
2020,SE_TRA_GRDL,Spain,PRIMAR,BOTHSEX,100.0
2020,SE_TRA_GRDL,Spain,PREPRI,BOTHSEX,100.0
2020,SE_TRA_GRDL,Spain,PREPRI,FEMALE,100.0
2001,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,91.25808
2001,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,91.25808
2001,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2001,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,81.58957
2002,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,81.57401
2002,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2002,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,100.0
2002,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,100.0
2002,SE_TRA_GRDL,Таджикистан,SECOND,BOTHSEX,93.64881
2003,SE_TRA_GRDL,Таджикистан,SECOND,BOTHSEX,94.07968
2003,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,85.161
2003,SE_TRA_GRDL,Таджикистан,LOWSEC,BOTHSEX,93.95203
2003,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,85.161
2003,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2003,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,81.97555
2003,SE_TRA_GRDL,Таджикистан,UPPSEC,BOTHSEX,94.34525
2004,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,84.06073
2004,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2004,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,81.56059
2004,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,81.56059
2004,SE_TRA_GRDL,Таджикистан,SECOND,BOTHSEX,92.11587
2005,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,73.58659
2005,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,73.58659
2005,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2006,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2006,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,93.04897
2006,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,81.7662
2006,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,81.7662
2007,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,82.19517
2007,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,82.19517
2007,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,87.40868
2007,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2008,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2008,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,88.30003
2008,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,82.8062
2008,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,82.8062
2009,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,83.17467
2009,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,83.17467
2009,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,89.52004
2009,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2010,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2010,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,92.93757
2010,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,85.18995
2010,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,85.18995
2010,SE_TRA_GRDL,Таджикистан,PRIMAR,FEMALE,91.77193
2010,SE_TRA_GRDL,Таджикистан,PRIMAR,MALE,94.98423
2011,SE_TRA_GRDL,Таджикистан,PRIMAR,MALE,93.88489
2011,SE_TRA_GRDL,Таджикистан,PRIMAR,FEMALE,93.58664
2011,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,86.84485
2011,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,86.84485
2011,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,93.66168
2011,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2012,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2012,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,93.91298
2012,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,86.30265
2012,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,86.30265
2012,SE_TRA_GRDL,Таджикистан,PRIMAR,FEMALE,93.80494
2012,SE_TRA_GRDL,Таджикистан,PRIMAR,MALE,94.24491
2013,SE_TRA_GRDL,Таджикистан,PRIMAR,MALE,94.49683
2013,SE_TRA_GRDL,Таджикистан,PRIMAR,FEMALE,93.94458
2013,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,90.29337
2013,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,90.29337
2013,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,94.0785
2013,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,0.0
2014,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,100.0
2014,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,100.0
2014,SE_TRA_GRDL,Таджикистан,PRIMAR,FEMALE,100.0
2014,SE_TRA_GRDL,Таджикистан,PRIMAR,MALE,100.0
2015,SE_TRA_GRDL,Таджикистан,PRIMAR,MALE,100.0
2015,SE_TRA_GRDL,Таджикистан,PRIMAR,FEMALE,100.0
2015,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,100.0
2015,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,100.0
2016,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,100.0
2016,SE_TRA_GRDL,Таджикистан,PREPRI,MALE,100.0
2016,SE_TRA_GRDL,Таджикистан,PREPRI,BOTHSEX,100.0
2016,SE_TRA_GRDL,Таджикистан,PREPRI,FEMALE,100.0
2016,SE_TRA_GRDL,Таджикистан,PRIMAR,FEMALE,100.0
2016,SE_TRA_GRDL,Таджикистан,PRIMAR,MALE,100.0
2017,SE_TRA_GRDL,Таджикистан,PRIMAR,MALE,100.0
2017,SE_TRA_GRDL,Таджикистан,PRIMAR,FEMALE,100.0
2017,SE_TRA_GRDL,Таджикистан,PRIMAR,BOTHSEX,100.0
2000,SE_TRA_GRDL,United Arab Emirates,LOWSEC,FEMALE,55.75277
2000,SE_TRA_GRDL,United Arab Emirates,LOWSEC,BOTHSEX,51.44808
2000,SE_TRA_GRDL,United Arab Emirates,LOWSEC,MALE,45.88394
2001,SE_TRA_GRDL,United Arab Emirates,LOWSEC,MALE,49.71084
2001,SE_TRA_GRDL,United Arab Emirates,LOWSEC,BOTHSEX,53.7234
2001,SE_TRA_GRDL,United Arab Emirates,LOWSEC,FEMALE,57.1398
2001,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,68.89732
2002,SE_TRA_GRDL,United Arab Emirates,LOWSEC,BOTHSEX,53.31342
2002,SE_TRA_GRDL,United Arab Emirates,LOWSEC,MALE,49.88842
2002,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,80.0
2002,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,61.29696
2002,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,61.24871
2002,SE_TRA_GRDL,United Arab Emirates,LOWSEC,FEMALE,56.07271
2004,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,14.28571
2004,SE_TRA_GRDL,United Arab Emirates,PRIMAR,BOTHSEX,60.85086
2004,SE_TRA_GRDL,United Arab Emirates,LOWSEC,MALE,50.31198
2004,SE_TRA_GRDL,United Arab Emirates,LOWSEC,BOTHSEX,49.77198
2004,SE_TRA_GRDL,United Arab Emirates,LOWSEC,FEMALE,49.35023
2004,SE_TRA_GRDL,United Arab Emirates,PRIMAR,FEMALE,58.99265
2004,SE_TRA_GRDL,United Arab Emirates,PRIMAR,MALE,69.66825
2004,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,49.79815
2004,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,49.73921
2005,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,50.10174
2005,SE_TRA_GRDL,United Arab Emirates,PRIMAR,MALE,68.6756
2005,SE_TRA_GRDL,United Arab Emirates,PRIMAR,FEMALE,58.35793
2005,SE_TRA_GRDL,United Arab Emirates,LOWSEC,FEMALE,48.70474
2005,SE_TRA_GRDL,United Arab Emirates,LOWSEC,BOTHSEX,49.2478
2005,SE_TRA_GRDL,United Arab Emirates,LOWSEC,MALE,49.93309
2005,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,50.16919
2005,SE_TRA_GRDL,United Arab Emirates,PRIMAR,BOTHSEX,59.96523
2005,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,80.0
2007,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2007,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2007,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2009,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2009,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2009,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2010,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2010,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2010,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2011,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2011,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2011,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2012,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2012,SE_TRA_GRDL,United Arab Emirates,PRIMAR,BOTHSEX,100.0
2012,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2012,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2012,SE_TRA_GRDL,United Arab Emirates,PRIMAR,FEMALE,100.0
2012,SE_TRA_GRDL,United Arab Emirates,PRIMAR,MALE,100.0
2013,SE_TRA_GRDL,United Arab Emirates,PRIMAR,FEMALE,100.0
2013,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2013,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2013,SE_TRA_GRDL,United Arab Emirates,PRIMAR,BOTHSEX,100.0
2013,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2013,SE_TRA_GRDL,United Arab Emirates,PRIMAR,MALE,100.0
2014,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2014,SE_TRA_GRDL,United Arab Emirates,PRIMAR,BOTHSEX,100.0
2014,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2014,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2014,SE_TRA_GRDL,United Arab Emirates,PRIMAR,FEMALE,100.0
2014,SE_TRA_GRDL,United Arab Emirates,PRIMAR,MALE,100.0
2015,SE_TRA_GRDL,United Arab Emirates,LOWSEC,MALE,100.0
2015,SE_TRA_GRDL,United Arab Emirates,LOWSEC,BOTHSEX,100.0
2015,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2015,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2015,SE_TRA_GRDL,United Arab Emirates,PRIMAR,BOTHSEX,100.0
2015,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2015,SE_TRA_GRDL,United Arab Emirates,PRIMAR,MALE,100.0
2015,SE_TRA_GRDL,United Arab Emirates,PRIMAR,FEMALE,100.0
2015,SE_TRA_GRDL,United Arab Emirates,LOWSEC,FEMALE,100.0
2016,SE_TRA_GRDL,United Arab Emirates,PRIMAR,FEMALE,100.0
2016,SE_TRA_GRDL,United Arab Emirates,PRIMAR,MALE,100.0
2016,SE_TRA_GRDL,United Arab Emirates,UPPSEC,MALE,100.0
2016,SE_TRA_GRDL,United Arab Emirates,SECOND,BOTHSEX,100.0
2016,SE_TRA_GRDL,United Arab Emirates,UPPSEC,FEMALE,100.0
2016,SE_TRA_GRDL,United Arab Emirates,SECOND,FEMALE,100.0
2016,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2016,SE_TRA_GRDL,United Arab Emirates,PRIMAR,BOTHSEX,100.0
2016,SE_TRA_GRDL,United Arab Emirates,UPPSEC,BOTHSEX,100.0
2016,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2016,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2016,SE_TRA_GRDL,United Arab Emirates,LOWSEC,BOTHSEX,100.0
2016,SE_TRA_GRDL,United Arab Emirates,LOWSEC,MALE,100.0
2016,SE_TRA_GRDL,United Arab Emirates,LOWSEC,FEMALE,100.0
2016,SE_TRA_GRDL,United Arab Emirates,SECOND,MALE,100.0
2019,SE_TRA_GRDL,United Arab Emirates,LOWSEC,FEMALE,100.0
2019,SE_TRA_GRDL,United Arab Emirates,LOWSEC,MALE,100.0
2019,SE_TRA_GRDL,United Arab Emirates,LOWSEC,BOTHSEX,100.0
2019,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2019,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2019,SE_TRA_GRDL,United Arab Emirates,UPPSEC,BOTHSEX,100.0
2019,SE_TRA_GRDL,United Arab Emirates,SECOND,MALE,100.0
2019,SE_TRA_GRDL,United Arab Emirates,SECOND,FEMALE,100.0
2019,SE_TRA_GRDL,United Arab Emirates,UPPSEC,FEMALE,100.0
2019,SE_TRA_GRDL,United Arab Emirates,SECOND,BOTHSEX,100.0
2019,SE_TRA_GRDL,United Arab Emirates,PRIMAR,MALE,100.0
2019,SE_TRA_GRDL,United Arab Emirates,UPPSEC,MALE,100.0
2019,SE_TRA_GRDL,United Arab Emirates,PRIMAR,FEMALE,100.0
2019,SE_TRA_GRDL,United Arab Emirates,PRIMAR,BOTHSEX,100.0
2019,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2020,SE_TRA_GRDL,United Arab Emirates,LOWSEC,MALE,100.0
2020,SE_TRA_GRDL,United Arab Emirates,LOWSEC,FEMALE,100.0
2020,SE_TRA_GRDL,United Arab Emirates,PRIMAR,FEMALE,100.0
2020,SE_TRA_GRDL,United Arab Emirates,UPPSEC,MALE,100.0
2020,SE_TRA_GRDL,United Arab Emirates,PRIMAR,MALE,100.0
2020,SE_TRA_GRDL,United Arab Emirates,SECOND,BOTHSEX,100.0
2020,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2020,SE_TRA_GRDL,United Arab Emirates,PRIMAR,BOTHSEX,100.0
2020,SE_TRA_GRDL,United Arab Emirates,UPPSEC,BOTHSEX,100.0
2020,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2020,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2020,SE_TRA_GRDL,United Arab Emirates,LOWSEC,BOTHSEX,100.0
2020,SE_TRA_GRDL,United Arab Emirates,UPPSEC,FEMALE,100.0
2020,SE_TRA_GRDL,United Arab Emirates,SECOND,FEMALE,100.0
2020,SE_TRA_GRDL,United Arab Emirates,SECOND,MALE,100.0
2022,SE_TRA_GRDL,United Arab Emirates,UPPSEC,MALE,100.0
2022,SE_TRA_GRDL,United Arab Emirates,PRIMAR,FEMALE,100.0
2022,SE_TRA_GRDL,United Arab Emirates,LOWSEC,FEMALE,100.0
2022,SE_TRA_GRDL,United Arab Emirates,LOWSEC,MALE,100.0
2022,SE_TRA_GRDL,United Arab Emirates,LOWSEC,BOTHSEX,100.0
2022,SE_TRA_GRDL,United Arab Emirates,PREPRI,FEMALE,100.0
2022,SE_TRA_GRDL,United Arab Emirates,PREPRI,BOTHSEX,100.0
2022,SE_TRA_GRDL,United Arab Emirates,SECOND,MALE,100.0
2022,SE_TRA_GRDL,United Arab Emirates,SECOND,FEMALE,100.0
