Year,SeriesCode,Страна ,Location,Value
2007,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,24
2006,EG_EGY_CLEAN,Georgia,ALLAREA,56
2007,EG_EGY_CLEAN,Georgia,ALLAREA,59
2007,EG_EGY_CLEAN,Georgia,RURAL,23
2007,EG_EGY_CLEAN,Georgia,URBAN,91
2008,EG_EGY_CLEAN,Georgia,RURAL,27
2008,EG_EGY_CLEAN,Georgia,ALLAREA,61
2008,EG_EGY_CLEAN,Georgia,URBAN,92
2009,EG_EGY_CLEAN,Georgia,URBAN,92
2009,EG_EGY_CLEAN,Georgia,RURAL,31
2009,EG_EGY_CLEAN,Georgia,ALLAREA,63
2010,EG_EGY_CLEAN,Georgia,ALLAREA,66
2007,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,73
2007,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,47
2008,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,47
2008,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,23
2008,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,72
2009,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,46
2009,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,22
2009,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,71
2010,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,45
2010,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,21
2010,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,70
2010,EG_EGY_CLEAN,Georgia,RURAL,35
2010,EG_EGY_CLEAN,Georgia,URBAN,93
2011,EG_EGY_CLEAN,Georgia,URBAN,94
2011,EG_EGY_CLEAN,Georgia,RURAL,40
2011,EG_EGY_CLEAN,Georgia,ALLAREA,69
2012,EG_EGY_CLEAN,Georgia,URBAN,94
2012,EG_EGY_CLEAN,Georgia,RURAL,45
2012,EG_EGY_CLEAN,Georgia,ALLAREA,72
2013,EG_EGY_CLEAN,Georgia,URBAN,95
2013,EG_EGY_CLEAN,Georgia,ALLAREA,74
2013,EG_EGY_CLEAN,Georgia,RURAL,49
2012,EG_EGY_CLEAN,Malta,URBAN,95
2012,EG_EGY_CLEAN,Malta,RURAL,95
2012,EG_EGY_CLEAN,Malta,ALLAREA,95
2013,EG_EGY_CLEAN,Malta,RURAL,95
2013,EG_EGY_CLEAN,Malta,ALLAREA,95
2013,EG_EGY_CLEAN,Malta,URBAN,95
2014,EG_EGY_CLEAN,Malta,URBAN,95
2014,EG_EGY_CLEAN,Malta,RURAL,95
2014,EG_EGY_CLEAN,Malta,ALLAREA,95
2015,EG_EGY_CLEAN,Malta,ALLAREA,95
2015,EG_EGY_CLEAN,Malta,URBAN,95
2014,EG_EGY_CLEAN,Georgia,URBAN,95
2014,EG_EGY_CLEAN,Georgia,RURAL,54
2014,EG_EGY_CLEAN,Georgia,ALLAREA,77
2015,EG_EGY_CLEAN,Georgia,URBAN,95
2015,EG_EGY_CLEAN,Georgia,RURAL,59
2015,EG_EGY_CLEAN,Georgia,ALLAREA,79
2016,EG_EGY_CLEAN,Georgia,ALLAREA,82
2016,EG_EGY_CLEAN,Georgia,URBAN,95
2016,EG_EGY_CLEAN,Georgia,RURAL,64
2017,EG_EGY_CLEAN,Georgia,URBAN,95
2017,EG_EGY_CLEAN,Georgia,RURAL,68
2017,EG_EGY_CLEAN,Chile,URBAN,95
2018,EG_EGY_CLEAN,Chile,URBAN,95
2018,EG_EGY_CLEAN,Chile,RURAL,95
2018,EG_EGY_CLEAN,Chile,ALLAREA,95
2019,EG_EGY_CLEAN,Chile,RURAL,95
2019,EG_EGY_CLEAN,Chile,URBAN,95
2019,EG_EGY_CLEAN,Chile,ALLAREA,95
2020,EG_EGY_CLEAN,Chile,RURAL,95
2020,EG_EGY_CLEAN,Chile,ALLAREA,95
2020,EG_EGY_CLEAN,Chile,URBAN,95
2021,EG_EGY_CLEAN,Chile,RURAL,95
2015,EG_EGY_CLEAN,Malta,RURAL,95
2016,EG_EGY_CLEAN,Malta,ALLAREA,95
2016,EG_EGY_CLEAN,Malta,RURAL,95
2016,EG_EGY_CLEAN,Malta,URBAN,95
2017,EG_EGY_CLEAN,Malta,URBAN,95
2017,EG_EGY_CLEAN,Malta,RURAL,95
2017,EG_EGY_CLEAN,Malta,ALLAREA,95
2018,EG_EGY_CLEAN,Malta,URBAN,95
2018,EG_EGY_CLEAN,Malta,RURAL,95
2018,EG_EGY_CLEAN,Malta,ALLAREA,95
2019,EG_EGY_CLEAN,Malta,RURAL,95
2011,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,20
2011,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,69
2011,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,44
2012,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,44
2012,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,19
2012,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,68
2013,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,43
2013,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,19
2013,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,67
2014,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,43
2014,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,18
2014,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,66
2015,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,43
2015,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,18
2015,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,65
2016,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,42
2016,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,17
2016,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,65
2017,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,42
2017,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,16
2017,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,64
2018,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,16
2019,EG_EGY_CLEAN,Malta,ALLAREA,95
2019,EG_EGY_CLEAN,Malta,URBAN,95
2020,EG_EGY_CLEAN,Malta,ALLAREA,95
2020,EG_EGY_CLEAN,Malta,URBAN,95
2020,EG_EGY_CLEAN,Malta,RURAL,95
2021,EG_EGY_CLEAN,Malta,URBAN,95
2021,EG_EGY_CLEAN,Malta,RURAL,95
2021,EG_EGY_CLEAN,Malta,ALLAREA,95
2000,EG_EGY_CLEAN,Mexico,URBAN,95
2000,EG_EGY_CLEAN,Mexico,RURAL,46
2000,EG_EGY_CLEAN,Mexico,ALLAREA,83
2018,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,63
2018,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,42
2019,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,63
2019,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,42
2019,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,15
2020,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,63
2020,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,41
2020,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,15
2021,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,42
2021,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,62
2021,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,14
2001,EG_EGY_CLEAN,Mexico,URBAN,95
2001,EG_EGY_CLEAN,Mexico,RURAL,47
2001,EG_EGY_CLEAN,Mexico,ALLAREA,83
2002,EG_EGY_CLEAN,Mexico,ALLAREA,84
2002,EG_EGY_CLEAN,Mexico,RURAL,49
2002,EG_EGY_CLEAN,Mexico,URBAN,95
2003,EG_EGY_CLEAN,Mexico,URBAN,95
2003,EG_EGY_CLEAN,Mexico,RURAL,50
2003,EG_EGY_CLEAN,Mexico,ALLAREA,84
2004,EG_EGY_CLEAN,Mexico,ALLAREA,85
2004,EG_EGY_CLEAN,Mexico,RURAL,51
2017,EG_EGY_CLEAN,Georgia,ALLAREA,84
2018,EG_EGY_CLEAN,Georgia,RURAL,72
2018,EG_EGY_CLEAN,Georgia,ALLAREA,86
2018,EG_EGY_CLEAN,Georgia,URBAN,95
2019,EG_EGY_CLEAN,Georgia,RURAL,76
2019,EG_EGY_CLEAN,Georgia,ALLAREA,88
2019,EG_EGY_CLEAN,Georgia,URBAN,95
2020,EG_EGY_CLEAN,Georgia,ALLAREA,89
2020,EG_EGY_CLEAN,Georgia,URBAN,95
2020,EG_EGY_CLEAN,Georgia,RURAL,79
2021,EG_EGY_CLEAN,Georgia,URBAN,95
2004,EG_EGY_CLEAN,Mexico,URBAN,95
2005,EG_EGY_CLEAN,Mexico,ALLAREA,85
2005,EG_EGY_CLEAN,Mexico,RURAL,52
2005,EG_EGY_CLEAN,Mexico,URBAN,95
2006,EG_EGY_CLEAN,Mexico,RURAL,52
2006,EG_EGY_CLEAN,Mexico,ALLAREA,85
2006,EG_EGY_CLEAN,Mexico,URBAN,95
2007,EG_EGY_CLEAN,Mexico,ALLAREA,85
2007,EG_EGY_CLEAN,Mexico,URBAN,95
2007,EG_EGY_CLEAN,Mexico,RURAL,52
2008,EG_EGY_CLEAN,Mexico,URBAN,95
2021,EG_EGY_CLEAN,Georgia,RURAL,82
2021,EG_EGY_CLEAN,Georgia,ALLAREA,91
2000,EG_EGY_CLEAN,Germany,ALLAREA,95
2000,EG_EGY_CLEAN,Germany,RURAL,95
2000,EG_EGY_CLEAN,Germany,URBAN,95
2001,EG_EGY_CLEAN,Germany,ALLAREA,95
2001,EG_EGY_CLEAN,Germany,URBAN,95
2001,EG_EGY_CLEAN,Germany,RURAL,95
2002,EG_EGY_CLEAN,Germany,URBAN,95
2002,EG_EGY_CLEAN,Germany,RURAL,95
2002,EG_EGY_CLEAN,Germany,ALLAREA,95
2003,EG_EGY_CLEAN,Germany,ALLAREA,95
2003,EG_EGY_CLEAN,Germany,RURAL,95
2003,EG_EGY_CLEAN,Germany,URBAN,95
2004,EG_EGY_CLEAN,Germany,URBAN,95
2004,EG_EGY_CLEAN,Germany,RURAL,95
2004,EG_EGY_CLEAN,Germany,ALLAREA,95
2005,EG_EGY_CLEAN,Germany,URBAN,95
2005,EG_EGY_CLEAN,Germany,RURAL,95
2005,EG_EGY_CLEAN,Germany,ALLAREA,95
2006,EG_EGY_CLEAN,Germany,URBAN,95
2006,EG_EGY_CLEAN,Germany,ALLAREA,95
2000,EG_EGY_CLEAN,Poland,ALLAREA,95
2000,EG_EGY_CLEAN,Poland,RURAL,95
2000,EG_EGY_CLEAN,Poland,URBAN,95
2001,EG_EGY_CLEAN,Poland,ALLAREA,95
2001,EG_EGY_CLEAN,Poland,URBAN,95
2001,EG_EGY_CLEAN,Poland,RURAL,95
2002,EG_EGY_CLEAN,Poland,URBAN,95
2002,EG_EGY_CLEAN,Poland,RURAL,95
2002,EG_EGY_CLEAN,Poland,ALLAREA,95
2003,EG_EGY_CLEAN,Poland,ALLAREA,95
2003,EG_EGY_CLEAN,Poland,RURAL,95
2006,EG_EGY_CLEAN,Germany,RURAL,95
2007,EG_EGY_CLEAN,Germany,URBAN,95
2007,EG_EGY_CLEAN,Germany,RURAL,95
2007,EG_EGY_CLEAN,Germany,ALLAREA,95
2008,EG_EGY_CLEAN,Germany,URBAN,95
2008,EG_EGY_CLEAN,Germany,RURAL,95
2008,EG_EGY_CLEAN,Germany,ALLAREA,95
2009,EG_EGY_CLEAN,Germany,RURAL,95
2009,EG_EGY_CLEAN,Germany,ALLAREA,95
2009,EG_EGY_CLEAN,Germany,URBAN,95
2010,EG_EGY_CLEAN,Germany,URBAN,95
2010,EG_EGY_CLEAN,Germany,RURAL,95
2010,EG_EGY_CLEAN,Germany,ALLAREA,95
2011,EG_EGY_CLEAN,Germany,ALLAREA,95
2011,EG_EGY_CLEAN,Germany,URBAN,95
2011,EG_EGY_CLEAN,Germany,RURAL,95
2012,EG_EGY_CLEAN,Germany,RURAL,95
2012,EG_EGY_CLEAN,Germany,URBAN,95
2012,EG_EGY_CLEAN,Germany,ALLAREA,95
2013,EG_EGY_CLEAN,Germany,URBAN,95
2013,EG_EGY_CLEAN,Germany,RURAL,95
2013,EG_EGY_CLEAN,Germany,ALLAREA,95
2008,EG_EGY_CLEAN,Mexico,RURAL,52
2008,EG_EGY_CLEAN,Mexico,ALLAREA,85
2009,EG_EGY_CLEAN,Mexico,ALLAREA,85
2009,EG_EGY_CLEAN,Mexico,URBAN,95
2009,EG_EGY_CLEAN,Mexico,RURAL,52
2010,EG_EGY_CLEAN,Mexico,URBAN,95
2010,EG_EGY_CLEAN,Mexico,RURAL,52
2010,EG_EGY_CLEAN,Mexico,ALLAREA,85
2011,EG_EGY_CLEAN,Mexico,RURAL,52
2011,EG_EGY_CLEAN,Mexico,ALLAREA,85
2011,EG_EGY_CLEAN,Mexico,URBAN,95
2014,EG_EGY_CLEAN,Germany,URBAN,95
2014,EG_EGY_CLEAN,Germany,RURAL,95
2014,EG_EGY_CLEAN,Germany,ALLAREA,95
2015,EG_EGY_CLEAN,Germany,ALLAREA,95
2015,EG_EGY_CLEAN,Germany,URBAN,95
2015,EG_EGY_CLEAN,Germany,RURAL,95
2016,EG_EGY_CLEAN,Germany,ALLAREA,95
2016,EG_EGY_CLEAN,Germany,URBAN,95
2016,EG_EGY_CLEAN,Germany,RURAL,95
2017,EG_EGY_CLEAN,Germany,ALLAREA,95
2017,EG_EGY_CLEAN,Germany,RURAL,95
2012,EG_EGY_CLEAN,Mexico,RURAL,52
2012,EG_EGY_CLEAN,Mexico,ALLAREA,85
2012,EG_EGY_CLEAN,Mexico,URBAN,94
2013,EG_EGY_CLEAN,Mexico,ALLAREA,85
2013,EG_EGY_CLEAN,Mexico,RURAL,52
2013,EG_EGY_CLEAN,Mexico,URBAN,94
2014,EG_EGY_CLEAN,Mexico,ALLAREA,84
2014,EG_EGY_CLEAN,Mexico,RURAL,52
2014,EG_EGY_CLEAN,Mexico,URBAN,94
2015,EG_EGY_CLEAN,Mexico,ALLAREA,85
2015,EG_EGY_CLEAN,Mexico,RURAL,53
2003,EG_EGY_CLEAN,Poland,URBAN,95
2004,EG_EGY_CLEAN,Poland,URBAN,95
2004,EG_EGY_CLEAN,Poland,RURAL,95
2004,EG_EGY_CLEAN,Poland,ALLAREA,95
2005,EG_EGY_CLEAN,Poland,ALLAREA,95
2005,EG_EGY_CLEAN,Poland,RURAL,95
2005,EG_EGY_CLEAN,Poland,URBAN,95
2006,EG_EGY_CLEAN,Poland,ALLAREA,95
2006,EG_EGY_CLEAN,Poland,RURAL,95
2006,EG_EGY_CLEAN,Poland,URBAN,95
2007,EG_EGY_CLEAN,Poland,ALLAREA,95
2007,EG_EGY_CLEAN,Poland,RURAL,95
2007,EG_EGY_CLEAN,Poland,URBAN,95
2008,EG_EGY_CLEAN,Poland,URBAN,95
2008,EG_EGY_CLEAN,Poland,ALLAREA,95
2008,EG_EGY_CLEAN,Poland,RURAL,95
2009,EG_EGY_CLEAN,Poland,ALLAREA,95
2009,EG_EGY_CLEAN,Poland,RURAL,95
2009,EG_EGY_CLEAN,Poland,URBAN,95
2010,EG_EGY_CLEAN,Poland,RURAL,95
2010,EG_EGY_CLEAN,Poland,URBAN,95
2010,EG_EGY_CLEAN,Poland,ALLAREA,95
2015,EG_EGY_CLEAN,Mexico,URBAN,93
2016,EG_EGY_CLEAN,Mexico,ALLAREA,85
2016,EG_EGY_CLEAN,Mexico,URBAN,93
2016,EG_EGY_CLEAN,Mexico,RURAL,54
2017,EG_EGY_CLEAN,Mexico,RURAL,54
2017,EG_EGY_CLEAN,Mexico,URBAN,92
2017,EG_EGY_CLEAN,Mexico,ALLAREA,85
2018,EG_EGY_CLEAN,Mexico,ALLAREA,85
2018,EG_EGY_CLEAN,Mexico,RURAL,56
2018,EG_EGY_CLEAN,Mexico,URBAN,92
2019,EG_EGY_CLEAN,Mexico,RURAL,56
2011,EG_EGY_CLEAN,Poland,RURAL,95
2011,EG_EGY_CLEAN,Poland,URBAN,95
2011,EG_EGY_CLEAN,Poland,ALLAREA,95
2012,EG_EGY_CLEAN,Poland,ALLAREA,95
2012,EG_EGY_CLEAN,Poland,RURAL,95
2012,EG_EGY_CLEAN,Poland,URBAN,95
2013,EG_EGY_CLEAN,Poland,URBAN,95
2013,EG_EGY_CLEAN,Poland,ALLAREA,95
2013,EG_EGY_CLEAN,Poland,RURAL,95
2014,EG_EGY_CLEAN,Poland,ALLAREA,95
2014,EG_EGY_CLEAN,Poland,RURAL,95
2017,EG_EGY_CLEAN,Germany,URBAN,95
2018,EG_EGY_CLEAN,Germany,RURAL,95
2018,EG_EGY_CLEAN,Germany,URBAN,95
2018,EG_EGY_CLEAN,Germany,ALLAREA,95
2019,EG_EGY_CLEAN,Germany,URBAN,95
2019,EG_EGY_CLEAN,Germany,RURAL,95
2019,EG_EGY_CLEAN,Germany,ALLAREA,95
2020,EG_EGY_CLEAN,Germany,URBAN,95
2020,EG_EGY_CLEAN,Germany,RURAL,95
2020,EG_EGY_CLEAN,Germany,ALLAREA,95
2021,EG_EGY_CLEAN,Germany,URBAN,95
2014,EG_EGY_CLEAN,Poland,URBAN,95
2015,EG_EGY_CLEAN,Poland,RURAL,95
2015,EG_EGY_CLEAN,Poland,URBAN,95
2015,EG_EGY_CLEAN,Poland,ALLAREA,95
2016,EG_EGY_CLEAN,Poland,URBAN,95
2016,EG_EGY_CLEAN,Poland,ALLAREA,95
2016,EG_EGY_CLEAN,Poland,RURAL,95
2017,EG_EGY_CLEAN,Poland,ALLAREA,95
2017,EG_EGY_CLEAN,Poland,RURAL,95
2017,EG_EGY_CLEAN,Poland,URBAN,95
2018,EG_EGY_CLEAN,Poland,URBAN,95
2018,EG_EGY_CLEAN,Poland,ALLAREA,95
2018,EG_EGY_CLEAN,Poland,RURAL,95
2019,EG_EGY_CLEAN,Poland,ALLAREA,95
2019,EG_EGY_CLEAN,Poland,RURAL,95
2019,EG_EGY_CLEAN,Poland,URBAN,95
2020,EG_EGY_CLEAN,Poland,ALLAREA,95
2020,EG_EGY_CLEAN,Poland,RURAL,95
2020,EG_EGY_CLEAN,Poland,URBAN,95
2021,EG_EGY_CLEAN,Poland,URBAN,95
2021,EG_EGY_CLEAN,Poland,ALLAREA,95
2021,EG_EGY_CLEAN,Poland,RURAL,95
2019,EG_EGY_CLEAN,Mexico,ALLAREA,85
2019,EG_EGY_CLEAN,Mexico,URBAN,92
2020,EG_EGY_CLEAN,Mexico,ALLAREA,84
2020,EG_EGY_CLEAN,Mexico,RURAL,58
2020,EG_EGY_CLEAN,Mexico,URBAN,91
2021,EG_EGY_CLEAN,Mexico,ALLAREA,85
2021,EG_EGY_CLEAN,Mexico,RURAL,59
2021,EG_EGY_CLEAN,Mexico,URBAN,91
2000,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2000,EG_EGY_CLEAN,Republic of Moldova,RURAL,40
2000,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,64
2001,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,68
2001,EG_EGY_CLEAN,Republic of Moldova,RURAL,46
2001,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2002,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2002,EG_EGY_CLEAN,Republic of Moldova,RURAL,52
2002,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,71
2003,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2003,EG_EGY_CLEAN,Republic of Moldova,RURAL,58
2003,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,75
2004,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,78
2004,EG_EGY_CLEAN,Republic of Moldova,RURAL,64
2000,EG_EGY_CLEAN,Portugal,ALLAREA,95
2000,EG_EGY_CLEAN,Portugal,RURAL,95
2000,EG_EGY_CLEAN,Portugal,URBAN,95
2001,EG_EGY_CLEAN,Portugal,URBAN,95
2001,EG_EGY_CLEAN,Portugal,ALLAREA,95
2001,EG_EGY_CLEAN,Portugal,RURAL,95
2002,EG_EGY_CLEAN,Portugal,ALLAREA,95
2002,EG_EGY_CLEAN,Portugal,RURAL,95
2002,EG_EGY_CLEAN,Portugal,URBAN,95
2003,EG_EGY_CLEAN,Portugal,ALLAREA,95
2003,EG_EGY_CLEAN,Portugal,RURAL,95
2004,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2005,EG_EGY_CLEAN,Republic of Moldova,RURAL,69
2005,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,81
2005,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2006,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2006,EG_EGY_CLEAN,Republic of Moldova,RURAL,74
2006,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,84
2007,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,86
2007,EG_EGY_CLEAN,Republic of Moldova,RURAL,78
2007,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2008,EG_EGY_CLEAN,Republic of Moldova,RURAL,81
2008,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,88
2008,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2009,EG_EGY_CLEAN,Republic of Moldova,RURAL,84
2009,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,90
2009,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2010,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,91
2010,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2010,EG_EGY_CLEAN,Republic of Moldova,RURAL,86
2011,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2011,EG_EGY_CLEAN,Republic of Moldova,RURAL,88
2011,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,93
2021,EG_EGY_CLEAN,Germany,RURAL,95
2021,EG_EGY_CLEAN,Germany,ALLAREA,95
2000,EG_EGY_CLEAN,Greece,URBAN,95
2000,EG_EGY_CLEAN,Greece,RURAL,95
2000,EG_EGY_CLEAN,Greece,ALLAREA,95
2001,EG_EGY_CLEAN,Greece,URBAN,95
2001,EG_EGY_CLEAN,Greece,ALLAREA,95
2001,EG_EGY_CLEAN,Greece,RURAL,95
2002,EG_EGY_CLEAN,Greece,RURAL,95
2002,EG_EGY_CLEAN,Greece,ALLAREA,95
2002,EG_EGY_CLEAN,Greece,URBAN,95
2003,EG_EGY_CLEAN,Greece,ALLAREA,95
2003,EG_EGY_CLEAN,Greece,RURAL,95
2003,EG_EGY_CLEAN,Greece,URBAN,95
2004,EG_EGY_CLEAN,Greece,ALLAREA,95
2004,EG_EGY_CLEAN,Greece,RURAL,95
2004,EG_EGY_CLEAN,Greece,URBAN,95
2005,EG_EGY_CLEAN,Greece,ALLAREA,95
2005,EG_EGY_CLEAN,Greece,RURAL,95
2005,EG_EGY_CLEAN,Greece,URBAN,95
2006,EG_EGY_CLEAN,Greece,ALLAREA,95
2006,EG_EGY_CLEAN,Greece,RURAL,95
2012,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,94
2012,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2012,EG_EGY_CLEAN,Republic of Moldova,RURAL,90
2013,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,94
2013,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2013,EG_EGY_CLEAN,Republic of Moldova,RURAL,92
2014,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2014,EG_EGY_CLEAN,Republic of Moldova,RURAL,93
2014,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,95
2015,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,95
2015,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2006,EG_EGY_CLEAN,Greece,URBAN,95
2007,EG_EGY_CLEAN,Greece,RURAL,95
2007,EG_EGY_CLEAN,Greece,URBAN,95
2007,EG_EGY_CLEAN,Greece,ALLAREA,95
2008,EG_EGY_CLEAN,Greece,ALLAREA,95
2008,EG_EGY_CLEAN,Greece,URBAN,95
2008,EG_EGY_CLEAN,Greece,RURAL,95
2009,EG_EGY_CLEAN,Greece,URBAN,95
2009,EG_EGY_CLEAN,Greece,ALLAREA,95
2009,EG_EGY_CLEAN,Greece,RURAL,95
2010,EG_EGY_CLEAN,Greece,ALLAREA,95
2021,EG_EGY_CLEAN,Chile,ALLAREA,95
2021,EG_EGY_CLEAN,Chile,URBAN,95
2000,EG_EGY_CLEAN,China,ALLAREA,40
2000,EG_EGY_CLEAN,China,RURAL,21
2000,EG_EGY_CLEAN,China,URBAN,69
2001,EG_EGY_CLEAN,China,ALLAREA,42
2001,EG_EGY_CLEAN,China,RURAL,22
2001,EG_EGY_CLEAN,China,URBAN,70
2002,EG_EGY_CLEAN,China,URBAN,71
2002,EG_EGY_CLEAN,China,RURAL,22
2002,EG_EGY_CLEAN,China,ALLAREA,43
2010,EG_EGY_CLEAN,Greece,URBAN,95
2010,EG_EGY_CLEAN,Greece,RURAL,95
2011,EG_EGY_CLEAN,Greece,ALLAREA,95
2011,EG_EGY_CLEAN,Greece,URBAN,95
2011,EG_EGY_CLEAN,Greece,RURAL,95
2012,EG_EGY_CLEAN,Greece,RURAL,95
2012,EG_EGY_CLEAN,Greece,URBAN,95
2012,EG_EGY_CLEAN,Greece,ALLAREA,95
2013,EG_EGY_CLEAN,Greece,ALLAREA,95
2013,EG_EGY_CLEAN,Greece,RURAL,95
2013,EG_EGY_CLEAN,Greece,URBAN,95
2003,EG_EGY_CLEAN,Portugal,URBAN,95
2004,EG_EGY_CLEAN,Portugal,ALLAREA,95
2004,EG_EGY_CLEAN,Portugal,RURAL,95
2004,EG_EGY_CLEAN,Portugal,URBAN,95
2005,EG_EGY_CLEAN,Portugal,ALLAREA,95
2005,EG_EGY_CLEAN,Portugal,RURAL,95
2005,EG_EGY_CLEAN,Portugal,URBAN,95
2006,EG_EGY_CLEAN,Portugal,URBAN,95
2006,EG_EGY_CLEAN,Portugal,ALLAREA,95
2006,EG_EGY_CLEAN,Portugal,RURAL,95
2007,EG_EGY_CLEAN,Portugal,ALLAREA,95
2015,EG_EGY_CLEAN,Republic of Moldova,RURAL,94
2016,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,95
2016,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2016,EG_EGY_CLEAN,Republic of Moldova,RURAL,95
2017,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,95
2017,EG_EGY_CLEAN,Republic of Moldova,RURAL,95
2017,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2018,EG_EGY_CLEAN,Republic of Moldova,RURAL,95
2018,EG_EGY_CLEAN,Republic of Moldova,URBAN,95
2018,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,95
2019,EG_EGY_CLEAN,Republic of Moldova,ALLAREA,95
2014,EG_EGY_CLEAN,Greece,ALLAREA,95
2014,EG_EGY_CLEAN,Greece,RURAL,95
2014,EG_EGY_CLEAN,Greece,URBAN,95
2015,EG_EGY_CLEAN,Greece,ALLAREA,95
2015,EG_EGY_CLEAN,Greece,URBAN,95
2015,EG_EGY_CLEAN,Greece,RURAL,95
2016,EG_EGY_CLEAN,Greece,ALLAREA,95
2016,EG_EGY_CLEAN,Greece,RURAL,95
2016,EG_EGY_CLEAN,Greece,URBAN,95
2017,EG_EGY_CLEAN,Greece,URBAN,95
2017,EG_EGY_CLEAN,Greece,ALLAREA,95
2017,EG_EGY_CLEAN,Greece,RURAL,95
