Year,SeriesCode,Страна ,Type of product,Value
2021,TM_TAX_WMPS,Таджикистан,ALP,2.53343
2021,TM_TAX_WMPS,Таджикистан,AGR,1.36152
2021,TM_TAX_WMPS,Таджикистан,TEX,6.59171
2021,TM_TAX_WMPS,Таджикистан,OIL,0.0
2021,TM_TAX_WMPS,Таджикистан,IND,2.81972
2005,TM_TAX_WMPS,United Arab Emirates,IND,4.0965
2005,TM_TAX_WMPS,United Arab Emirates,CLO,4.85683
2005,TM_TAX_WMPS,United Arab Emirates,ARM,4.99706
2005,TM_TAX_WMPS,United Arab Emirates,TEX,4.8389
2005,TM_TAX_WMPS,United Arab Emirates,OIL,1.43531
2005,TM_TAX_WMPS,United Arab Emirates,AGR,13.14423
2005,TM_TAX_WMPS,United Arab Emirates,ALP,4.9044
2010,TM_TAX_WMPS,United Arab Emirates,ALP,3.81158
2010,TM_TAX_WMPS,United Arab Emirates,AGR,5.3915
2010,TM_TAX_WMPS,United Arab Emirates,OIL,0.44355
2010,TM_TAX_WMPS,United Arab Emirates,TEX,4.84934
2010,TM_TAX_WMPS,United Arab Emirates,ARM,4.95171
2019,TM_TAX_WMPS,India,IND,7.014
2019,TM_TAX_WMPS,India,CLO,11.50009
2019,TM_TAX_WMPS,India,OIL,0.0
2019,TM_TAX_WMPS,India,TEX,13.03463
2019,TM_TAX_WMPS,India,ALP,6.88769
2020,TM_TAX_WMPS,India,TEX,17.8572
2020,TM_TAX_WMPS,India,IND,6.6812
2020,TM_TAX_WMPS,India,OIL,0.00374
2020,TM_TAX_WMPS,India,CLO,11.55589
2020,TM_TAX_WMPS,India,AGR,21.74045
2020,TM_TAX_WMPS,India,ARM,9.97253
2010,TM_TAX_WMPS,United Arab Emirates,IND,3.64394
2010,TM_TAX_WMPS,United Arab Emirates,CLO,4.88896
2015,TM_TAX_WMPS,United Arab Emirates,CLO,4.86164
2015,TM_TAX_WMPS,United Arab Emirates,IND,2.75005
2015,TM_TAX_WMPS,United Arab Emirates,ARM,3.67995
2015,TM_TAX_WMPS,United Arab Emirates,TEX,4.85643
2015,TM_TAX_WMPS,United Arab Emirates,OIL,1.60622
2015,TM_TAX_WMPS,United Arab Emirates,AGR,13.0723
2015,TM_TAX_WMPS,United Arab Emirates,ALP,3.57007
2016,TM_TAX_WMPS,United Arab Emirates,ALP,3.3359
2016,TM_TAX_WMPS,United Arab Emirates,AGR,7.13331
2016,TM_TAX_WMPS,United Arab Emirates,OIL,0.18222
2016,TM_TAX_WMPS,United Arab Emirates,TEX,4.83548
2016,TM_TAX_WMPS,United Arab Emirates,ARM,4.99183
2016,TM_TAX_WMPS,United Arab Emirates,IND,2.89702
2016,TM_TAX_WMPS,United Arab Emirates,CLO,4.81236
2017,TM_TAX_WMPS,United Arab Emirates,IND,2.61603
2017,TM_TAX_WMPS,United Arab Emirates,ARM,4.9917
2017,TM_TAX_WMPS,United Arab Emirates,ALP,3.37305
2017,TM_TAX_WMPS,United Arab Emirates,TEX,4.82725
2017,TM_TAX_WMPS,United Arab Emirates,OIL,0.82048
2017,TM_TAX_WMPS,United Arab Emirates,AGR,11.18394
2017,TM_TAX_WMPS,United Arab Emirates,CLO,4.79797
2018,TM_TAX_WMPS,United Arab Emirates,AGR,17.63082
2018,TM_TAX_WMPS,United Arab Emirates,OIL,0.82048
2018,TM_TAX_WMPS,United Arab Emirates,ARM,4.9917
2018,TM_TAX_WMPS,United Arab Emirates,TEX,4.82725
2018,TM_TAX_WMPS,United Arab Emirates,IND,2.61668
2018,TM_TAX_WMPS,United Arab Emirates,CLO,4.79797
2018,TM_TAX_WMPS,United Arab Emirates,ALP,3.88445
2019,TM_TAX_WMPS,United Arab Emirates,TEX,4.84696
2019,TM_TAX_WMPS,United Arab Emirates,IND,2.68831
2019,TM_TAX_WMPS,United Arab Emirates,ARM,4.58984
2016,TM_TAX_WMPS,Colombia,AGR,12.82115
2016,TM_TAX_WMPS,Colombia,ALP,4.88611
2016,TM_TAX_WMPS,Colombia,CLO,13.96916
2016,TM_TAX_WMPS,Colombia,IND,3.64418
2016,TM_TAX_WMPS,Colombia,ARM,14.0947
2016,TM_TAX_WMPS,Colombia,OIL,4.72222
2017,TM_TAX_WMPS,Colombia,ALP,4.17205
2017,TM_TAX_WMPS,Colombia,AGR,4.78702
2017,TM_TAX_WMPS,Colombia,TEX,7.85259
2017,TM_TAX_WMPS,Colombia,OIL,2.25556
2017,TM_TAX_WMPS,Colombia,CLO,13.23492
2017,TM_TAX_WMPS,Colombia,ARM,4.79405
2017,TM_TAX_WMPS,Colombia,IND,3.7862
2018,TM_TAX_WMPS,Colombia,AGR,4.18074
2018,TM_TAX_WMPS,Colombia,ALP,2.98053
2018,TM_TAX_WMPS,Colombia,IND,2.45568
2018,TM_TAX_WMPS,Colombia,CLO,13.22815
2018,TM_TAX_WMPS,Colombia,ARM,4.47966
2018,TM_TAX_WMPS,Colombia,OIL,1.27778
2018,TM_TAX_WMPS,Colombia,TEX,7.35245
2019,TM_TAX_WMPS,Colombia,AGR,3.63892
2019,TM_TAX_WMPS,Colombia,ALP,2.78795
2019,TM_TAX_WMPS,Colombia,OIL,0.0
2019,TM_TAX_WMPS,Colombia,TEX,7.38283
2019,TM_TAX_WMPS,Colombia,ARM,3.34338
2019,TM_TAX_WMPS,Colombia,CLO,13.5496
2019,TM_TAX_WMPS,Colombia,IND,2.30971
2020,TM_TAX_WMPS,Colombia,CLO,13.1892
2020,TM_TAX_WMPS,Colombia,IND,1.90275
2020,TM_TAX_WMPS,Colombia,ARM,6.54024
2020,TM_TAX_WMPS,Colombia,ALP,2.51903
2020,TM_TAX_WMPS,Colombia,TEX,9.1796
2020,TM_TAX_WMPS,Colombia,OIL,0.0
2020,TM_TAX_WMPS,Colombia,AGR,3.26824
2021,TM_TAX_WMPS,Colombia,AGR,2.59715
2021,TM_TAX_WMPS,Colombia,TEX,7.21033
2021,TM_TAX_WMPS,Colombia,OIL,0.0
2021,TM_TAX_WMPS,Colombia,ARM,4.39733
2021,TM_TAX_WMPS,Colombia,IND,2.08841
2021,TM_TAX_WMPS,Colombia,CLO,17.14334
2021,TM_TAX_WMPS,Colombia,ALP,2.48398
2005,TM_TAX_WMPS,Costa Rica,ALP,2.88689
2005,TM_TAX_WMPS,Costa Rica,AGR,7.04538
2005,TM_TAX_WMPS,Costa Rica,CLO,13.264
2020,TM_TAX_WMPS,India,ALP,6.53951
2021,TM_TAX_WMPS,India,CLO,10.37995
2021,TM_TAX_WMPS,India,IND,6.62613
2021,TM_TAX_WMPS,India,ARM,9.9856
2021,TM_TAX_WMPS,India,TEX,15.18332
2021,TM_TAX_WMPS,India,ALP,6.02387
2021,TM_TAX_WMPS,India,AGR,16.44395
2021,TM_TAX_WMPS,India,OIL,0.00336
2005,TM_TAX_WMPS,Israel,AGR,6.37458
2005,TM_TAX_WMPS,Israel,ALP,1.26143
2005,TM_TAX_WMPS,Israel,CLO,7.7337
2005,TM_TAX_WMPS,Costa Rica,IND,2.04413
2005,TM_TAX_WMPS,Costa Rica,OIL,0.0
2005,TM_TAX_WMPS,Costa Rica,ARM,13.79623
2005,TM_TAX_WMPS,Costa Rica,TEX,6.30251
2010,TM_TAX_WMPS,Costa Rica,ALP,1.72106
2010,TM_TAX_WMPS,Costa Rica,TEX,3.65412
2010,TM_TAX_WMPS,Costa Rica,ARM,8.65843
2010,TM_TAX_WMPS,Costa Rica,OIL,0.0
2010,TM_TAX_WMPS,Costa Rica,IND,1.30446
2010,TM_TAX_WMPS,Costa Rica,CLO,8.39395
2010,TM_TAX_WMPS,Costa Rica,AGR,4.29717
2015,TM_TAX_WMPS,Costa Rica,ALP,1.58263
2015,TM_TAX_WMPS,Costa Rica,AGR,3.39506
2015,TM_TAX_WMPS,Costa Rica,CLO,7.25657
2015,TM_TAX_WMPS,Costa Rica,OIL,0.0
2015,TM_TAX_WMPS,Costa Rica,IND,1.17808
2015,TM_TAX_WMPS,Costa Rica,ARM,4.45696
2015,TM_TAX_WMPS,Costa Rica,TEX,3.11911
2016,TM_TAX_WMPS,Costa Rica,TEX,2.4701
2016,TM_TAX_WMPS,Costa Rica,ARM,3.60194
2016,TM_TAX_WMPS,Costa Rica,IND,0.95584
2016,TM_TAX_WMPS,Costa Rica,OIL,0.0
2016,TM_TAX_WMPS,Costa Rica,CLO,5.74424
2016,TM_TAX_WMPS,Costa Rica,AGR,3.03328
2016,TM_TAX_WMPS,Costa Rica,ALP,1.31141
2017,TM_TAX_WMPS,Costa Rica,ALP,1.48848
2017,TM_TAX_WMPS,Costa Rica,AGR,3.91201
2017,TM_TAX_WMPS,Costa Rica,OIL,0.0
2017,TM_TAX_WMPS,Costa Rica,IND,1.00452
2017,TM_TAX_WMPS,Costa Rica,CLO,6.37002
2017,TM_TAX_WMPS,Costa Rica,ARM,3.54306
2017,TM_TAX_WMPS,Costa Rica,TEX,3.01517
2019,TM_TAX_WMPS,Costa Rica,TEX,1.79475
2019,TM_TAX_WMPS,Costa Rica,CLO,4.97106
2019,TM_TAX_WMPS,Costa Rica,ARM,1.30383
2019,TM_TAX_WMPS,Costa Rica,IND,0.75139
2019,TM_TAX_WMPS,Costa Rica,OIL,0.0
2019,TM_TAX_WMPS,Costa Rica,AGR,3.50689
2019,TM_TAX_WMPS,Costa Rica,ALP,1.18736
2020,TM_TAX_WMPS,Costa Rica,AGR,2.44708
2020,TM_TAX_WMPS,Costa Rica,OIL,0.0
2020,TM_TAX_WMPS,Costa Rica,IND,0.65036
2020,TM_TAX_WMPS,Costa Rica,CLO,4.44039
2020,TM_TAX_WMPS,Costa Rica,ARM,1.6375
2005,TM_TAX_WMPS,Israel,TEX,2.09044
2005,TM_TAX_WMPS,Israel,IND,0.74943
2010,TM_TAX_WMPS,Israel,OIL,0.0
2010,TM_TAX_WMPS,Israel,IND,1.00105
2010,TM_TAX_WMPS,Israel,TEX,3.53451
2010,TM_TAX_WMPS,Israel,CLO,9.14103
2010,TM_TAX_WMPS,Israel,ALP,1.55487
2010,TM_TAX_WMPS,Israel,AGR,7.55298
2015,TM_TAX_WMPS,Israel,ALP,1.60433
2015,TM_TAX_WMPS,Israel,CLO,4.39141
2015,TM_TAX_WMPS,Israel,TEX,1.97328
2015,TM_TAX_WMPS,Israel,AGR,7.14422
2015,TM_TAX_WMPS,Israel,IND,0.97386
2015,TM_TAX_WMPS,Israel,OIL,0.0
2016,TM_TAX_WMPS,Israel,IND,0.97187
2016,TM_TAX_WMPS,Israel,OIL,0.0
2016,TM_TAX_WMPS,Israel,TEX,1.87396
2016,TM_TAX_WMPS,Israel,CLO,4.39141
2016,TM_TAX_WMPS,Israel,ALP,1.60969
2016,TM_TAX_WMPS,Israel,AGR,7.24256
2017,TM_TAX_WMPS,Israel,IND,1.00937
2017,TM_TAX_WMPS,Israel,OIL,0.0
2017,TM_TAX_WMPS,Israel,AGR,8.15406
2017,TM_TAX_WMPS,Israel,ALP,1.75198
2017,TM_TAX_WMPS,Israel,CLO,4.15588
2017,TM_TAX_WMPS,Israel,TEX,1.88294
2018,TM_TAX_WMPS,Israel,OIL,0.0
2018,TM_TAX_WMPS,Israel,IND,1.00937
2018,TM_TAX_WMPS,Israel,TEX,1.88294
2018,TM_TAX_WMPS,Israel,CLO,4.15588
2018,TM_TAX_WMPS,Israel,ALP,1.75198
2018,TM_TAX_WMPS,Israel,AGR,8.15406
2019,TM_TAX_WMPS,Israel,ALP,1.83048
2020,TM_TAX_WMPS,Costa Rica,TEX,1.17969
2020,TM_TAX_WMPS,Costa Rica,ALP,0.96835
2021,TM_TAX_WMPS,Costa Rica,TEX,1.21544
2021,TM_TAX_WMPS,Costa Rica,OIL,0.0
2021,TM_TAX_WMPS,Costa Rica,CLO,4.82406
2021,TM_TAX_WMPS,Costa Rica,ARM,1.00666
2021,TM_TAX_WMPS,Costa Rica,IND,0.62749
2021,TM_TAX_WMPS,Costa Rica,AGR,2.2897
2021,TM_TAX_WMPS,Costa Rica,ALP,0.93225
2005,TM_TAX_WMPS,Georgia,TEX,8.22506
2005,TM_TAX_WMPS,Georgia,CLO,10.07834
2019,TM_TAX_WMPS,United Arab Emirates,OIL,3.12395
2019,TM_TAX_WMPS,United Arab Emirates,AGR,17.66817
2019,TM_TAX_WMPS,United Arab Emirates,ALP,3.77904
2019,TM_TAX_WMPS,United Arab Emirates,CLO,4.83697
2020,TM_TAX_WMPS,United Arab Emirates,AGR,19.5035
2020,TM_TAX_WMPS,United Arab Emirates,OIL,2.29114
2020,TM_TAX_WMPS,United Arab Emirates,IND,2.38628
2020,TM_TAX_WMPS,United Arab Emirates,TEX,4.82336
2020,TM_TAX_WMPS,United Arab Emirates,ARM,4.99731
2020,TM_TAX_WMPS,United Arab Emirates,CLO,4.84736
2020,TM_TAX_WMPS,United Arab Emirates,ALP,3.73822
2019,TM_TAX_WMPS,Israel,ARM,0.0
2019,TM_TAX_WMPS,Israel,OIL,0.0
2019,TM_TAX_WMPS,Israel,TEX,2.03331
2019,TM_TAX_WMPS,Israel,CLO,4.57456
2019,TM_TAX_WMPS,Israel,AGR,9.41267
2019,TM_TAX_WMPS,Israel,IND,1.07444
2020,TM_TAX_WMPS,Israel,AGR,10.24946
2020,TM_TAX_WMPS,Israel,CLO,4.56763
2020,TM_TAX_WMPS,Israel,OIL,0.0
2020,TM_TAX_WMPS,Israel,TEX,2.53851
2020,TM_TAX_WMPS,Israel,ALP,2.25084
2021,TM_TAX_WMPS,United Arab Emirates,ARM,4.9957
2021,TM_TAX_WMPS,United Arab Emirates,OIL,0.88128
2021,TM_TAX_WMPS,United Arab Emirates,IND,2.20462
2021,TM_TAX_WMPS,United Arab Emirates,AGR,15.33526
2021,TM_TAX_WMPS,United Arab Emirates,ALP,3.13252
2021,TM_TAX_WMPS,United Arab Emirates,CLO,4.79514
2021,TM_TAX_WMPS,United Arab Emirates,TEX,4.81974
2005,TM_TAX_WMPS,Türkiye,TEX,2.71349
2005,TM_TAX_WMPS,Türkiye,OIL,0.0
2005,TM_TAX_WMPS,Türkiye,AGR,24.02855
2005,TM_TAX_WMPS,Türkiye,ALP,1.67239
2005,TM_TAX_WMPS,Türkiye,ARM,0.4981
2005,TM_TAX_WMPS,Türkiye,CLO,4.33615
2005,TM_TAX_WMPS,Türkiye,IND,0.91017
2010,TM_TAX_WMPS,Türkiye,OIL,0.0
2010,TM_TAX_WMPS,Türkiye,TEX,2.93769
2010,TM_TAX_WMPS,Türkiye,IND,0.89207
2010,TM_TAX_WMPS,Türkiye,CLO,4.51962
2010,TM_TAX_WMPS,Türkiye,ALP,2.75941
2010,TM_TAX_WMPS,Türkiye,ARM,0.50791
2010,TM_TAX_WMPS,Türkiye,AGR,31.93288
2015,TM_TAX_WMPS,Türkiye,TEX,3.19454
2020,TM_TAX_WMPS,Israel,IND,1.15349
2021,TM_TAX_WMPS,Israel,ALP,2.30352
2021,TM_TAX_WMPS,Israel,ARM,0.0
2021,TM_TAX_WMPS,Israel,TEX,2.40816
2021,TM_TAX_WMPS,Israel,OIL,0.0
2021,TM_TAX_WMPS,Israel,AGR,9.76005
2021,TM_TAX_WMPS,Israel,IND,1.30187
2021,TM_TAX_WMPS,Israel,CLO,4.47783
2005,TM_TAX_WMPS,Japan,CLO,8.94514
2005,TM_TAX_WMPS,Japan,TEX,4.32195
2005,TM_TAX_WMPS,Japan,ALP,2.72455
2005,TM_TAX_WMPS,Japan,AGR,18.14403
2005,TM_TAX_WMPS,Japan,IND,0.88841
2005,TM_TAX_WMPS,Japan,ARM,8.11425
2005,TM_TAX_WMPS,Japan,OIL,0.38568
2010,TM_TAX_WMPS,Japan,TEX,3.64472
2010,TM_TAX_WMPS,Japan,OIL,0.0
2010,TM_TAX_WMPS,Japan,ARM,8.21014
2010,TM_TAX_WMPS,Japan,CLO,8.6565
2010,TM_TAX_WMPS,Japan,IND,0.64763
2010,TM_TAX_WMPS,Japan,AGR,13.53235
2010,TM_TAX_WMPS,Japan,ALP,1.92662
2015,TM_TAX_WMPS,Japan,ALP,1.71049
2015,TM_TAX_WMPS,Japan,AGR,10.45955
2015,TM_TAX_WMPS,Japan,CLO,6.96535
2015,TM_TAX_WMPS,Japan,ARM,7.73994
2015,TM_TAX_WMPS,Japan,IND,0.59839
2015,TM_TAX_WMPS,Japan,OIL,0.0
2015,TM_TAX_WMPS,Japan,TEX,3.29869
2016,TM_TAX_WMPS,Japan,TEX,3.29869
2016,TM_TAX_WMPS,Japan,OIL,0.0
2016,TM_TAX_WMPS,Japan,ARM,7.73994
2016,TM_TAX_WMPS,Japan,IND,0.59839
2016,TM_TAX_WMPS,Japan,CLO,6.96535
2016,TM_TAX_WMPS,Japan,AGR,10.45955
2016,TM_TAX_WMPS,Japan,ALP,1.71049
2017,TM_TAX_WMPS,Japan,ALP,1.88562
2017,TM_TAX_WMPS,Japan,AGR,13.99489
2017,TM_TAX_WMPS,Japan,TEX,3.10944
2017,TM_TAX_WMPS,Japan,CLO,6.28243
2017,TM_TAX_WMPS,Japan,IND,0.46293
2017,TM_TAX_WMPS,Japan,ARM,7.47385
2017,TM_TAX_WMPS,Japan,OIL,0.0
2018,TM_TAX_WMPS,Japan,CLO,5.64863
2005,TM_TAX_WMPS,Georgia,IND,3.46173
2005,TM_TAX_WMPS,Georgia,OIL,0.0
2005,TM_TAX_WMPS,Georgia,AGR,8.03127
2005,TM_TAX_WMPS,Georgia,ALP,4.23957
2005,TM_TAX_WMPS,Georgia,ARM,3.8069
2010,TM_TAX_WMPS,Georgia,ARM,0.0
2010,TM_TAX_WMPS,Georgia,IND,0.03229
2010,TM_TAX_WMPS,Georgia,OIL,0.0
2010,TM_TAX_WMPS,Georgia,CLO,0.0
2010,TM_TAX_WMPS,Georgia,TEX,0.0
2010,TM_TAX_WMPS,Georgia,ALP,0.49116
2010,TM_TAX_WMPS,Georgia,AGR,2.53153
2015,TM_TAX_WMPS,Georgia,IND,0.13717
2015,TM_TAX_WMPS,Georgia,ARM,0.0
2015,TM_TAX_WMPS,Georgia,ALP,0.32125
2015,TM_TAX_WMPS,Georgia,AGR,1.37473
2015,TM_TAX_WMPS,Georgia,CLO,0.0
2015,TM_TAX_WMPS,Georgia,TEX,0.06495
2015,TM_TAX_WMPS,Georgia,OIL,0.0
2016,TM_TAX_WMPS,Georgia,ARM,0.0
2016,TM_TAX_WMPS,Georgia,IND,0.13717
2016,TM_TAX_WMPS,Georgia,OIL,0.0
2018,TM_TAX_WMPS,Japan,ALP,1.84697
2018,TM_TAX_WMPS,Japan,IND,0.463
2018,TM_TAX_WMPS,Japan,TEX,3.01226
2018,TM_TAX_WMPS,Japan,AGR,14.20957
2018,TM_TAX_WMPS,Japan,OIL,0.0
2018,TM_TAX_WMPS,Japan,ARM,7.47385
2019,TM_TAX_WMPS,Japan,AGR,10.99477
2019,TM_TAX_WMPS,Japan,IND,0.455
2019,TM_TAX_WMPS,Japan,ALP,1.57788
2019,TM_TAX_WMPS,Japan,CLO,5.3205
2019,TM_TAX_WMPS,Japan,ARM,6.49935
2019,TM_TAX_WMPS,Japan,OIL,0.0
2019,TM_TAX_WMPS,Japan,TEX,3.88957
2020,TM_TAX_WMPS,Japan,ALP,1.6523
2020,TM_TAX_WMPS,Japan,IND,0.43212
2020,TM_TAX_WMPS,Japan,AGR,10.54171
2020,TM_TAX_WMPS,Japan,OIL,0.0
2020,TM_TAX_WMPS,Japan,ARM,5.4586
2020,TM_TAX_WMPS,Japan,TEX,4.00613
2020,TM_TAX_WMPS,Japan,CLO,5.17596
2021,TM_TAX_WMPS,Japan,OIL,0.0
2021,TM_TAX_WMPS,Japan,AGR,10.12513
2016,TM_TAX_WMPS,Georgia,TEX,0.06495
2016,TM_TAX_WMPS,Georgia,CLO,0.0
2016,TM_TAX_WMPS,Georgia,ALP,0.32125
2016,TM_TAX_WMPS,Georgia,AGR,1.37473
2017,TM_TAX_WMPS,Georgia,ALP,0.23375
2017,TM_TAX_WMPS,Georgia,AGR,1.01686
2017,TM_TAX_WMPS,Georgia,TEX,0.08676
2017,TM_TAX_WMPS,Georgia,IND,0.11455
2017,TM_TAX_WMPS,Georgia,ARM,0.0
2017,TM_TAX_WMPS,Georgia,CLO,0.0
2017,TM_TAX_WMPS,Georgia,OIL,0.0
2015,TM_TAX_WMPS,Türkiye,AGR,33.02922
2015,TM_TAX_WMPS,Türkiye,CLO,7.59862
2015,TM_TAX_WMPS,Türkiye,ARM,0.92745
2015,TM_TAX_WMPS,Türkiye,ALP,3.63583
2015,TM_TAX_WMPS,Türkiye,IND,1.35206
2016,TM_TAX_WMPS,Türkiye,IND,1.29756
2016,TM_TAX_WMPS,Türkiye,ARM,0.92745
2016,TM_TAX_WMPS,Türkiye,ALP,3.5269
2016,TM_TAX_WMPS,Türkiye,AGR,32.85155
2016,TM_TAX_WMPS,Türkiye,CLO,4.5499
2016,TM_TAX_WMPS,Türkiye,TEX,3.08637
2017,TM_TAX_WMPS,Türkiye,ALP,3.04892
2017,TM_TAX_WMPS,Türkiye,ARM,0.47522
2017,TM_TAX_WMPS,Türkiye,CLO,4.24031
2017,TM_TAX_WMPS,Türkiye,IND,1.01209
2017,TM_TAX_WMPS,Türkiye,TEX,2.78903
2017,TM_TAX_WMPS,Türkiye,AGR,30.33962
2018,TM_TAX_WMPS,Türkiye,IND,1.09981
2018,TM_TAX_WMPS,Türkiye,CLO,4.2191
2018,TM_TAX_WMPS,Türkiye,ARM,0.41751
2018,TM_TAX_WMPS,Türkiye,ALP,2.33242
2018,TM_TAX_WMPS,Türkiye,AGR,16.68528
2018,TM_TAX_WMPS,Georgia,ARM,0.0
2018,TM_TAX_WMPS,Georgia,CLO,0.0
2018,TM_TAX_WMPS,Georgia,IND,0.11455
2018,TM_TAX_WMPS,Georgia,OIL,0.0
2018,TM_TAX_WMPS,Georgia,TEX,0.08676
2018,TM_TAX_WMPS,Georgia,ALP,0.23375
2018,TM_TAX_WMPS,Georgia,AGR,1.01686
2019,TM_TAX_WMPS,Georgia,AGR,1.07323
2019,TM_TAX_WMPS,Georgia,ALP,0.28174
2019,TM_TAX_WMPS,Georgia,OIL,0.0
2019,TM_TAX_WMPS,Georgia,TEX,0.09605
2019,TM_TAX_WMPS,Georgia,IND,0.15033
2019,TM_TAX_WMPS,Georgia,ARM,0.0
2019,TM_TAX_WMPS,Georgia,CLO,0.0
2020,TM_TAX_WMPS,Georgia,CLO,0.0
2020,TM_TAX_WMPS,Georgia,TEX,0.06106
2020,TM_TAX_WMPS,Georgia,OIL,0.0
2020,TM_TAX_WMPS,Georgia,ALP,0.28546
2020,TM_TAX_WMPS,Georgia,AGR,1.00234
2020,TM_TAX_WMPS,Georgia,IND,0.14348
2020,TM_TAX_WMPS,Georgia,ARM,0.0
2021,TM_TAX_WMPS,Georgia,AGR,1.65091
2021,TM_TAX_WMPS,Japan,ALP,1.44571
2021,TM_TAX_WMPS,Japan,CLO,5.42708
2021,TM_TAX_WMPS,Japan,ARM,3.49932
2021,TM_TAX_WMPS,Japan,IND,0.41098
2021,TM_TAX_WMPS,Japan,TEX,3.86591
2005,TM_TAX_WMPS,Казахстан,AGR,9.01499
2005,TM_TAX_WMPS,Казахстан,TEX,5.82248
2005,TM_TAX_WMPS,Казахстан,IND,2.81592
2005,TM_TAX_WMPS,Казахстан,OIL,0.0
2005,TM_TAX_WMPS,Казахстан,CLO,4.66129
2005,TM_TAX_WMPS,Казахстан,ALP,3.18769
2010,TM_TAX_WMPS,Казахстан,ALP,5.43637
2010,TM_TAX_WMPS,Казахстан,CLO,11.06683
2010,TM_TAX_WMPS,Казахстан,IND,5.43522
2010,TM_TAX_WMPS,Казахстан,OIL,0.0
2010,TM_TAX_WMPS,Казахстан,TEX,9.09023
2010,TM_TAX_WMPS,Казахстан,AGR,7.89123
2015,TM_TAX_WMPS,Казахстан,TEX,8.88805
2015,TM_TAX_WMPS,Казахстан,IND,5.08222
2015,TM_TAX_WMPS,Казахстан,OIL,1.25
2015,TM_TAX_WMPS,Казахстан,CLO,9.00955
2015,TM_TAX_WMPS,Казахстан,ALP,5.53593
2015,TM_TAX_WMPS,Казахстан,AGR,8.08303
2016,TM_TAX_WMPS,Казахстан,ALP,2.85855
2016,TM_TAX_WMPS,Казахстан,AGR,4.33764
2016,TM_TAX_WMPS,Казахстан,OIL,0.00029
2016,TM_TAX_WMPS,Казахстан,IND,2.53143
2016,TM_TAX_WMPS,Казахстан,TEX,5.21931
2016,TM_TAX_WMPS,Казахстан,CLO,7.04974
2017,TM_TAX_WMPS,Казахстан,AGR,3.73137
2017,TM_TAX_WMPS,Казахстан,ALP,2.73149
2017,TM_TAX_WMPS,Казахстан,TEX,4.52719
2017,TM_TAX_WMPS,Казахстан,IND,2.49731
2017,TM_TAX_WMPS,Казахстан,OIL,0.0
2017,TM_TAX_WMPS,Казахстан,CLO,6.20533
2018,TM_TAX_WMPS,Казахстан,AGR,3.82866
2018,TM_TAX_WMPS,Казахстан,CLO,5.96073
2018,TM_TAX_WMPS,Казахстан,OIL,0.0
2018,TM_TAX_WMPS,Казахстан,IND,2.44464
2018,TM_TAX_WMPS,Казахстан,TEX,4.52265
2018,TM_TAX_WMPS,Казахстан,ALP,2.69465
2019,TM_TAX_WMPS,Казахстан,TEX,5.28211
2019,TM_TAX_WMPS,Казахстан,ARM,15.01232
2019,TM_TAX_WMPS,Казахстан,IND,2.16988
2019,TM_TAX_WMPS,Казахстан,OIL,0.0
2019,TM_TAX_WMPS,Казахстан,ALP,2.58615
2019,TM_TAX_WMPS,Казахстан,CLO,5.76105
2019,TM_TAX_WMPS,Казахстан,AGR,3.80332
2020,TM_TAX_WMPS,Казахстан,AGR,3.16619
2020,TM_TAX_WMPS,Казахстан,CLO,5.67507
2020,TM_TAX_WMPS,Казахстан,ALP,2.41902
2020,TM_TAX_WMPS,Казахстан,OIL,0.0
2020,TM_TAX_WMPS,Казахстан,IND,2.19676
2020,TM_TAX_WMPS,Казахстан,TEX,5.01086
2021,TM_TAX_WMPS,Казахстан,TEX,4.96304
2021,TM_TAX_WMPS,Казахстан,OIL,0.0
2021,TM_TAX_WMPS,Казахстан,IND,1.63188
2021,TM_TAX_WMPS,Казахстан,ALP,1.94434
2021,TM_TAX_WMPS,Казахстан,CLO,7.17347
2021,TM_TAX_WMPS,Казахстан,AGR,2.70225
2005,TM_TAX_WMPS,Republic of Korea,OIL,5.0
2005,TM_TAX_WMPS,Republic of Korea,TEX,8.45042
2005,TM_TAX_WMPS,Republic of Korea,CLO,11.69179
2005,TM_TAX_WMPS,Republic of Korea,IND,3.99075
2005,TM_TAX_WMPS,Republic of Korea,ARM,0.09439
2005,TM_TAX_WMPS,Republic of Korea,ALP,7.8579
2005,TM_TAX_WMPS,Republic of Korea,AGR,85.91933
2010,TM_TAX_WMPS,Republic of Korea,ALP,6.87715
2010,TM_TAX_WMPS,Republic of Korea,ARM,0.08725
2010,TM_TAX_WMPS,Republic of Korea,CLO,10.17185
2010,TM_TAX_WMPS,Republic of Korea,IND,3.42306
2010,TM_TAX_WMPS,Republic of Korea,TEX,7.02471
2010,TM_TAX_WMPS,Republic of Korea,OIL,2.99424
2010,TM_TAX_WMPS,Republic of Korea,AGR,81.34739
2015,TM_TAX_WMPS,Republic of Korea,OIL,2.82909
2015,TM_TAX_WMPS,Republic of Korea,TEX,4.66126
2015,TM_TAX_WMPS,Republic of Korea,IND,2.07274
2015,TM_TAX_WMPS,Republic of Korea,CLO,5.29861
2015,TM_TAX_WMPS,Republic of Korea,ARM,0.00762
2015,TM_TAX_WMPS,Republic of Korea,ALP,6.0671
2015,TM_TAX_WMPS,Republic of Korea,AGR,68.04111
2016,TM_TAX_WMPS,Republic of Korea,ALP,5.97018
2016,TM_TAX_WMPS,Republic of Korea,CLO,5.30012
