Year,SeriesCode,Country,Education level,Location,Quantile,Sex,Value
2013,SE_AWP_CPRA,Montenegro,PRIMAR,Rural,Total or no breakdown,Both sexes,1.0
2013,SE_AWP_CPRA,Montenegro,UPPSEC,All areas,Total or no breakdown,Male,0.60148
2013,SE_AWP_CPRA,Montenegro,LOWSEC,Rural,Total or no breakdown,Both sexes,0.99009
2013,SE_AWP_CPRA,Montenegro,PRIMAR,Urban,Total or no breakdown,Male,0.0
2010,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Female,0.54509
2010,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Female,0.8618
2010,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8269
2010,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Female,0.39963
2010,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Male,0.41843
2010,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Male,0.0
2010,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Female,0.56524
2010,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Male,0.49437
2010,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Female,0.0
2010,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Female,0.35185
2010,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Male,0.30395
2010,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.8768
2010,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.833
2010,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Male,0.75091
2010,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Male,0.0
2010,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Female,0.0
2013,SE_AWP_CPRA,Montenegro,LOWSEC,Rural,Total or no breakdown,Male,0.98121
2013,SE_AWP_CPRA,Montenegro,UPPSEC,All areas,Total or no breakdown,Both sexes,0.66475
2013,SE_AWP_CPRA,Montenegro,PRIMAR,All areas,Total or no breakdown,Female,0.98952
2018,SE_AWP_CPRA,Montenegro,PRIMAR,Urban,Total or no breakdown,Male,0.0
2018,SE_AWP_CPRA,Montenegro,LOWSEC,Rural,Total or no breakdown,Male,0.0
2018,SE_AWP_CPRA,Montenegro,UPPSEC,Rural,Total or no breakdown,Female,0.0
2018,SE_AWP_CPRA,Montenegro,UPPSEC,All areas,Total or no breakdown,Male,0.52166
2018,SE_AWP_CPRA,Montenegro,PRIMAR,Rural,Total or no breakdown,Both sexes,0.0
2012,SE_AWP_CPRA,Bosnia and Herzegovina,PRIMAR,Rural,Total or no breakdown,Female,0.99663
2012,SE_AWP_CPRA,Bosnia and Herzegovina,UPPSEC,Urban,Total or no breakdown,Both sexes,0.0
2012,SE_AWP_CPRA,Bosnia and Herzegovina,LOWSEC,Rural,Total or no breakdown,Male,0.0
2012,SE_AWP_CPRA,Bosnia and Herzegovina,UPPSEC,Urban,Total or no breakdown,Female,0.0
2012,SE_AWP_CPRA,Bosnia and Herzegovina,PRIMAR,Rural,Total or no breakdown,Male,1.0
2012,SE_AWP_CPRA,Bosnia and Herzegovina,UPPSEC,Urban,Total or no breakdown,Male,0.0
2012,SE_AWP_CPRA,Bosnia and Herzegovina,LOWSEC,Urban,Total or no breakdown,Both sexes,0.0
2018,SE_AWP_CPRA,Montenegro,LOWSEC,All areas,Total or no breakdown,Both sexes,0.77611
2018,SE_AWP_CPRA,Montenegro,UPPSEC,Rural,Total or no breakdown,Both sexes,0.0
2018,SE_AWP_CPRA,Montenegro,PRIMAR,Rural,Total or no breakdown,Female,0.0
2018,SE_AWP_CPRA,Montenegro,LOWSEC,Urban,Total or no breakdown,Male,0.0
2018,SE_AWP_CPRA,Montenegro,UPPSEC,Urban,Total or no breakdown,Both sexes,0.0
2018,SE_AWP_CPRA,Montenegro,PRIMAR,All areas,Total or no breakdown,Male,0.83768
2018,SE_AWP_CPRA,Montenegro,LOWSEC,Rural,Total or no breakdown,Both sexes,0.0
2010,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.5167
2010,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Female,0.0
2010,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.3985
2010,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Male,0.34666
2010,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.5749
2010,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Male,0.73224
2010,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Female,0.86061
2010,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Male,0.0
2010,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.7486
2011,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.4142
2011,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.5389
2011,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.4833
2011,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.6818
2011,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8213
2011,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.8733
2011,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.7038
2011,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.5722
2011,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8127
2012,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.6821
2012,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.6793
2012,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.5515
2012,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.4539
2012,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.848
2012,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.5926
2012,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.7142
2012,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.8894
2012,SE_AWP_CPRA,Bosnia and Herzegovina,LOWSEC,Rural,Total or no breakdown,Both sexes,0.92155
2012,SE_AWP_CPRA,Bosnia and Herzegovina,LOWSEC,Urban,Total or no breakdown,Male,0.0
2012,SE_AWP_CPRA,Bosnia and Herzegovina,LOWSEC,Urban,Total or no breakdown,Female,0.0
2012,SE_AWP_CPRA,Bosnia and Herzegovina,UPPSEC,All areas,Total or no breakdown,Male,0.85085
2012,SE_AWP_CPRA,Bosnia and Herzegovina,UPPSEC,All areas,Total or no breakdown,Female,0.83858
2005,SE_AWP_CPRA,Belarus,PRIMAR,All areas,Total or no breakdown,Both sexes,1.0
2005,SE_AWP_CPRA,Belarus,LOWSEC,All areas,Total or no breakdown,Both sexes,0.9842
2005,SE_AWP_CPRA,Belarus,UPPSEC,All areas,Total or no breakdown,Both sexes,0.66688
2012,SE_AWP_CPRA,Belarus,PRIMAR,All areas,Total or no breakdown,Male,1.0
2012,SE_AWP_CPRA,Belarus,LOWSEC,All areas,Total or no breakdown,Both sexes,0.99594
2012,SE_AWP_CPRA,Belarus,LOWSEC,Rural,Total or no breakdown,Male,0.0
2012,SE_AWP_CPRA,Belarus,PRIMAR,Rural,Total or no breakdown,Male,0.0
2012,SE_AWP_CPRA,Belarus,UPPSEC,Urban,Total or no breakdown,Female,0.0
2012,SE_AWP_CPRA,Belarus,UPPSEC,Urban,Total or no breakdown,Male,0.0
2012,SE_AWP_CPRA,Belarus,UPPSEC,All areas,Total or no breakdown,Male,0.83525
2012,SE_AWP_CPRA,Belarus,UPPSEC,Rural,Total or no breakdown,Female,0.0
2018,SE_AWP_CPRA,Montenegro,LOWSEC,Urban,Total or no breakdown,Both sexes,0.69575
2018,SE_AWP_CPRA,Montenegro,PRIMAR,Urban,Total or no breakdown,Both sexes,0.86787
2018,SE_AWP_CPRA,Montenegro,LOWSEC,Urban,Total or no breakdown,Female,0.84685
2018,SE_AWP_CPRA,Montenegro,UPPSEC,All areas,Total or no breakdown,Female,0.57965
2018,SE_AWP_CPRA,Montenegro,LOWSEC,Rural,Total or no breakdown,Female,0.0
2018,SE_AWP_CPRA,Montenegro,PRIMAR,Rural,Total or no breakdown,Male,0.0
2018,SE_AWP_CPRA,Montenegro,LOWSEC,All areas,Total or no breakdown,Male,0.70601
2018,SE_AWP_CPRA,Montenegro,UPPSEC,Rural,Total or no breakdown,Male,0.0
2012,SE_AWP_CPRA,Belarus,PRIMAR,Urban,Total or no breakdown,Both sexes,1.0
2012,SE_AWP_CPRA,Belarus,PRIMAR,All areas,Total or no breakdown,Both sexes,1.0
2012,SE_AWP_CPRA,Belarus,LOWSEC,Urban,Total or no breakdown,Both sexes,0.99052
2012,SE_AWP_CPRA,Belarus,UPPSEC,All areas,Total or no breakdown,Both sexes,0.81297
2012,SE_AWP_CPRA,Belarus,UPPSEC,Rural,Total or no breakdown,Both sexes,0.0
2012,SE_AWP_CPRA,Belarus,LOWSEC,Rural,Total or no breakdown,Female,0.0
2012,SE_AWP_CPRA,Belarus,PRIMAR,Rural,Total or no breakdown,Both sexes,0.0
2012,SE_AWP_CPRA,Belarus,UPPSEC,Rural,Total or no breakdown,Male,0.0
2012,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.839
2013,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8483
2013,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.8963
2013,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.7119
2013,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.5975
2013,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8697
2013,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.4736
2013,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.5725
2013,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.6136
2012,SE_AWP_CPRA,Belarus,PRIMAR,Urban,Total or no breakdown,Male,0.0
2012,SE_AWP_CPRA,Belarus,LOWSEC,All areas,Total or no breakdown,Male,1.0
2012,SE_AWP_CPRA,Belarus,LOWSEC,Rural,Total or no breakdown,Both sexes,0.0
2012,SE_AWP_CPRA,Belarus,LOWSEC,Urban,Total or no breakdown,Male,0.0
2012,SE_AWP_CPRA,Belarus,LOWSEC,Urban,Total or no breakdown,Female,0.0
2012,SE_AWP_CPRA,Belarus,PRIMAR,Urban,Total or no breakdown,Female,0.0
2012,SE_AWP_CPRA,Belarus,UPPSEC,All areas,Total or no breakdown,Female,0.79513
2013,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.6862
2014,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8402
2014,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.6144
2014,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.6975
2014,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.8939
2014,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.857
2014,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.6924
2014,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.4965
2014,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.5836
2012,SE_AWP_CPRA,Belarus,PRIMAR,Rural,Total or no breakdown,Female,0.0
2012,SE_AWP_CPRA,Belarus,UPPSEC,Urban,Total or no breakdown,Both sexes,0.76568
2012,SE_AWP_CPRA,Belarus,PRIMAR,All areas,Total or no breakdown,Female,1.0
2012,SE_AWP_CPRA,Belarus,LOWSEC,All areas,Total or no breakdown,Female,0.99028
2019,SE_AWP_CPRA,Belarus,UPPSEC,Urban,Total or no breakdown,Both sexes,0.0
2019,SE_AWP_CPRA,Belarus,PRIMAR,Rural,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Belarus,PRIMAR,All areas,Total or no breakdown,Both sexes,1.0
2019,SE_AWP_CPRA,Belarus,LOWSEC,Urban,Total or no breakdown,Both sexes,0.0
2014,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.464
2015,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8706
2015,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Female,0.0
2015,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Male,0.0
2015,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.6524
2015,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Male,0.76386
2015,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Female,0.89645
2015,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Female,0.8698
2019,SE_AWP_CPRA,Belarus,PRIMAR,Urban,Total or no breakdown,Both sexes,0.0
2019,SE_AWP_CPRA,Belarus,LOWSEC,All areas,Total or no breakdown,Male,0.99048
2019,SE_AWP_CPRA,Belarus,UPPSEC,Urban,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Belarus,UPPSEC,Urban,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Belarus,PRIMAR,Rural,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Belarus,LOWSEC,Rural,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Belarus,PRIMAR,All areas,Total or no breakdown,Male,1.0
2019,SE_AWP_CPRA,Belarus,LOWSEC,All areas,Total or no breakdown,Female,1.0
2019,SE_AWP_CPRA,Belarus,PRIMAR,All areas,Total or no breakdown,Female,1.0
2019,SE_AWP_CPRA,Belarus,UPPSEC,All areas,Total or no breakdown,Male,0.76337
2019,SE_AWP_CPRA,Belarus,PRIMAR,Urban,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Belarus,UPPSEC,All areas,Total or no breakdown,Female,0.92064
2019,SE_AWP_CPRA,Belarus,LOWSEC,Urban,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Belarus,LOWSEC,Urban,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Belarus,LOWSEC,Rural,Total or no breakdown,Both sexes,0.0
2015,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.6035
2015,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Female,0.0
2015,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.6158
2015,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Male,0.80944
2015,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8484
2015,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Female,0.53125
2015,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Male,0.52287
2015,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Male,0.49586
2015,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Male,0.0
2015,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.5004
2015,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Female,0.56513
2015,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Female,0.0
2015,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Male,0.0
2015,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.7207
2015,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.913
2015,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Female,0.60914
2006,SE_AWP_CPRA,India,PRIMAR,Urban,Total or no breakdown,Female,0.4889
2006,SE_AWP_CPRA,India,PRIMAR,Urban,Total or no breakdown,Male,0.52535
2006,SE_AWP_CPRA,India,PRIMAR,All areas,Total or no breakdown,Male,0.63492
2006,SE_AWP_CPRA,India,UPPSEC,Rural,Total or no breakdown,Female,0.02433
2006,SE_AWP_CPRA,India,UPPSEC,All areas,Total or no breakdown,Male,0.07481
2006,SE_AWP_CPRA,India,UPPSEC,All areas,Total or no breakdown,Female,0.01945
2006,SE_AWP_CPRA,India,LOWSEC,Urban,Total or no breakdown,Male,0.26586
2006,SE_AWP_CPRA,India,LOWSEC,Urban,Total or no breakdown,Female,0.1742
2015,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.7629
2015,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Male,0.51575
2015,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Male,0.39207
2015,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Female,0.42471
2016,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.4955
2016,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8472
2016,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.6557
2016,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.694
2016,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9042
2016,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8684
2016,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.732
2016,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.5195
2016,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.6072
2017,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.5633
2017,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.721
2017,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9151
2017,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8779
2006,SE_AWP_CPRA,India,PRIMAR,Urban,Total or no breakdown,Both sexes,0.50619
2006,SE_AWP_CPRA,India,PRIMAR,All areas,Total or no breakdown,Female,0.43445
2006,SE_AWP_CPRA,India,PRIMAR,Rural,Total or no breakdown,Female,0.4303
2006,SE_AWP_CPRA,India,UPPSEC,Urban,Total or no breakdown,Male,0.0987
2006,SE_AWP_CPRA,India,UPPSEC,Rural,Total or no breakdown,Male,0.0833
2006,SE_AWP_CPRA,India,UPPSEC,Urban,Total or no breakdown,Female,0.0
2006,SE_AWP_CPRA,India,UPPSEC,Urban,Total or no breakdown,Both sexes,0.05036
2006,SE_AWP_CPRA,India,LOWSEC,All areas,Total or no breakdown,Both sexes,0.28154
2019,SE_AWP_CPRA,Belarus,PRIMAR,Urban,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Belarus,LOWSEC,All areas,Total or no breakdown,Both sexes,0.99371
2019,SE_AWP_CPRA,Belarus,UPPSEC,Rural,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Belarus,PRIMAR,Rural,Total or no breakdown,Both sexes,0.0
2019,SE_AWP_CPRA,Belarus,UPPSEC,Rural,Total or no breakdown,Both sexes,0.0
2019,SE_AWP_CPRA,Belarus,UPPSEC,All areas,Total or no breakdown,Both sexes,0.82626
2010,SE_AWP_CPRA,Canada,PRIMAR,All areas,Total or no breakdown,Both sexes,0.993
2010,SE_AWP_CPRA,Canada,UPPSEC,All areas,Total or no breakdown,Both sexes,0.77748
2017,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.7605
2017,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.6584
2017,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8428
2017,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.5285
2017,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.6343
2018,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.7171
2018,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.5934
2018,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.6407
2018,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.5486
2018,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.883
2018,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.6577
2018,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.774
2018,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8842
2018,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9179
2019,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.7851
2019,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.6828
2019,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8874
2019,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.5343
2006,SE_AWP_CPRA,India,LOWSEC,Rural,Total or no breakdown,Female,0.18867
2006,SE_AWP_CPRA,India,PRIMAR,All areas,Total or no breakdown,Both sexes,0.53562
2006,SE_AWP_CPRA,India,PRIMAR,Rural,Total or no breakdown,Both sexes,0.53446
2006,SE_AWP_CPRA,India,LOWSEC,Rural,Total or no breakdown,Both sexes,0.28785
2006,SE_AWP_CPRA,India,LOWSEC,Urban,Total or no breakdown,Both sexes,0.2231
2011,SE_AWP_CPRA,India,PRIMAR,All areas,Total or no breakdown,Both sexes,0.86941
2011,SE_AWP_CPRA,India,LOWSEC,All areas,Total or no breakdown,Both sexes,0.76187
2011,SE_AWP_CPRA,India,UPPSEC,All areas,Total or no breakdown,Both sexes,0.38574
2015,SE_AWP_CPRA,India,UPPSEC,All areas,Total or no breakdown,Both sexes,0.17732
2018,SE_AWP_CPRA,Montenegro,UPPSEC,Urban,Total or no breakdown,Female,0.0
2018,SE_AWP_CPRA,Montenegro,PRIMAR,Urban,Total or no breakdown,Female,0.9052
2018,SE_AWP_CPRA,Montenegro,PRIMAR,All areas,Total or no breakdown,Both sexes,0.89023
2018,SE_AWP_CPRA,Montenegro,UPPSEC,Urban,Total or no breakdown,Male,0.0
2018,SE_AWP_CPRA,Montenegro,LOWSEC,All areas,Total or no breakdown,Female,0.85714
2018,SE_AWP_CPRA,Montenegro,PRIMAR,All areas,Total or no breakdown,Female,0.9396
2018,SE_AWP_CPRA,Montenegro,UPPSEC,All areas,Total or no breakdown,Both sexes,0.54452
2005,SE_AWP_CPRA,Serbia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.9626
2019,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.6441
2019,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.6183
2019,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.7471
2019,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9304
2019,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8982
2020,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.771
2020,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8912
2020,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9225
2020,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.7847
2005,SE_AWP_CPRA,Serbia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.90271
2005,SE_AWP_CPRA,Serbia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.30799
2010,SE_AWP_CPRA,Serbia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.9121
2010,SE_AWP_CPRA,Serbia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.9972
2010,SE_AWP_CPRA,Serbia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.23976
2011,SE_AWP_CPRA,Serbia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.23978
2011,SE_AWP_CPRA,Serbia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.43489
2011,SE_AWP_CPRA,Serbia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.91209
2011,SE_AWP_CPRA,Serbia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.0
2020,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.7314
2020,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.7152
2020,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.651
2020,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8462
2020,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.7408
2021,SE_AWP_CPRA,Colombia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9349
2021,SE_AWP_CPRA,Colombia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.9152
2021,SE_AWP_CPRA,Colombia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.8453
2021,SE_AWP_CPRA,Colombia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.7265
2011,SE_AWP_CPRA,Serbia,PRIMAR,Urban,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,Serbia,UPPSEC,Urban,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,Serbia,LOWSEC,Urban,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,Serbia,UPPSEC,All areas,Total or no breakdown,Female,0.2669
2011,SE_AWP_CPRA,Serbia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.0
2011,SE_AWP_CPRA,Serbia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.98791
